essay_id,prompt_id,organization_score,question1,question2,question3
18882,7,2.0,low,low,low
18883,7,1.0,low,low,low
18884,7,3.0,low,low,low
18885,7,1.0,low,low,low
18886,7,2.0,low,low,low
18887,7,2.0,low,low,low
18888,7,2.0,low,low,low
18889,7,3.0,low,medium,low
18890,7,3.0,low,low,low
18891,7,1.0,low,low,low
18892,7,2.0,medium,low,medium
18894,7,1.0,low,low,low
18895,7,1.0,low,low,low
18896,7,2.0,low,low,low
18897,7,3.0,low,medium,low
18898,7,2.0,low,low,low
18899,7,2.0,low,low,low
18900,7,2.0,low,low,low
18901,7,2.0,medium,medium,medium
18902,7,1.0,low,low,medium
18903,7,2.0,low,low,medium
18904,7,1.0,low,low,low
18905,7,1.0,low,low,low
18906,7,1.0,low,low,low
18907,7,3.0,low,medium,medium
18908,7,3.0,low,low,low
18909,7,2.0,low,low,low
18910,7,3.0,medium,medium,medium
18911,7,1.0,low,medium,medium
18912,7,3.0,low,medium,low
18913,7,1.0,medium,medium,medium
18914,7,2.0,low,low,low
18915,7,3.0,medium,medium,medium
18916,7,1.0,low,medium,medium
18917,7,3.0,low,medium,low
18919,7,2.0,low,low,low
18920,7,1.0,low,low,low
18921,7,2.0,low,low,low
18922,7,2.0,medium,low,low
18923,7,2.0,low,medium,low
18924,7,1.0,low,low,low
18925,7,2.0,medium,medium,low
18926,7,3.0,low,medium,low
18927,7,2.0,low,low,low
18928,7,3.0,low,low,low
18929,7,1.0,low,low,low
18930,7,1.0,low,low,low
18931,7,1.0,low,low,low
18932,7,2.0,low,medium,low
18933,7,2.0,low,low,low
18934,7,1.0,low,low,low
18935,7,2.0,low,low,low
18936,7,2.0,medium,medium,medium
18937,7,1.0,low,low,low
18938,7,2.0,low,low,low
18939,7,1.0,low,low,low
18940,7,2.0,low,medium,low
18941,7,3.0,low,low,low
18942,7,3.0,low,medium,low
18943,7,3.0,low,low,low
18944,7,2.0,low,low,medium
18945,7,3.0,medium,medium,medium
18946,7,3.0,low,low,low
18947,7,3.0,low,low,low
18949,7,2.0,low,low,low
18950,7,2.0,low,medium,low
18951,7,3.0,medium,medium,low
18952,7,2.0,low,low,low
18954,7,3.0,medium,medium,medium
18955,7,3.0,low,low,low
18956,7,1.0,low,low,low
18957,7,2.0,low,medium,low
18958,7,0.0,low,low,low
18959,7,3.0,medium,medium,medium
18960,7,3.0,low,medium,medium
18961,7,1.0,low,low,low
18962,7,3.0,medium,medium,medium
18963,7,3.0,low,low,low
18964,7,3.0,medium,medium,medium
18965,7,1.0,low,low,low
18967,7,2.0,low,low,low
18968,7,2.0,low,low,low
18969,7,3.0,medium,medium,medium
18970,7,1.0,low,low,medium
18971,7,1.0,low,low,low
18972,7,2.0,low,low,low
18973,7,1.0,low,low,low
18974,7,3.0,low,low,low
18976,7,1.0,low,medium,medium
18977,7,2.0,low,low,low
18978,7,3.0,low,medium,medium
18979,7,3.0,medium,medium,medium
18980,7,1.0,low,low,low
18981,7,1.0,low,low,low
18982,7,3.0,low,low,low
18983,7,3.0,low,medium,medium
18984,7,1.0,low,low,low
18985,7,2.0,low,low,low
18986,7,2.0,low,low,low
18987,7,2.0,medium,medium,low
18988,7,2.0,low,low,low
18989,7,3.0,low,low,low
18990,7,2.0,low,medium,low
18991,7,2.0,low,low,low
18993,7,2.0,low,low,low
18994,7,1.0,low,low,low
18995,7,2.0,low,low,low
18996,7,1.0,low,low,low
18997,7,1.0,low,low,medium
18998,7,2.0,low,medium,low
18999,7,2.0,low,low,low
19000,7,3.0,low,low,low
19001,7,2.0,low,low,low
19002,7,2.0,medium,medium,medium
19003,7,3.0,medium,medium,medium
19004,7,1.0,low,low,low
19005,7,1.0,medium,medium,medium
19006,7,2.0,low,low,low
19007,7,2.0,low,low,low
19008,7,1.0,low,low,low
19009,7,2.0,low,low,low
19010,7,0.0,low,low,low
19011,7,1.0,low,low,low
19012,7,3.0,low,medium,low
19013,7,2.0,low,medium,low
19015,7,2.0,low,low,low
19017,7,2.0,low,low,low
19018,7,1.0,low,low,low
19020,7,2.0,low,low,low
19022,7,2.0,low,low,low
19023,7,2.0,low,low,low
19024,7,2.0,low,low,low
19025,7,2.0,low,low,low
19026,7,3.0,low,low,low
19027,7,1.0,low,low,low
19028,7,2.0,medium,medium,low
19029,7,3.0,low,medium,medium
19030,7,3.0,low,medium,medium
19031,7,3.0,low,medium,low
19032,7,2.0,low,low,low
19033,7,1.0,low,low,low
19034,7,3.0,low,low,low
19035,7,2.0,low,medium,low
19036,7,2.0,low,low,low
19037,7,2.0,low,low,low
19038,7,1.0,low,low,low
19039,7,2.0,low,low,low
19041,7,2.0,low,medium,low
19042,7,1.0,low,medium,medium
19044,7,1.0,low,low,low
19046,7,2.0,low,low,low
19047,7,1.0,low,low,medium
19048,7,1.0,low,low,low
19049,7,3.0,medium,medium,medium
19050,7,3.0,low,low,low
19051,7,2.0,low,low,low
19052,7,3.0,medium,medium,medium
19054,7,3.0,medium,medium,medium
19055,7,2.0,low,medium,low
19056,7,2.0,low,low,low
19057,7,2.0,low,low,low
19058,7,2.0,low,low,low
19059,7,3.0,low,low,low
19060,7,3.0,low,low,low
19061,7,1.0,medium,medium,medium
19062,7,1.0,low,low,low
19063,7,2.0,low,low,low
19064,7,1.0,low,low,low
19065,7,2.0,low,low,low
19068,7,3.0,medium,medium,medium
19069,7,2.0,low,low,low
19070,7,1.0,low,low,low
19071,7,2.0,low,low,medium
19072,7,3.0,medium,medium,medium
19073,7,2.0,low,low,low
19076,7,2.0,low,low,low
19077,7,2.0,low,low,medium
19078,7,2.0,low,medium,low
19079,7,2.0,low,low,low
19080,7,1.0,low,low,low
19081,7,1.0,low,low,low
19082,7,1.0,low,low,low
19083,7,2.0,low,low,low
19084,7,2.0,low,low,low
19085,7,1.0,low,low,low
19086,7,3.0,low,low,low
19087,7,2.0,low,low,low
19089,7,1.0,low,low,low
19090,7,3.0,low,medium,low
19091,7,1.0,low,low,low
19092,7,2.0,low,low,low
19093,7,1.0,low,low,low
19094,7,2.0,low,low,low
19095,7,2.0,low,low,low
19096,7,2.0,low,medium,low
19097,7,1.0,low,low,low
19098,7,3.0,low,medium,low
19099,7,3.0,low,low,low
19100,7,2.0,medium,medium,medium
19101,7,2.0,low,low,low
19102,7,2.0,low,medium,low
19103,7,3.0,low,low,low
19104,7,2.0,medium,medium,medium
19105,7,2.0,medium,medium,medium
19106,7,3.0,medium,medium,medium
19107,7,1.0,low,low,low
19108,7,2.0,low,low,low
19109,7,3.0,low,low,low
19110,7,2.0,low,low,low
19111,7,2.0,low,low,low
19112,7,1.0,low,low,low
19113,7,3.0,medium,medium,medium
19114,7,2.0,low,low,low
19116,7,2.0,medium,medium,medium
19117,7,2.0,low,low,low
19118,7,2.0,medium,medium,low
19119,7,2.0,low,low,low
19120,7,2.0,low,low,low
19122,7,1.0,low,low,low
19123,7,3.0,medium,medium,medium
19124,7,2.0,low,low,low
19125,7,2.0,low,low,low
19126,7,2.0,low,low,low
19127,7,2.0,low,low,medium
19129,7,1.0,low,low,medium
19130,7,2.0,low,low,low
19131,7,1.0,low,low,low
19132,7,2.0,low,low,low
19134,7,2.0,low,low,low
19135,7,1.0,low,low,low
19136,7,3.0,low,low,low
19137,7,3.0,medium,medium,medium
19138,7,1.0,low,low,low
19139,7,1.0,low,low,low
19140,7,3.0,low,low,low
19141,7,3.0,medium,medium,low
19143,7,1.0,low,low,low
19144,7,2.0,low,low,low
19145,7,3.0,medium,medium,medium
19146,7,3.0,low,low,low
19147,7,2.0,low,low,low
19148,7,2.0,low,low,low
19149,7,1.0,low,low,low
19150,7,2.0,low,low,low
19151,7,2.0,low,low,low
19152,7,2.0,low,medium,medium
19153,7,1.0,low,low,low
19154,7,2.0,low,low,low
19155,7,2.0,low,low,low
19156,7,1.0,low,low,low
19158,7,3.0,medium,medium,medium
19159,7,3.0,low,low,low
19160,7,2.0,low,low,low
19161,7,3.0,medium,medium,medium
19162,7,2.0,low,low,low
19163,7,2.0,low,low,low
19164,7,2.0,low,low,low
19165,7,2.0,low,low,medium
19166,7,2.0,low,low,low
19167,7,2.0,medium,medium,low
19168,7,2.0,low,low,low
19169,7,3.0,low,medium,low
19170,7,3.0,low,low,low
19171,7,1.0,low,low,medium
19172,7,2.0,low,low,low
19173,7,3.0,low,low,low
19174,7,3.0,low,low,low
19175,7,2.0,low,low,low
19176,7,2.0,low,low,low
19177,7,1.0,low,low,low
19178,7,1.0,low,low,low
19179,7,3.0,low,medium,low
19180,7,2.0,low,low,low
19181,7,1.0,medium,low,low
19183,7,1.0,low,low,medium
19184,7,1.0,low,low,low
19185,7,2.0,low,low,low
19186,7,3.0,medium,medium,medium
19187,7,3.0,low,low,low
19188,7,2.0,low,medium,low
19189,7,1.0,low,low,low
19190,7,2.0,low,low,low
19191,7,2.0,low,low,low
19192,7,3.0,low,low,low
19193,7,2.0,low,low,low
19194,7,2.0,low,low,low
19195,7,3.0,low,medium,low
19196,7,2.0,medium,medium,medium
19197,7,3.0,low,medium,low
19198,7,3.0,medium,medium,medium
19199,7,2.0,medium,medium,low
19200,7,3.0,low,low,low
19201,7,3.0,low,low,low
19202,7,3.0,medium,medium,medium
19203,7,2.0,low,low,low
19204,7,3.0,low,medium,low
19205,7,3.0,medium,medium,medium
19206,7,2.0,medium,medium,medium
19207,7,3.0,low,medium,low
19208,7,3.0,low,low,low
19209,7,2.0,low,medium,low
19210,7,3.0,low,medium,low
19211,7,2.0,low,low,low
19212,7,2.0,low,medium,low
19213,7,1.0,low,low,low
19214,7,2.0,low,low,low
19215,7,3.0,medium,medium,medium
19216,7,1.0,low,low,low
19217,7,2.0,low,medium,low
19219,7,1.0,low,low,low
19220,7,1.0,low,low,low
19221,7,1.0,low,medium,low
19222,7,2.0,medium,medium,medium
19223,7,3.0,low,medium,low
19224,7,2.0,medium,medium,medium
19225,7,1.0,low,low,low
19226,7,2.0,low,low,low
19227,7,3.0,medium,medium,low
19228,7,1.0,low,low,medium
19229,7,3.0,low,low,low
19230,7,1.0,low,low,low
19231,7,1.0,low,low,low
19232,7,2.0,low,low,low
19233,7,2.0,low,low,low
19234,7,3.0,low,low,low
19236,7,2.0,low,medium,low
19237,7,3.0,low,low,low
19238,7,3.0,low,low,low
19239,7,3.0,medium,medium,medium
19240,7,2.0,medium,medium,medium
19241,7,2.0,low,medium,low
19242,7,2.0,low,low,low
19243,7,3.0,low,medium,medium
19244,7,2.0,low,low,low
19245,7,2.0,low,low,low
19246,7,2.0,low,low,low
19247,7,2.0,low,low,low
19248,7,3.0,medium,medium,medium
19249,7,2.0,low,low,low
19250,7,3.0,low,medium,medium
19251,7,1.0,low,low,low
19253,7,2.0,low,low,low
19254,7,1.0,low,low,low
19255,7,1.0,low,low,low
19256,7,2.0,low,medium,low
19257,7,2.0,low,low,low
19258,7,3.0,low,low,low
19259,7,2.0,low,low,low
19260,7,2.0,low,low,low
19261,7,2.0,low,low,low
19262,7,2.0,low,low,low
19263,7,3.0,low,low,low
19264,7,2.0,low,low,low
19265,7,3.0,low,medium,low
19266,7,3.0,medium,medium,medium
19267,7,3.0,low,low,low
19268,7,2.0,low,medium,low
19270,7,3.0,low,low,low
19271,7,3.0,low,medium,medium
19272,7,2.0,low,low,low
19273,7,3.0,medium,medium,medium
19274,7,2.0,low,low,low
19275,7,3.0,low,low,low
19276,7,3.0,low,low,low
19277,7,2.0,low,medium,low
19278,7,3.0,low,medium,low
19280,7,2.0,low,low,medium
19281,7,2.0,medium,medium,low
19282,7,1.0,low,low,low
19283,7,3.0,low,low,low
19285,7,3.0,medium,medium,medium
19286,7,2.0,low,low,low
19287,7,2.0,low,low,low
19289,7,2.0,low,medium,low
19290,7,3.0,low,low,low
19291,7,2.0,low,low,low
19292,7,2.0,low,low,low
19293,7,2.0,medium,medium,medium
19294,7,2.0,medium,medium,medium
19295,7,2.0,low,low,low
19296,7,2.0,low,low,low
19297,7,3.0,low,low,low
19298,7,2.0,low,low,low
19300,7,2.0,low,low,low
19301,7,3.0,medium,medium,medium
19302,7,1.0,low,low,low
19303,7,1.0,low,medium,medium
19304,7,1.0,medium,low,low
19305,7,2.0,low,low,low
19306,7,2.0,low,low,low
19307,7,3.0,medium,medium,medium
19308,7,2.0,low,low,low
19310,7,1.0,low,medium,low
19311,7,3.0,low,medium,medium
19312,7,3.0,low,medium,medium
19313,7,3.0,low,low,low
19314,7,2.0,low,low,low
19315,7,1.0,low,low,low
19316,7,2.0,low,low,low
19317,7,2.0,low,low,low
19318,7,2.0,low,low,low
19319,7,2.0,low,low,low
19320,7,1.0,low,low,low
19321,7,1.0,low,low,low
19322,7,3.0,low,low,low
19323,7,2.0,low,medium,medium
19324,7,2.0,low,medium,low
19326,7,2.0,low,low,low
19327,7,2.0,medium,medium,low
19328,7,2.0,low,low,medium
19329,7,2.0,low,low,low
19330,7,1.0,low,low,low
19331,7,3.0,low,medium,low
19332,7,2.0,low,low,low
19333,7,2.0,low,medium,low
19334,7,2.0,medium,medium,medium
19335,7,2.0,low,low,low
19336,7,2.0,low,low,low
19337,7,1.0,low,low,low
19338,7,1.0,low,low,low
19339,7,2.0,low,low,low
19340,7,2.0,low,low,low
19341,7,2.0,low,low,low
19342,7,3.0,low,low,low
19343,7,3.0,low,medium,low
19344,7,2.0,medium,medium,medium
19345,7,2.0,low,low,low
19346,7,3.0,medium,medium,medium
19348,7,1.0,low,low,low
19349,7,1.0,low,low,low
19350,7,2.0,low,low,low
19351,7,2.0,low,low,low
19352,7,3.0,medium,medium,medium
19353,7,1.0,low,low,low
19354,7,2.0,low,low,low
19355,7,3.0,low,medium,low
19356,7,2.0,low,low,low
19357,7,2.0,medium,medium,low
19358,7,1.0,low,low,low
19359,7,3.0,low,low,low
19360,7,2.0,low,medium,low
19361,7,2.0,low,low,low
19362,7,0.0,low,low,medium
19363,7,3.0,medium,medium,medium
19364,7,3.0,low,low,low
19366,7,2.0,medium,medium,medium
19368,7,2.0,low,medium,low
19369,7,2.0,low,low,low
19371,7,1.0,low,low,low
19372,7,2.0,low,low,low
19373,7,1.0,low,low,low
19374,7,1.0,low,low,medium
19375,7,2.0,medium,medium,medium
19376,7,1.0,low,low,low
19377,7,2.0,low,medium,medium
19378,7,3.0,low,low,low
19379,7,3.0,low,low,low
19380,7,2.0,low,medium,low
19381,7,3.0,low,low,low
19382,7,2.0,medium,medium,medium
19383,7,3.0,low,low,low
19384,7,1.0,low,low,low
19385,7,1.0,low,low,low
19386,7,3.0,low,medium,low
19387,7,2.0,low,low,low
19388,7,2.0,low,medium,low
19389,7,2.0,low,medium,low
19390,7,2.0,low,low,medium
19391,7,3.0,low,low,low
19392,7,1.0,low,low,low
19393,7,1.0,low,low,low
19394,7,2.0,low,low,low
19395,7,3.0,medium,medium,medium
19396,7,3.0,low,medium,medium
19397,7,2.0,low,low,low
19398,7,1.0,low,low,medium
19400,7,1.0,low,low,low
19401,7,2.0,low,low,low
19402,7,1.0,low,medium,low
19403,7,3.0,low,low,low
19404,7,2.0,low,low,low
19405,7,2.0,low,low,low
19406,7,3.0,low,medium,low
19408,7,2.0,low,low,low
19409,7,3.0,low,low,low
19410,7,2.0,low,medium,low
19411,7,2.0,low,low,medium
19412,7,2.0,medium,medium,medium
19413,7,3.0,low,medium,low
19414,7,3.0,low,low,low
19415,7,1.0,medium,low,medium
19416,7,2.0,low,low,low
19417,7,3.0,low,low,low
19419,7,2.0,low,low,low
19420,7,2.0,low,low,low
19421,7,3.0,low,low,low
19422,7,2.0,low,low,low
19423,7,3.0,low,low,low
19424,7,1.0,low,low,low
19425,7,2.0,low,low,low
19427,7,3.0,low,low,low
19428,7,1.0,low,low,low
19429,7,2.0,low,low,low
19430,7,2.0,low,low,medium
19431,7,3.0,low,low,low
19432,7,2.0,low,medium,low
19433,7,3.0,low,medium,low
19434,7,1.0,medium,medium,medium
19435,7,2.0,low,low,low
19436,7,1.0,low,low,medium
19437,7,2.0,low,low,low
19438,7,2.0,low,low,low
19439,7,1.0,medium,low,low
19440,7,2.0,low,low,medium
19441,7,3.0,low,low,low
19442,7,2.0,low,low,low
19443,7,2.0,low,medium,low
19444,7,2.0,low,low,low
19445,7,3.0,low,low,low
19446,7,3.0,low,low,low
19447,7,2.0,low,low,low
19448,7,2.0,low,low,low
19449,7,1.0,low,low,low
19450,7,0.0,low,low,low
19451,7,3.0,low,low,low
19454,7,1.0,low,low,medium
19455,7,2.0,low,low,low
19456,7,2.0,low,low,low
19457,7,2.0,low,low,low
19458,7,1.0,low,low,low
19459,7,3.0,medium,medium,medium
19460,7,2.0,low,medium,low
19462,7,2.0,low,medium,low
19463,7,3.0,medium,medium,medium
19464,7,2.0,low,medium,low
19465,7,1.0,low,low,low
19466,7,2.0,low,low,low
19467,7,1.0,low,low,low
19468,7,3.0,low,low,low
19469,7,2.0,low,low,low
19470,7,1.0,medium,medium,medium
19471,7,3.0,low,low,low
19472,7,2.0,low,low,low
19473,7,3.0,low,low,low
19474,7,2.0,low,low,low
19475,7,3.0,low,low,low
19476,7,2.0,low,low,low
19477,7,2.0,low,low,low
19478,7,3.0,low,low,low
19479,7,2.0,low,low,low
19480,7,1.0,low,medium,low
19481,7,3.0,low,low,low
19482,7,3.0,low,medium,low
19484,7,3.0,low,medium,low
19485,7,2.0,low,low,low
19488,7,3.0,low,low,low
19489,7,1.0,low,low,low
19490,7,2.0,low,low,low
19491,7,1.0,low,medium,medium
19492,7,1.0,low,low,medium
19493,7,0.0,low,low,low
19494,7,2.0,low,low,low
19495,7,1.0,low,low,low
19496,7,2.0,low,medium,low
19497,7,1.0,low,low,low
19498,7,2.0,low,low,low
19499,7,3.0,low,medium,medium
19500,7,1.0,low,low,low
19501,7,3.0,low,low,low
19502,7,3.0,low,low,low
19503,7,2.0,low,low,low
19504,7,2.0,low,low,low
19505,7,2.0,low,medium,low
19506,7,2.0,low,low,low
19507,7,2.0,medium,medium,medium
19508,7,1.0,low,low,low
19509,7,1.0,low,low,medium
19510,7,2.0,low,low,low
19511,7,1.0,low,low,low
19512,7,3.0,low,medium,medium
19513,7,3.0,low,medium,low
19514,7,3.0,low,low,low
19515,7,3.0,low,low,low
19516,7,3.0,low,low,low
19517,7,2.0,low,low,low
19518,7,3.0,low,low,low
19519,7,3.0,low,low,low
19520,7,2.0,low,low,low
19521,7,1.0,low,low,low
19522,7,3.0,low,medium,low
19523,7,2.0,medium,medium,medium
19524,7,1.0,medium,medium,medium
19525,7,2.0,medium,medium,medium
19526,7,1.0,low,medium,medium
19527,7,1.0,low,low,low
19528,7,2.0,low,low,low
19529,7,3.0,low,low,low
19530,7,3.0,low,low,low
19533,7,2.0,low,low,low
19534,7,3.0,low,low,low
19535,7,2.0,low,low,low
19536,7,2.0,low,low,low
19537,7,1.0,low,low,low
19538,7,2.0,low,low,low
19539,7,2.0,low,medium,low
19540,7,2.0,low,low,low
19541,7,2.0,low,medium,low
19542,7,2.0,low,medium,low
19543,7,2.0,low,low,low
19544,7,1.0,low,low,low
19545,7,2.0,low,low,low
19546,7,2.0,low,low,low
19547,7,3.0,low,medium,low
19548,7,2.0,low,low,low
19549,7,1.0,low,low,low
19550,7,1.0,low,low,medium
19553,7,2.0,low,low,low
19554,7,1.0,low,low,low
19555,7,2.0,low,low,low
19556,7,2.0,low,medium,low
19557,7,3.0,low,medium,low
19558,7,2.0,low,low,medium
19559,7,1.0,low,low,low
19561,7,2.0,medium,medium,medium
19562,7,3.0,low,low,low
19563,7,2.0,low,low,low
20716,8,4.0,medium,medium,medium
20717,8,6.0,medium,medium,medium
20718,8,4.0,medium,medium,medium
20719,8,4.0,low,low,low
20721,8,3.0,low,low,low
20722,8,4.0,low,medium,medium
20723,8,4.0,medium,medium,medium
20724,8,4.0,low,low,low
20725,8,4.0,medium,medium,medium
20726,8,4.0,low,low,low
20727,8,3.0,low,low,low
20728,8,4.0,low,medium,low
20732,8,4.0,low,low,low
20733,8,4.0,low,low,low
20734,8,4.0,low,medium,medium
20735,8,2.0,low,low,low
20736,8,5.0,low,medium,medium
20737,8,4.0,low,low,low
20739,8,3.0,low,low,low
20741,8,4.0,low,low,low
20742,8,4.0,medium,medium,medium
20743,8,4.0,low,low,low
20745,8,4.0,low,low,low
20746,8,4.0,medium,medium,medium
20747,8,4.0,medium,medium,medium
20748,8,4.0,low,medium,low
20751,8,5.0,medium,medium,medium
20754,8,3.0,low,low,low
20755,8,3.0,low,low,low
20756,8,3.0,low,low,low
20757,8,4.0,low,low,low
20758,8,3.0,low,medium,medium
20759,8,5.0,low,medium,medium
20760,8,3.0,low,low,low
20761,8,4.0,medium,medium,medium
20762,8,4.0,low,medium,low
20763,8,4.0,low,low,low
20764,8,3.0,low,low,low
20765,8,4.0,low,medium,low
20766,8,4.0,medium,medium,medium
20767,8,5.0,low,low,low
20768,8,5.0,low,medium,medium
20769,8,6.0,low,medium,low
20770,8,3.0,medium,medium,medium
20771,8,3.0,low,low,low
20772,8,4.0,low,low,low
20773,8,4.0,low,low,low
20774,8,4.0,low,medium,medium
20775,8,4.0,low,low,low
20776,8,3.0,low,low,low
20777,8,4.0,low,medium,medium
20778,8,4.0,low,medium,low
20779,8,4.0,low,medium,medium
20781,8,4.0,low,low,low
20783,8,3.0,low,low,low
20784,8,4.0,low,low,low
20785,8,4.0,low,medium,medium
20787,8,4.0,low,low,low
20790,8,4.0,low,low,low
20791,8,3.0,low,medium,medium
20792,8,3.0,low,low,low
20793,8,5.0,medium,medium,medium
20794,8,4.0,low,low,low
20795,8,4.0,low,medium,medium
20796,8,4.0,low,low,low
20797,8,3.0,medium,medium,medium
20800,8,3.0,low,low,low
20802,8,3.0,low,low,low
20803,8,4.0,low,low,low
20804,8,4.0,low,medium,medium
20805,8,4.0,medium,medium,medium
20806,8,4.0,medium,medium,medium
20807,8,3.0,low,low,low
20808,8,3.0,low,low,low
20809,8,4.0,low,low,low
20812,8,4.0,low,low,low
20813,8,4.0,low,low,low
20814,8,3.0,low,low,low
20815,8,4.0,low,low,low
20817,8,4.0,low,low,low
20818,8,4.0,low,low,low
20819,8,3.0,low,low,low
20821,8,5.0,medium,medium,medium
20822,8,4.0,medium,medium,medium
20823,8,4.0,medium,medium,medium
20824,8,5.0,low,low,low
20825,8,4.0,low,low,low
20826,8,6.0,medium,medium,medium
20827,8,5.0,low,medium,medium
20828,8,3.0,low,low,low
20829,8,5.0,medium,medium,medium
20830,8,3.0,medium,medium,low
20831,8,3.0,low,medium,low
20832,8,4.0,low,low,low
20833,8,4.0,medium,medium,medium
20835,8,4.0,low,medium,low
20836,8,4.0,low,low,low
20838,8,3.0,low,low,low
20839,8,3.0,low,medium,low
20840,8,3.0,low,low,low
20841,8,4.0,low,medium,medium
20842,8,3.0,medium,medium,medium
20844,8,4.0,low,low,low
20846,8,4.0,low,medium,medium
20847,8,4.0,low,low,low
20848,8,3.0,low,low,low
20849,8,5.0,medium,medium,medium
20850,8,3.0,low,low,low
20851,8,4.0,low,low,low
20852,8,4.0,low,medium,medium
20853,8,4.0,low,low,low
20856,8,4.0,medium,medium,medium
20857,8,4.0,low,medium,low
20859,8,5.0,low,medium,low
20860,8,4.0,medium,medium,medium
20861,8,4.0,low,medium,medium
20862,8,5.0,low,medium,medium
20863,8,4.0,low,low,low
20865,8,3.0,low,medium,medium
20866,8,4.0,low,medium,medium
20869,8,4.0,low,medium,low
20870,8,3.0,medium,medium,medium
20871,8,3.0,medium,medium,medium
20872,8,3.0,low,low,low
20874,8,4.0,low,low,low
20876,8,4.0,low,low,low
20877,8,4.0,low,medium,medium
20878,8,4.0,medium,medium,medium
20879,8,4.0,medium,medium,medium
20881,8,3.0,low,medium,low
20882,8,5.0,low,medium,low
20883,8,4.0,low,medium,low
20884,8,4.0,medium,medium,medium
20885,8,4.0,medium,medium,medium
20887,8,4.0,low,medium,low
20888,8,5.0,low,low,low
20889,8,4.0,low,medium,medium
20892,8,4.0,low,low,low
20893,8,4.0,low,low,low
20894,8,4.0,low,low,low
20895,8,4.0,low,low,medium
20896,8,3.0,low,low,low
20897,8,3.0,low,low,low
20898,8,5.0,medium,medium,medium
20899,8,4.0,low,low,low
20900,8,4.0,medium,medium,medium
20901,8,4.0,medium,medium,medium
20902,8,4.0,medium,medium,medium
20904,8,3.0,low,low,low
20905,8,4.0,low,medium,low
20906,8,4.0,low,low,low
20907,8,4.0,low,medium,low
20908,8,3.0,low,low,low
20909,8,4.0,low,medium,low
20910,8,4.0,low,low,low
20911,8,4.0,low,low,low
20913,8,5.0,medium,medium,medium
20914,8,4.0,medium,medium,medium
20915,8,4.0,low,low,low
20916,8,4.0,medium,medium,medium
20917,8,4.0,low,low,low
20918,8,3.0,low,low,low
20919,8,4.0,low,low,low
20920,8,3.0,low,low,low
20921,8,4.0,medium,medium,medium
20922,8,3.0,medium,medium,medium
20923,8,4.0,low,low,low
20924,8,3.0,medium,medium,medium
20925,8,3.0,medium,medium,medium
20926,8,5.0,medium,medium,medium
20927,8,4.0,low,low,low
20928,8,4.0,medium,medium,medium
20929,8,3.0,low,low,low
20930,8,4.0,low,medium,low
20931,8,5.0,low,medium,low
20932,8,4.0,medium,medium,medium
20933,8,3.0,low,low,low
20935,8,4.0,medium,medium,medium
20936,8,4.0,low,medium,medium
20938,8,4.0,low,medium,low
20939,8,3.0,low,low,low
20940,8,3.0,low,low,low
20942,8,4.0,low,medium,low
20943,8,4.0,low,low,low
20944,8,3.0,low,low,low
20945,8,3.0,low,medium,low
20946,8,4.0,medium,medium,medium
20947,8,4.0,low,low,low
20948,8,4.0,low,low,low
20949,8,4.0,low,low,low
20953,8,3.0,low,low,low
20954,8,1.0,low,low,low
20955,8,5.0,medium,medium,medium
20956,8,3.0,low,low,low
20957,8,5.0,medium,medium,medium
20958,8,4.0,low,medium,medium
20959,8,5.0,medium,medium,medium
20962,8,4.0,medium,medium,medium
20963,8,4.0,medium,medium,medium
20964,8,4.0,medium,medium,medium
20965,8,3.0,low,low,low
20966,8,4.0,low,low,low
20967,8,2.0,low,low,low
20968,8,4.0,low,medium,low
20971,8,5.0,medium,medium,medium
20972,8,3.0,low,low,low
20973,8,4.0,medium,medium,medium
20974,8,5.0,low,medium,medium
20975,8,4.0,medium,medium,medium
20976,8,5.0,low,medium,medium
20977,8,5.0,low,low,low
20979,8,3.0,low,low,low
20981,8,5.0,low,low,low
20982,8,3.0,low,low,low
20983,8,5.0,medium,medium,medium
20984,8,3.0,low,low,low
20985,8,4.0,low,low,low
20987,8,3.0,low,low,low
20988,8,4.0,low,medium,medium
20992,8,4.0,low,medium,medium
20993,8,5.0,medium,medium,medium
20994,8,4.0,medium,medium,medium
20996,8,4.0,medium,medium,medium
20998,8,3.0,low,low,low
20999,8,4.0,low,medium,medium
21000,8,3.0,low,medium,low
21001,8,5.0,medium,medium,medium
21002,8,4.0,medium,medium,medium
21003,8,3.0,low,medium,low
21004,8,3.0,medium,medium,medium
21005,8,4.0,low,low,low
21006,8,4.0,medium,medium,medium
21007,8,4.0,low,medium,medium
21008,8,4.0,low,medium,low
21009,8,3.0,low,medium,medium
21010,8,4.0,medium,medium,medium
21012,8,3.0,low,low,low
21013,8,4.0,low,low,low
21014,8,3.0,low,low,low
21015,8,4.0,low,low,low
21016,8,3.0,low,low,low
21017,8,3.0,low,low,low
21020,8,3.0,low,low,low
21021,8,4.0,medium,medium,medium
21022,8,4.0,low,low,low
21023,8,4.0,low,medium,medium
21024,8,3.0,low,medium,low
21025,8,5.0,medium,medium,medium
21026,8,3.0,low,medium,low
21028,8,3.0,low,medium,low
21029,8,2.0,low,low,low
21030,8,5.0,medium,medium,medium
21031,8,3.0,low,low,low
21032,8,4.0,low,medium,low
21033,8,3.0,low,low,low
21034,8,4.0,low,low,low
21035,8,4.0,low,medium,low
21036,8,4.0,medium,medium,medium
