essay_id,prompt_id,content_score,question1,question2,question3
6553,3,2.0,medium,medium,medium
6554,3,2.0,medium,medium,medium
6555,3,0.0,low,low,low
6556,3,1.0,medium,medium,medium
6557,3,1.0,medium,low,medium
6558,3,1.0,medium,medium,medium
6559,3,1.0,medium,low,medium
6560,3,0.0,low,low,low
6561,3,3.0,medium,medium,medium
6562,3,1.0,low,low,medium
6563,3,2.0,medium,medium,medium
6564,3,2.0,medium,low,medium
6565,3,1.0,low,low,medium
6566,3,2.0,medium,medium,medium
6567,3,2.0,medium,medium,medium
6568,3,1.0,medium,low,medium
6569,3,0.0,medium,low,medium
6570,3,2.0,medium,medium,medium
6571,3,3.0,medium,medium,medium
6572,3,2.0,medium,medium,medium
6573,3,2.0,medium,low,medium
6575,3,3.0,medium,medium,medium
6576,3,1.0,medium,medium,medium
6577,3,0.0,low,low,low
6578,3,1.0,medium,medium,medium
6579,3,2.0,medium,low,medium
6580,3,2.0,medium,medium,medium
6581,3,2.0,medium,low,medium
6582,3,3.0,medium,medium,medium
6583,3,1.0,medium,medium,medium
6584,3,2.0,medium,medium,medium
6585,3,0.0,low,low,low
6586,3,2.0,medium,medium,medium
6587,3,2.0,medium,medium,medium
6588,3,0.0,low,low,low
6589,3,1.0,medium,low,medium
6590,3,1.0,medium,medium,medium
6591,3,0.0,medium,medium,medium
6592,3,2.0,medium,medium,medium
6593,3,1.0,medium,medium,medium
6594,3,2.0,medium,low,medium
6595,3,2.0,medium,low,medium
6596,3,2.0,medium,medium,medium
6597,3,2.0,medium,medium,medium
6598,3,1.0,low,low,low
6599,3,3.0,medium,medium,high
6600,3,3.0,medium,medium,medium
6601,3,2.0,medium,medium,medium
6602,3,1.0,low,low,low
6603,3,1.0,medium,low,medium
6604,3,1.0,medium,low,medium
6605,3,0.0,medium,low,medium
6606,3,2.0,medium,low,medium
6607,3,2.0,medium,low,low
6608,3,2.0,medium,low,medium
6609,3,2.0,medium,low,medium
6610,3,0.0,low,low,low
6611,3,1.0,low,low,low
6612,3,0.0,low,low,low
6613,3,1.0,medium,low,medium
6614,3,0.0,low,low,low
6615,3,2.0,medium,medium,medium
6616,3,0.0,low,low,low
6617,3,2.0,medium,medium,medium
6618,3,1.0,medium,low,low
6619,3,3.0,medium,medium,medium
6620,3,0.0,low,low,low
6621,3,2.0,medium,low,medium
6622,3,2.0,medium,low,low
6623,3,3.0,medium,medium,medium
6624,3,0.0,medium,low,medium
6625,3,2.0,medium,medium,medium
6626,3,2.0,medium,medium,medium
6627,3,2.0,medium,medium,medium
6628,3,2.0,medium,low,medium
6629,3,1.0,medium,medium,medium
6630,3,0.0,low,low,low
6631,3,2.0,medium,medium,medium
6632,3,1.0,low,low,low
6633,3,2.0,medium,medium,medium
6634,3,1.0,low,low,low
6635,3,2.0,medium,low,medium
6636,3,2.0,high,medium,high
6637,3,3.0,medium,medium,medium
6638,3,1.0,medium,low,medium
6639,3,1.0,medium,low,medium
6640,3,1.0,medium,low,medium
6641,3,0.0,low,low,low
6642,3,1.0,medium,low,medium
6643,3,2.0,medium,medium,medium
6644,3,2.0,medium,medium,medium
6645,3,1.0,medium,medium,medium
6646,3,2.0,medium,medium,medium
6647,3,0.0,low,low,low
6648,3,1.0,medium,medium,high
6649,3,0.0,low,low,low
6650,3,0.0,low,low,low
6651,3,3.0,medium,medium,medium
6652,3,2.0,medium,medium,medium
6653,3,2.0,medium,medium,medium
6654,3,1.0,medium,medium,medium
6655,3,2.0,medium,medium,medium
6656,3,0.0,medium,low,medium
6657,3,2.0,medium,medium,medium
6658,3,2.0,medium,low,medium
6659,3,2.0,medium,medium,medium
6660,3,2.0,medium,medium,medium
6661,3,2.0,medium,medium,medium
6662,3,2.0,high,medium,high
6663,3,1.0,low,low,low
6664,3,2.0,medium,medium,medium
6665,3,2.0,medium,medium,medium
6666,3,2.0,medium,medium,medium
6667,3,1.0,medium,low,medium
6668,3,2.0,medium,low,medium
6669,3,1.0,medium,medium,medium
6670,3,0.0,low,low,low
6671,3,1.0,medium,low,medium
6672,3,2.0,medium,medium,medium
6673,3,0.0,low,low,low
6674,3,0.0,low,low,low
6675,3,1.0,low,low,low
6676,3,1.0,medium,medium,medium
6677,3,3.0,medium,medium,medium
6678,3,1.0,medium,medium,medium
6679,3,3.0,medium,medium,medium
6680,3,3.0,medium,medium,medium
6681,3,2.0,medium,medium,medium
6682,3,3.0,medium,medium,medium
6683,3,2.0,medium,medium,medium
6684,3,0.0,low,low,low
6685,3,1.0,medium,medium,medium
6686,3,1.0,medium,low,medium
6687,3,1.0,medium,medium,medium
6688,3,0.0,medium,low,low
6689,3,1.0,medium,low,medium
6690,3,2.0,medium,medium,medium
6691,3,0.0,low,low,low
6692,3,1.0,medium,low,medium
6693,3,2.0,medium,medium,medium
6694,3,2.0,medium,medium,medium
6695,3,1.0,low,low,low
6696,3,2.0,medium,medium,medium
6697,3,2.0,medium,medium,medium
6698,3,1.0,medium,medium,medium
6699,3,2.0,medium,medium,medium
6700,3,2.0,medium,low,medium
6701,3,3.0,medium,medium,medium
6702,3,1.0,low,low,low
6703,3,2.0,medium,medium,medium
6704,3,2.0,medium,medium,medium
6705,3,3.0,medium,medium,medium
6706,3,2.0,medium,medium,medium
6707,3,2.0,medium,medium,medium
6708,3,0.0,low,low,low
6709,3,2.0,medium,medium,medium
6710,3,1.0,low,low,low
6711,3,2.0,medium,medium,medium
6712,3,2.0,medium,medium,medium
6713,3,1.0,medium,low,medium
6714,3,2.0,medium,medium,medium
6715,3,1.0,low,low,low
6716,3,3.0,medium,medium,medium
6717,3,2.0,medium,medium,medium
6718,3,1.0,medium,medium,medium
6719,3,1.0,low,low,low
6720,3,0.0,medium,low,medium
6721,3,2.0,medium,medium,medium
6722,3,1.0,medium,medium,medium
6723,3,1.0,low,low,low
6724,3,2.0,medium,medium,medium
6725,3,1.0,medium,low,medium
6726,3,1.0,medium,medium,medium
6727,3,2.0,medium,medium,medium
6728,3,2.0,medium,medium,medium
6729,3,1.0,low,low,low
6730,3,2.0,medium,low,medium
6731,3,0.0,low,low,low
6732,3,2.0,medium,medium,medium
6733,3,3.0,high,medium,high
6734,3,0.0,low,low,low
6735,3,1.0,low,low,medium
6736,3,2.0,medium,medium,medium
6737,3,1.0,medium,low,medium
6738,3,1.0,medium,medium,medium
6739,3,2.0,medium,low,medium
6740,3,2.0,medium,medium,medium
6741,3,3.0,high,medium,high
6742,3,1.0,medium,medium,medium
6743,3,2.0,medium,low,medium
6744,3,2.0,medium,medium,medium
6745,3,1.0,medium,low,medium
6746,3,1.0,medium,low,low
6747,3,2.0,medium,medium,medium
6748,3,2.0,medium,medium,medium
6749,3,1.0,medium,low,medium
6750,3,0.0,low,low,low
6751,3,2.0,medium,medium,medium
6752,3,1.0,medium,medium,medium
6753,3,1.0,medium,low,medium
6754,3,1.0,medium,low,medium
6755,3,2.0,medium,medium,medium
6756,3,1.0,medium,medium,medium
6757,3,2.0,medium,medium,medium
6758,3,2.0,medium,medium,medium
6759,3,0.0,medium,low,low
6760,3,2.0,medium,medium,medium
6761,3,1.0,low,low,low
6762,3,3.0,medium,medium,medium
6763,3,2.0,medium,medium,medium
6764,3,1.0,medium,medium,medium
6765,3,3.0,medium,medium,high
6766,3,1.0,medium,low,medium
6767,3,2.0,medium,medium,medium
6768,3,0.0,low,low,low
6769,3,1.0,medium,low,low
6770,3,2.0,medium,medium,medium
6771,3,2.0,medium,medium,high
6772,3,2.0,medium,medium,medium
6773,3,0.0,medium,low,medium
6774,3,1.0,medium,low,medium
6775,3,1.0,medium,medium,medium
6776,3,1.0,medium,medium,medium
6777,3,1.0,low,low,low
6778,3,2.0,medium,medium,medium
6779,3,2.0,medium,medium,medium
6780,3,2.0,medium,medium,medium
6781,3,2.0,medium,medium,medium
6782,3,0.0,low,low,low
6783,3,2.0,medium,medium,medium
6784,3,1.0,low,low,low
6785,3,0.0,low,low,low
6786,3,2.0,medium,medium,high
6787,3,1.0,medium,low,low
6788,3,1.0,medium,low,medium
6789,3,2.0,medium,medium,medium
6790,3,1.0,medium,medium,medium
6791,3,3.0,medium,medium,medium
6792,3,2.0,medium,medium,medium
6793,3,1.0,low,low,low
6794,3,2.0,medium,medium,medium
6795,3,0.0,low,low,low
6796,3,0.0,low,low,low
6797,3,1.0,medium,low,medium
6798,3,3.0,high,medium,high
6799,3,1.0,low,low,low
6800,3,3.0,medium,medium,medium
6801,3,2.0,medium,low,medium
6802,3,2.0,medium,medium,medium
6803,3,1.0,medium,medium,medium
6804,3,3.0,medium,medium,medium
6805,3,2.0,medium,medium,medium
6806,3,3.0,medium,medium,medium
6807,3,1.0,low,low,low
6808,3,2.0,medium,medium,medium
6809,3,2.0,medium,medium,medium
6810,3,2.0,medium,medium,medium
6811,3,2.0,medium,medium,medium
6812,3,0.0,medium,low,medium
6813,3,1.0,medium,medium,medium
6814,3,2.0,medium,low,medium
6815,3,2.0,medium,medium,medium
6816,3,2.0,medium,medium,medium
6817,3,1.0,medium,low,medium
6818,3,2.0,medium,medium,high
6819,3,0.0,low,low,medium
6820,3,0.0,medium,medium,medium
6821,3,1.0,medium,low,medium
6822,3,2.0,medium,medium,high
6823,3,0.0,medium,low,low
6824,3,1.0,medium,low,medium
6825,3,2.0,medium,medium,medium
6826,3,2.0,medium,medium,high
6827,3,1.0,low,low,low
6828,3,1.0,low,low,low
6829,3,1.0,medium,medium,medium
6830,3,2.0,medium,medium,medium
6831,3,2.0,medium,medium,medium
6832,3,2.0,medium,medium,medium
6833,3,1.0,medium,medium,medium
6834,3,1.0,low,low,low
6835,3,1.0,medium,medium,medium
6836,3,2.0,medium,medium,medium
6837,3,2.0,medium,low,medium
6838,3,2.0,medium,medium,medium
6839,3,1.0,medium,low,medium
6840,3,2.0,medium,medium,medium
6841,3,1.0,medium,medium,medium
6842,3,2.0,medium,low,medium
6843,3,1.0,medium,medium,medium
6844,3,2.0,medium,medium,medium
6845,3,2.0,medium,low,medium
6846,3,0.0,medium,medium,medium
6847,3,0.0,medium,low,medium
6848,3,1.0,medium,medium,medium
6849,3,3.0,medium,medium,medium
6850,3,2.0,medium,medium,medium
6851,3,1.0,medium,low,medium
6852,3,2.0,medium,medium,medium
6853,3,2.0,medium,medium,medium
6854,3,3.0,medium,medium,medium
6855,3,2.0,medium,low,medium
6856,3,1.0,medium,low,medium
6857,3,2.0,medium,medium,medium
6858,3,2.0,medium,medium,medium
6859,3,0.0,medium,low,medium
6860,3,1.0,medium,medium,medium
6861,3,0.0,low,low,low
6862,3,1.0,medium,medium,medium
6863,3,1.0,medium,low,medium
6864,3,0.0,low,low,low
6865,3,1.0,low,low,low
6866,3,2.0,medium,medium,medium
6867,3,1.0,medium,medium,medium
6868,3,2.0,medium,medium,medium
6869,3,1.0,medium,medium,medium
6870,3,2.0,medium,low,medium
6871,3,2.0,medium,low,medium
6872,3,3.0,medium,medium,high
6873,3,1.0,medium,medium,medium
6874,3,1.0,medium,low,low
6875,3,1.0,low,low,low
6876,3,1.0,medium,low,medium
6877,3,2.0,medium,medium,medium
6878,3,2.0,medium,medium,medium
6879,3,2.0,medium,medium,medium
6880,3,2.0,medium,low,medium
6881,3,2.0,medium,medium,medium
6882,3,1.0,medium,low,medium
6883,3,0.0,medium,low,low
6884,3,2.0,medium,medium,medium
6885,3,0.0,low,low,low
6886,3,2.0,medium,medium,medium
6887,3,0.0,low,low,low
6888,3,2.0,medium,medium,high
6889,3,2.0,medium,medium,medium
6890,3,1.0,medium,medium,medium
6891,3,2.0,medium,low,medium
6892,3,1.0,medium,medium,medium
6893,3,1.0,medium,medium,medium
6894,3,3.0,medium,medium,medium
6895,3,2.0,medium,medium,medium
6896,3,2.0,medium,medium,medium
6897,3,2.0,medium,medium,medium
6898,3,2.0,medium,low,medium
6899,3,1.0,medium,medium,medium
6900,3,2.0,medium,medium,medium
6901,3,2.0,medium,medium,medium
6902,3,1.0,medium,low,medium
6903,3,2.0,medium,medium,medium
6904,3,2.0,medium,medium,medium
6905,3,1.0,low,low,low
6907,3,1.0,medium,low,low
6908,3,1.0,medium,medium,medium
6909,3,0.0,low,low,medium
6910,3,2.0,medium,medium,medium
6911,3,1.0,medium,medium,medium
6912,3,1.0,medium,medium,medium
6913,3,1.0,medium,medium,medium
6914,3,0.0,low,low,medium
6915,3,1.0,medium,medium,medium
6916,3,1.0,medium,low,medium
6917,3,3.0,medium,medium,medium
6918,3,2.0,medium,low,medium
6919,3,2.0,medium,medium,medium
6920,3,1.0,medium,medium,medium
6921,3,2.0,medium,medium,medium
6922,3,1.0,medium,low,medium
6923,3,2.0,medium,low,medium
6924,3,3.0,medium,medium,medium
6925,3,1.0,low,low,low
6926,3,3.0,medium,medium,medium
6927,3,1.0,low,low,low
6928,3,0.0,low,low,low
6929,3,2.0,medium,medium,medium
6930,3,3.0,medium,medium,medium
6931,3,2.0,medium,medium,medium
6932,3,2.0,medium,medium,medium
6933,3,2.0,medium,medium,medium
6934,3,1.0,medium,low,medium
6935,3,1.0,low,low,low
6936,3,1.0,medium,medium,medium
6937,3,2.0,medium,medium,medium
6938,3,2.0,medium,medium,medium
6939,3,2.0,medium,low,medium
6940,3,2.0,medium,medium,medium
6941,3,2.0,medium,medium,medium
6942,3,1.0,medium,low,medium
6943,3,1.0,medium,low,low
6944,3,2.0,medium,medium,medium
6945,3,2.0,medium,medium,medium
6946,3,2.0,medium,medium,medium
6947,3,1.0,low,low,low
6948,3,0.0,low,low,low
6949,3,2.0,medium,medium,medium
6950,3,0.0,medium,low,medium
6951,3,0.0,low,low,low
6952,3,1.0,medium,low,medium
6953,3,1.0,medium,medium,medium
6954,3,0.0,low,low,low
6955,3,1.0,low,low,low
6956,3,1.0,medium,low,medium
6957,3,3.0,medium,medium,medium
6958,3,2.0,medium,medium,medium
6959,3,2.0,medium,low,medium
6960,3,2.0,medium,medium,medium
6961,3,3.0,medium,medium,medium
6962,3,1.0,medium,low,medium
6963,3,2.0,medium,medium,medium
6964,3,2.0,medium,low,medium
6965,3,3.0,medium,medium,medium
6966,3,2.0,medium,medium,medium
6967,3,2.0,medium,medium,medium
6968,3,2.0,medium,medium,medium
6969,3,1.0,medium,medium,medium
6970,3,2.0,medium,medium,medium
6971,3,2.0,medium,medium,medium
6972,3,2.0,medium,medium,medium
6973,3,1.0,medium,low,medium
6974,3,2.0,medium,medium,medium
6975,3,2.0,medium,low,medium
6976,3,0.0,low,low,low
6977,3,1.0,medium,low,medium
6978,3,0.0,low,low,low
6979,3,1.0,medium,medium,medium
6980,3,0.0,medium,low,medium
6981,3,1.0,medium,low,medium
6982,3,1.0,medium,medium,medium
6983,3,1.0,medium,low,medium
6984,3,1.0,low,low,low
6985,3,0.0,medium,low,low
6986,3,2.0,medium,medium,medium
6987,3,0.0,low,low,low
6988,3,2.0,medium,medium,medium
6989,3,3.0,medium,medium,medium
6990,3,1.0,medium,medium,medium
6991,3,2.0,medium,medium,medium
6992,3,2.0,medium,medium,medium
6993,3,2.0,low,low,medium
6994,3,1.0,medium,medium,medium
6995,3,0.0,medium,low,medium
6996,3,1.0,medium,medium,medium
6997,3,1.0,medium,medium,medium
6998,3,0.0,low,low,low
6999,3,0.0,low,low,low
7000,3,2.0,high,medium,high
7001,3,2.0,medium,medium,medium
7002,3,2.0,medium,medium,medium
7003,3,3.0,medium,medium,medium
7004,3,2.0,medium,medium,medium
7005,3,1.0,medium,low,medium
7006,3,1.0,medium,low,medium
7007,3,2.0,medium,medium,high
7008,3,1.0,medium,medium,medium
7009,3,1.0,medium,low,medium
7010,3,2.0,medium,medium,medium
7011,3,2.0,medium,low,medium
7012,3,1.0,medium,medium,medium
7013,3,1.0,medium,medium,medium
7014,3,1.0,medium,medium,medium
7015,3,1.0,low,low,medium
7016,3,2.0,medium,low,low
7017,3,0.0,low,low,low
7018,3,1.0,medium,medium,medium
7019,3,2.0,medium,low,medium
7020,3,3.0,medium,medium,medium
7021,3,2.0,medium,medium,medium
7022,3,2.0,medium,medium,medium
7023,3,2.0,medium,medium,medium
7024,3,0.0,low,low,low
7025,3,1.0,medium,medium,medium
7026,3,2.0,medium,medium,medium
7027,3,2.0,medium,medium,medium
7028,3,2.0,medium,medium,medium
7029,3,3.0,medium,medium,medium
7030,3,1.0,medium,low,medium
7031,3,0.0,medium,low,medium
7032,3,2.0,medium,low,medium
7033,3,2.0,medium,medium,medium
7034,3,3.0,medium,medium,high
7035,3,2.0,medium,medium,medium
7036,3,2.0,medium,medium,medium
7037,3,1.0,low,low,low
7038,3,1.0,medium,medium,medium
7039,3,1.0,medium,low,medium
7040,3,3.0,medium,medium,medium
7041,3,1.0,medium,medium,medium
7042,3,2.0,medium,medium,high
7043,3,2.0,medium,medium,medium
7044,3,1.0,medium,low,medium
7045,3,1.0,medium,low,low
7046,3,0.0,low,low,low
7047,3,2.0,medium,low,medium
7048,3,0.0,low,low,low
7049,3,2.0,medium,low,medium
7050,3,3.0,medium,medium,medium
7051,3,1.0,medium,low,medium
7052,3,1.0,low,low,medium
7053,3,2.0,medium,medium,medium
7054,3,2.0,medium,medium,medium
7055,3,0.0,medium,low,medium
7056,3,2.0,medium,medium,medium
7057,3,2.0,medium,medium,medium
7058,3,1.0,medium,low,medium
7059,3,2.0,medium,medium,medium
7060,3,1.0,medium,medium,medium
7061,3,1.0,medium,medium,medium
7062,3,0.0,medium,low,medium
7063,3,2.0,medium,medium,medium
7064,3,0.0,medium,low,medium
7065,3,2.0,medium,medium,medium
7066,3,2.0,medium,medium,medium
7067,3,0.0,medium,low,low
7068,3,2.0,medium,medium,medium
7069,3,2.0,medium,medium,medium
7070,3,1.0,medium,low,medium
7071,3,1.0,medium,medium,medium
7072,3,1.0,medium,medium,medium
7073,3,2.0,medium,medium,medium
7074,3,0.0,medium,low,medium
7075,3,2.0,medium,medium,medium
7076,3,2.0,medium,medium,medium
7077,3,1.0,low,low,low
7078,3,1.0,medium,medium,medium
7079,3,2.0,medium,low,medium
7080,3,2.0,medium,medium,medium
7081,3,1.0,medium,medium,medium
7082,3,2.0,medium,medium,medium
7083,3,1.0,low,low,medium
7084,3,1.0,medium,low,medium
7085,3,2.0,medium,medium,medium
7086,3,0.0,medium,low,medium
7087,3,1.0,medium,medium,medium
7088,3,2.0,medium,low,medium
7089,3,2.0,low,low,medium
7090,3,0.0,low,low,low
7091,3,1.0,low,low,low
7092,3,1.0,medium,low,medium
7093,3,0.0,low,low,low
7094,3,0.0,low,low,low
7095,3,2.0,medium,low,low
7096,3,1.0,medium,medium,medium
7097,3,2.0,medium,low,medium
7098,3,1.0,low,low,low
7099,3,2.0,medium,medium,medium
7100,3,1.0,low,low,low
7101,3,1.0,low,low,low
7102,3,0.0,medium,low,medium
7103,3,1.0,medium,low,medium
7104,3,2.0,medium,medium,medium
7105,3,2.0,medium,medium,medium
7106,3,2.0,medium,low,medium
7107,3,2.0,high,medium,high
7108,3,2.0,medium,medium,medium
7109,3,2.0,medium,medium,medium
7110,3,2.0,medium,medium,medium
7111,3,2.0,medium,medium,high
7112,3,1.0,low,low,low
7113,3,2.0,medium,medium,medium
7114,3,1.0,medium,medium,medium
7115,3,2.0,medium,medium,medium
7116,3,2.0,medium,medium,medium
7117,3,2.0,medium,medium,medium
7118,3,1.0,medium,medium,medium
7119,3,1.0,low,low,low
7120,3,1.0,medium,medium,medium
7121,3,1.0,medium,low,medium
7122,3,1.0,medium,low,medium
7123,3,0.0,low,low,low
7124,3,2.0,medium,medium,medium
7125,3,2.0,medium,medium,medium
7126,3,2.0,medium,medium,medium
7127,3,3.0,medium,medium,medium
7128,3,2.0,medium,medium,medium
7129,3,3.0,medium,medium,medium
7130,3,2.0,medium,medium,medium
7131,3,2.0,medium,medium,medium
7132,3,1.0,medium,medium,medium
7133,3,2.0,medium,medium,medium
7134,3,1.0,medium,low,medium
7135,3,0.0,low,low,low
7136,3,2.0,medium,low,medium
7137,3,1.0,low,low,low
7138,3,1.0,medium,low,medium
7139,3,2.0,medium,medium,medium
7140,3,1.0,medium,medium,medium
7141,3,0.0,low,low,low
7142,3,2.0,medium,medium,medium
7143,3,1.0,low,low,low
7144,3,2.0,medium,medium,medium
7145,3,1.0,low,low,low
7146,3,2.0,medium,medium,medium
7147,3,2.0,medium,medium,medium
7148,3,1.0,medium,medium,medium
7149,3,2.0,medium,medium,medium
7150,3,0.0,medium,low,low
7151,3,2.0,medium,medium,medium
7152,3,0.0,medium,low,medium
7153,3,3.0,medium,medium,medium
7154,3,2.0,medium,medium,medium
7155,3,2.0,medium,medium,medium
7156,3,1.0,medium,low,medium
7157,3,1.0,medium,low,medium
7158,3,2.0,medium,medium,medium
7159,3,2.0,medium,medium,medium
7160,3,0.0,medium,low,medium
7161,3,1.0,medium,low,low
7162,3,2.0,medium,medium,medium
7163,3,2.0,medium,low,medium
7164,3,2.0,medium,medium,medium
7165,3,1.0,medium,medium,medium
7166,3,2.0,medium,medium,medium
7167,3,2.0,medium,medium,medium
7168,3,0.0,medium,medium,medium
7169,3,2.0,medium,medium,medium
7170,3,0.0,low,low,low
7171,3,1.0,medium,medium,medium
7172,3,2.0,medium,low,medium
7173,3,2.0,medium,medium,medium
7174,3,2.0,medium,medium,medium
7175,3,1.0,medium,low,medium
7176,3,1.0,medium,low,medium
7177,3,2.0,medium,medium,medium
7178,3,1.0,medium,low,medium
7179,3,1.0,medium,low,medium
7180,3,1.0,medium,low,medium
7181,3,2.0,medium,medium,medium
7182,3,2.0,medium,medium,medium
7183,3,2.0,medium,medium,high
7184,3,2.0,medium,medium,medium
7185,3,3.0,medium,medium,medium
7186,3,1.0,medium,medium,medium
7187,3,3.0,medium,medium,medium
7188,3,3.0,medium,medium,medium
7189,3,0.0,medium,medium,medium
7190,3,2.0,medium,medium,medium
7191,3,1.0,medium,low,medium
7192,3,0.0,medium,low,low
7193,3,1.0,low,low,low
7194,3,0.0,low,low,low
7195,3,0.0,low,low,low
7196,3,1.0,medium,medium,medium
7197,3,2.0,high,medium,high
7198,3,2.0,medium,medium,medium
7199,3,1.0,medium,medium,medium
7200,3,1.0,medium,medium,medium
7201,3,1.0,medium,low,medium
7202,3,2.0,medium,medium,medium
7203,3,0.0,low,low,low
7204,3,2.0,medium,medium,medium
7205,3,2.0,medium,medium,medium
7206,3,2.0,medium,low,medium
7207,3,1.0,low,low,low
7208,3,1.0,medium,low,medium
7209,3,2.0,medium,medium,medium
7210,3,2.0,medium,medium,medium
7211,3,2.0,medium,medium,medium
7212,3,3.0,medium,medium,medium
7213,3,1.0,medium,low,medium
7214,3,1.0,medium,low,medium
7215,3,3.0,medium,medium,medium
7216,3,2.0,medium,medium,medium
7217,3,3.0,medium,medium,medium
7218,3,2.0,medium,medium,medium
7219,3,1.0,medium,medium,medium
7220,3,0.0,low,low,low
7221,3,0.0,medium,low,medium
7222,3,2.0,medium,medium,medium
7223,3,0.0,low,low,low
7224,3,1.0,medium,medium,medium
7225,3,0.0,low,low,low
7226,3,2.0,medium,medium,medium
7227,3,1.0,medium,low,low
7228,3,2.0,medium,low,medium
7229,3,3.0,high,medium,high
7230,3,2.0,medium,low,medium
7231,3,2.0,medium,medium,medium
7232,3,0.0,low,low,low
7233,3,1.0,low,low,low
7234,3,2.0,medium,medium,medium
7235,3,2.0,medium,medium,medium
7236,3,2.0,medium,medium,medium
7237,3,1.0,low,low,low
7238,3,2.0,medium,low,medium
7239,3,2.0,medium,medium,medium
7240,3,2.0,medium,medium,medium
7241,3,1.0,medium,low,medium
7242,3,2.0,medium,medium,medium
7243,3,1.0,medium,medium,medium
7244,3,2.0,medium,medium,medium
7245,3,1.0,low,low,low
7246,3,1.0,medium,medium,medium
7247,3,1.0,medium,medium,medium
7248,3,2.0,medium,medium,medium
7249,3,2.0,medium,medium,medium
7250,3,2.0,medium,medium,medium
7251,3,1.0,medium,medium,medium
7253,3,2.0,medium,low,medium
7254,3,0.0,low,low,low
7255,3,1.0,medium,medium,medium
7256,3,2.0,medium,medium,medium
7257,3,1.0,medium,low,medium
7258,3,2.0,medium,medium,medium
7259,3,1.0,medium,medium,medium
7260,3,1.0,medium,low,medium
7261,3,1.0,medium,medium,medium
7262,3,0.0,low,low,low
7263,3,1.0,medium,medium,medium
7264,3,1.0,medium,medium,medium
7265,3,2.0,medium,medium,medium
