essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
4442,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4443,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4444,2,2.0,low,low,low,low,low,low,low,low,low,low
4445,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4446,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4447,2,4.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
4448,2,4.0,medium,medium,low,medium,medium,medium,low,medium,medium,medium
4449,2,3.0,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
4450,2,2.0,medium,medium,low,medium,low,low,low,low,medium,low
4451,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4452,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4453,2,2.0,medium,medium,medium,low,low,low,low,medium,medium,low
4454,2,1.0,low,low,low,low,low,low,low,low,low,low
4455,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4456,2,3.0,medium,medium,low,medium,low,low,medium,low,medium,low
4457,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4458,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4459,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4460,2,4.0,medium,medium,low,medium,low,low,low,low,medium,medium
4461,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4462,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
4463,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4464,2,1.0,medium,medium,low,medium,low,low,low,low,low,low
4465,2,2.0,low,low,low,low,low,low,low,low,low,low
4466,2,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4467,2,2.0,medium,medium,low,medium,low,low,low,low,medium,low
4468,2,4.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
4469,2,4.0,high,medium,medium,high,medium,medium,high,medium,medium,medium
4470,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4471,2,5.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4472,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4473,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4474,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4475,2,2.0,medium,medium,low,medium,low,low,low,low,low,low
4476,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
4477,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4478,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4479,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4480,2,4.0,medium,medium,medium,medium,medium,medium,low,low,medium,medium
4481,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4482,2,2.0,low,medium,low,low,low,low,low,low,low,low
4483,2,2.0,medium,medium,medium,medium,medium,medium,low,medium,medium,low
4484,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4485,2,4.0,medium,medium,medium,medium,low,low,low,low,medium,low
4486,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
4487,2,3.0,medium,medium,low,medium,medium,low,medium,low,medium,low
4488,2,3.0,medium,medium,low,medium,medium,medium,medium,low,medium,low
4489,2,4.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
4490,2,4.0,medium,medium,medium,medium,low,low,low,medium,medium,low
4491,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4492,2,2.0,medium,medium,medium,medium,medium,low,low,low,medium,low
4493,2,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4494,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4495,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4496,2,4.0,medium,medium,medium,medium,low,medium,low,medium,medium,low
4497,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4498,2,3.0,medium,medium,medium,medium,low,low,low,low,low,low
4499,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4500,2,1.0,low,low,low,low,low,low,low,low,low,low
4501,2,5.0,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
4502,2,4.0,medium,medium,low,medium,medium,low,medium,medium,medium,medium
4503,2,3.0,low,medium,low,medium,medium,low,low,low,low,low
4504,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4505,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4506,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4507,2,1.0,low,medium,low,low,low,low,low,low,medium,low
4508,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4509,2,1.0,medium,medium,low,medium,medium,low,medium,medium,low,low
4510,2,3.0,low,low,low,low,low,low,low,low,low,low
4511,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4512,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4513,2,5.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4514,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4515,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4516,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4517,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4518,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4519,2,3.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
4520,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4521,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4522,2,2.0,low,low,low,low,low,low,low,low,low,low
4523,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4524,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4525,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4526,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4527,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4528,2,4.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4529,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4530,2,2.0,medium,medium,low,medium,low,low,low,low,medium,low
4531,2,3.0,medium,medium,low,medium,low,low,low,low,low,low
4532,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4533,2,2.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
4534,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4535,2,3.0,medium,medium,medium,medium,low,low,medium,medium,medium,low
4536,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4537,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4538,2,4.0,medium,medium,low,medium,medium,low,low,low,low,low
4539,2,4.0,medium,low,medium,medium,low,low,low,low,medium,low
4540,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4541,2,5.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4542,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4543,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4544,2,2.0,low,medium,low,medium,low,low,low,low,low,low
4545,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4546,2,5.0,medium,high,high,high,medium,medium,medium,high,medium,medium
4547,2,1.0,low,low,low,low,low,low,low,low,low,low
4548,2,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4549,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4550,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4551,2,2.0,low,medium,medium,medium,medium,low,medium,medium,low,low
4552,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4553,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4554,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4555,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4556,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4557,2,3.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
4558,2,4.0,medium,medium,low,medium,low,low,low,low,low,low
4559,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4560,2,1.0,low,low,low,low,low,low,low,low,low,low
4561,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4562,2,4.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4563,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4564,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4565,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4566,2,2.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
4567,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4568,2,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4569,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4570,2,2.0,medium,medium,medium,medium,low,medium,low,medium,medium,medium
4571,2,3.0,medium,low,low,low,low,low,low,low,medium,low
4572,2,1.0,medium,medium,low,medium,low,low,low,low,medium,low
4573,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4574,2,3.0,low,low,low,low,low,low,low,low,low,low
4575,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4576,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4577,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4578,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
4579,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4580,2,1.0,low,low,low,medium,low,low,low,low,low,low
4581,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4582,2,2.0,medium,medium,low,medium,low,low,medium,low,medium,low
4583,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4584,2,4.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4585,2,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4586,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4587,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4588,2,4.0,medium,medium,medium,medium,low,medium,medium,low,medium,medium
4589,2,3.0,low,medium,low,medium,medium,low,low,low,low,low
4590,2,2.0,low,low,low,medium,low,low,low,low,low,low
4591,2,2.0,medium,medium,low,medium,low,low,low,low,medium,low
4592,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4593,2,2.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
4594,2,3.0,low,medium,low,medium,low,low,low,low,low,low
4595,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4596,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4597,2,2.0,medium,medium,low,medium,low,low,low,low,low,low
4598,2,3.0,medium,medium,medium,medium,medium,low,low,medium,medium,low
4599,2,3.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
4600,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4601,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4602,2,4.0,medium,medium,medium,medium,medium,low,medium,medium,low,low
4603,2,2.0,medium,medium,low,medium,medium,low,medium,medium,medium,low
4604,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4605,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4606,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4607,2,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4608,2,2.0,medium,medium,low,medium,medium,medium,medium,medium,low,medium
4609,2,4.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4610,2,2.0,medium,medium,medium,medium,medium,low,low,medium,medium,low
4611,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4612,2,5.0,high,high,medium,high,medium,medium,high,high,medium,medium
4613,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4614,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4615,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4616,2,4.0,medium,medium,medium,medium,medium,low,medium,medium,low,low
4617,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4618,2,2.0,medium,medium,low,medium,medium,low,low,low,low,low
4619,2,3.0,medium,medium,medium,medium,medium,low,medium,low,medium,low
4620,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4621,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4622,2,2.0,low,medium,low,medium,low,low,low,low,medium,low
4623,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,low
4624,2,6.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4625,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4626,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4627,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4628,2,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4629,2,4.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4630,2,4.0,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
4631,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4632,2,6.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4633,2,3.0,medium,medium,low,medium,low,low,low,low,low,low
4634,2,5.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4635,2,2.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
4636,2,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4637,2,2.0,medium,medium,medium,medium,low,low,medium,medium,medium,low
4638,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4639,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4640,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4641,2,2.0,medium,medium,low,medium,low,low,low,low,medium,low
4642,2,4.0,medium,medium,low,medium,low,low,low,low,low,low
4643,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4644,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4645,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4646,2,2.0,low,medium,low,medium,low,low,low,low,low,low
4647,2,5.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
4648,2,5.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
4649,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4650,2,2.0,medium,medium,medium,medium,medium,low,low,low,low,low
4651,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4652,2,4.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4653,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4654,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4655,2,4.0,medium,medium,low,medium,medium,medium,medium,low,medium,low
4656,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4657,2,1.0,low,medium,low,low,low,low,low,low,low,low
4658,2,2.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
4659,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4660,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4661,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4662,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4663,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
4664,2,2.0,medium,medium,medium,medium,medium,low,low,medium,medium,low
4665,2,1.0,medium,medium,low,medium,low,low,medium,low,medium,low
4666,2,4.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
