essay_id,prompt_id,conventions_score,question1,question2,question3,question4,question5
3440,2,3,medium,low,medium,medium,medium
3441,2,3,medium,medium,low,medium,low
3442,2,3,medium,medium,medium,medium,medium
3443,2,4,medium,low,medium,medium,medium
3444,2,5,medium,medium,medium,medium,medium
3445,2,3,medium,medium,medium,medium,medium
3446,2,3,medium,medium,medium,medium,medium
3447,2,5,medium,low,low,medium,medium
3448,2,4,medium,medium,medium,medium,medium
3449,2,3,medium,medium,medium,medium,medium
3450,2,3,low,low,low,low,low
3451,2,5,medium,medium,medium,medium,medium
3452,2,4,medium,medium,medium,medium,medium
3453,2,4,medium,medium,medium,medium,medium
3454,2,3,medium,low,medium,medium,low
3455,2,2,medium,low,low,medium,low
3456,2,2,medium,medium,medium,medium,medium
3457,2,3,medium,low,medium,medium,medium
3458,2,3,low,low,low,low,low
3459,2,3,medium,medium,medium,medium,medium
3460,2,4,medium,medium,medium,medium,medium
3461,2,4,medium,medium,medium,medium,medium
3462,2,2,medium,low,low,medium,low
3463,2,3,medium,medium,medium,medium,medium
3464,2,4,medium,medium,medium,medium,medium
3465,2,2,medium,medium,medium,medium,medium
3466,2,3,medium,low,medium,medium,medium
3467,2,5,medium,medium,medium,medium,medium
3468,2,5,medium,medium,medium,medium,medium
3469,2,3,medium,medium,medium,medium,medium
3470,2,4,medium,medium,medium,medium,medium
3471,2,2,medium,low,medium,medium,medium
3472,2,2,medium,medium,medium,medium,medium
3473,2,1,medium,medium,medium,medium,medium
3474,2,3,medium,medium,medium,medium,medium
3475,2,4,medium,medium,medium,medium,medium
3476,2,3,medium,medium,medium,medium,medium
3477,2,2,medium,low,low,medium,low
3478,2,4,medium,medium,medium,medium,medium
3479,2,4,medium,medium,medium,medium,medium
3480,2,2,medium,low,low,medium,low
3481,2,5,medium,medium,medium,medium,medium
3482,2,3,medium,medium,medium,medium,low
3483,2,5,medium,medium,medium,medium,medium
3484,2,3,medium,medium,medium,medium,medium
3485,2,4,medium,medium,medium,medium,medium
3486,2,2,medium,medium,medium,medium,medium
3487,2,5,medium,medium,medium,medium,medium
3488,2,2,medium,medium,medium,medium,medium
3489,2,3,medium,medium,medium,medium,medium
3490,2,3,medium,medium,medium,medium,medium
3491,2,2,medium,medium,medium,medium,medium
3492,2,3,medium,medium,medium,medium,medium
3493,2,3,medium,medium,medium,medium,medium
3494,2,1,medium,low,low,medium,low
3495,2,4,medium,medium,medium,medium,medium
3496,2,3,medium,medium,medium,medium,medium
3497,2,2,low,low,low,low,low
3498,2,3,medium,medium,medium,medium,medium
3499,2,2,medium,medium,low,medium,low
3500,2,3,medium,medium,low,medium,low
3501,2,3,medium,medium,medium,medium,medium
3502,2,4,medium,low,medium,medium,medium
3503,2,4,medium,medium,medium,medium,medium
3504,2,3,medium,low,low,low,low
3505,2,2,low,low,low,low,low
3506,2,4,medium,medium,medium,medium,medium
3507,2,5,medium,medium,medium,medium,medium
3508,2,3,medium,low,medium,medium,medium
3509,2,5,medium,low,medium,medium,medium
3510,2,2,low,low,low,low,low
3511,2,3,medium,low,low,medium,low
3512,2,3,medium,medium,medium,medium,medium
3513,2,4,medium,medium,medium,medium,medium
3514,2,4,medium,medium,medium,medium,medium
3515,2,3,medium,medium,medium,medium,medium
3516,2,4,medium,medium,medium,medium,medium
3517,2,3,medium,medium,medium,medium,medium
3518,2,3,medium,low,medium,medium,medium
3519,2,4,medium,low,medium,medium,medium
3520,2,2,medium,medium,medium,medium,medium
3521,2,5,medium,low,medium,medium,medium
3522,2,4,medium,medium,medium,medium,medium
3523,2,4,medium,low,medium,medium,medium
3524,2,5,medium,medium,medium,medium,medium
3525,2,3,medium,medium,medium,medium,medium
3526,2,2,medium,low,low,medium,low
3527,2,3,medium,low,medium,medium,medium
3528,2,3,medium,medium,medium,medium,medium
3529,2,5,medium,low,medium,medium,medium
3530,2,4,medium,medium,medium,medium,medium
3531,2,3,medium,low,medium,medium,medium
3532,2,3,medium,medium,medium,medium,medium
3533,2,2,medium,low,low,medium,low
3534,2,3,medium,medium,medium,medium,medium
3535,2,2,medium,low,low,medium,low
3536,2,3,medium,medium,medium,medium,medium
3537,2,3,medium,low,medium,medium,medium
3538,2,1,medium,low,low,medium,medium
3539,2,3,medium,medium,medium,medium,medium
3540,2,2,medium,medium,medium,medium,medium
3541,2,3,medium,low,medium,medium,medium
3542,2,3,medium,medium,medium,medium,medium
3543,2,3,medium,medium,medium,medium,medium
3544,2,4,medium,low,medium,medium,medium
3545,2,3,medium,medium,medium,medium,medium
3546,2,4,medium,low,medium,medium,medium
3547,2,3,medium,low,low,medium,low
3548,2,4,medium,medium,medium,medium,medium
3549,2,3,low,low,low,medium,low
3550,2,4,medium,low,medium,medium,medium
3551,2,4,medium,medium,medium,medium,medium
3552,2,4,medium,low,low,medium,low
3553,2,4,medium,medium,medium,medium,medium
3554,2,4,medium,medium,medium,medium,medium
3555,2,5,medium,medium,medium,medium,medium
3556,2,1,medium,medium,low,medium,low
3557,2,5,medium,medium,medium,medium,medium
3558,2,3,medium,medium,medium,medium,medium
3559,2,2,medium,low,medium,medium,medium
3560,2,3,medium,low,medium,medium,medium
3561,2,4,medium,medium,medium,medium,medium
3562,2,3,medium,low,low,medium,low
3563,2,3,medium,medium,medium,medium,medium
3564,2,3,medium,low,low,medium,low
3565,2,3,low,low,low,low,low
3566,2,3,medium,medium,medium,medium,medium
3567,2,3,medium,medium,medium,medium,medium
3568,2,5,medium,medium,medium,medium,medium
3569,2,4,medium,medium,medium,medium,medium
3570,2,6,medium,low,medium,medium,medium
3571,2,4,medium,low,medium,medium,medium
3572,2,1,low,low,low,low,low
3573,2,5,medium,medium,medium,medium,medium
3574,2,5,medium,medium,medium,medium,medium
3575,2,3,medium,medium,medium,medium,medium
3576,2,3,medium,low,low,medium,low
3577,2,5,medium,medium,medium,medium,medium
3578,2,4,medium,medium,medium,medium,medium
3579,2,5,medium,medium,medium,medium,medium
3580,2,2,medium,medium,medium,medium,low
3581,2,2,low,low,low,low,low
3582,2,2,low,low,low,medium,low
3583,2,3,medium,medium,medium,medium,medium
3584,2,3,medium,low,medium,medium,medium
3585,2,3,medium,medium,medium,medium,low
3586,2,4,medium,medium,medium,medium,medium
3587,2,2,medium,medium,medium,medium,medium
3588,2,1,low,low,low,low,low
3589,2,5,medium,low,medium,medium,medium
3590,2,1,medium,medium,medium,medium,medium
3591,2,3,medium,low,medium,medium,medium
3592,2,2,medium,medium,medium,medium,medium
3593,2,4,medium,medium,medium,medium,medium
3594,2,3,medium,medium,medium,medium,medium
3595,2,4,medium,low,medium,medium,medium
3596,2,3,medium,low,medium,medium,medium
3597,2,2,medium,low,low,medium,low
3598,2,4,medium,medium,medium,medium,medium
3599,2,2,medium,low,low,low,low
3600,2,4,medium,medium,medium,medium,medium
3601,2,4,medium,medium,medium,medium,medium
3602,2,2,medium,medium,medium,medium,medium
3603,2,3,low,low,low,high,low
3604,2,2,medium,medium,low,medium,low
3605,2,3,medium,medium,medium,medium,medium
3606,2,4,medium,medium,medium,medium,medium
3607,2,6,medium,medium,medium,medium,medium
3608,2,4,medium,medium,medium,medium,medium
3609,2,3,medium,low,medium,medium,medium
3610,2,4,medium,medium,medium,medium,medium
3611,2,3,medium,medium,low,medium,low
3612,2,5,medium,low,medium,medium,medium
3613,2,4,medium,medium,medium,medium,medium
3614,2,3,medium,medium,medium,medium,medium
3615,2,3,medium,medium,medium,medium,medium
3616,2,4,medium,medium,medium,medium,medium
3617,2,4,medium,low,medium,medium,medium
3618,2,2,low,low,low,low,low
3619,2,4,medium,low,low,medium,low
3620,2,3,medium,medium,medium,medium,medium
3621,2,4,medium,low,medium,medium,medium
3622,2,4,medium,low,medium,medium,medium
3623,2,4,medium,medium,medium,medium,medium
3624,2,5,medium,low,medium,medium,medium
3625,2,3,medium,low,medium,medium,medium
3626,2,5,medium,low,medium,medium,medium
3627,2,3,medium,medium,medium,medium,medium
3628,2,5,medium,medium,medium,medium,medium
3629,2,3,medium,medium,medium,medium,medium
3630,2,4,medium,medium,medium,medium,medium
3631,2,3,medium,medium,medium,medium,medium
3632,2,2,low,medium,low,medium,low
3633,2,2,medium,medium,medium,medium,medium
3634,2,2,medium,medium,medium,medium,low
3635,2,3,medium,medium,medium,medium,medium
3636,2,3,medium,low,medium,medium,medium
3637,2,3,medium,medium,medium,medium,medium
3638,2,5,medium,medium,medium,medium,medium
3639,2,3,medium,low,medium,medium,medium
3640,2,4,medium,low,medium,medium,medium
3641,2,1,medium,medium,medium,medium,low
3642,2,2,medium,low,low,medium,low
3643,2,1,medium,medium,low,medium,low
3644,2,4,medium,low,medium,medium,medium
3645,2,3,medium,medium,medium,medium,medium
3646,2,5,medium,low,medium,medium,medium
3647,2,4,medium,medium,medium,medium,medium
3648,2,5,medium,medium,medium,medium,medium
3649,2,4,medium,medium,medium,medium,medium
3650,2,4,medium,medium,medium,medium,medium
3651,2,3,medium,low,medium,medium,medium
3652,2,3,medium,low,low,low,low
3653,2,3,medium,low,low,low,low
3654,2,3,medium,medium,medium,medium,medium
3655,2,3,medium,medium,medium,medium,medium
3656,2,1,low,low,low,low,low
3657,2,5,medium,medium,medium,medium,medium
3658,2,4,medium,medium,medium,medium,medium
3659,2,3,medium,medium,low,medium,low
3660,2,3,medium,medium,medium,medium,medium
3661,2,4,medium,medium,medium,medium,medium
3662,2,4,medium,medium,medium,medium,medium
3663,2,1,medium,medium,medium,medium,low
3664,2,4,medium,low,medium,medium,medium
3665,2,3,medium,low,medium,medium,medium
3666,2,3,medium,medium,medium,medium,medium
3667,2,1,medium,low,low,low,low
3668,2,5,medium,low,medium,medium,medium
3669,2,2,medium,low,medium,medium,medium
3670,2,1,low,low,low,low,low
3671,2,3,medium,low,medium,medium,low
3672,2,2,medium,medium,medium,medium,medium
3673,2,1,low,low,low,medium,low
3674,2,4,medium,medium,medium,medium,medium
3675,2,3,medium,medium,medium,medium,medium
3676,2,5,medium,medium,medium,medium,medium
3677,2,4,medium,low,medium,medium,medium
3678,2,3,medium,low,medium,medium,low
3679,2,3,medium,low,low,medium,low
3680,2,2,medium,low,medium,medium,medium
3681,2,2,medium,low,low,medium,low
3682,2,5,medium,medium,medium,medium,medium
3683,2,4,medium,medium,medium,medium,medium
3684,2,2,medium,medium,medium,medium,low
3685,2,3,medium,medium,medium,medium,low
3686,2,3,medium,low,medium,medium,low
3687,2,5,medium,low,medium,medium,medium
3688,2,4,medium,medium,medium,medium,medium
3689,2,3,medium,medium,medium,medium,medium
3690,2,2,low,low,low,medium,low
3691,2,5,medium,medium,medium,medium,medium
3692,2,3,medium,medium,medium,medium,medium
3693,2,3,medium,medium,medium,medium,medium
3694,2,3,medium,medium,medium,medium,medium
3695,2,2,medium,low,medium,medium,medium
3696,2,3,medium,low,medium,medium,medium
3697,2,3,medium,medium,medium,medium,medium
3698,2,4,medium,medium,medium,medium,medium
3699,2,4,medium,medium,medium,medium,medium
3700,2,5,medium,medium,medium,medium,medium
3701,2,4,medium,medium,medium,medium,medium
3702,2,4,medium,medium,medium,medium,medium
3703,2,2,medium,medium,medium,medium,medium
3704,2,4,medium,medium,medium,medium,medium
3705,2,1,low,low,low,low,low
3706,2,4,medium,low,medium,medium,medium
3707,2,5,medium,medium,medium,medium,medium
3708,2,4,medium,low,low,medium,low
3709,2,2,medium,medium,medium,medium,low
3710,2,2,low,low,low,low,low
3711,2,4,medium,medium,medium,medium,medium
3712,2,4,medium,medium,medium,medium,medium
3713,2,4,medium,medium,medium,medium,medium
3714,2,2,medium,medium,low,medium,low
3715,2,3,medium,medium,medium,medium,medium
3716,2,3,medium,low,medium,medium,medium
3717,2,3,medium,medium,medium,medium,low
3718,2,2,medium,low,low,medium,low
3719,2,3,medium,low,low,medium,low
3720,2,2,medium,low,low,medium,low
3721,2,3,medium,medium,medium,medium,medium
3722,2,5,medium,medium,medium,medium,medium
3723,2,4,medium,low,medium,medium,medium
3724,2,2,low,low,low,low,low
3725,2,3,medium,low,low,medium,low
3726,2,4,medium,medium,medium,medium,medium
3727,2,2,low,low,low,low,low
3728,2,4,medium,medium,medium,medium,medium
3729,2,2,medium,medium,medium,medium,medium
3730,2,3,medium,medium,medium,medium,medium
3731,2,4,low,low,low,low,low
3732,2,3,medium,medium,medium,medium,medium
3733,2,4,medium,low,medium,medium,medium
3734,2,1,low,low,low,low,low
3735,2,2,low,low,low,medium,low
3736,2,3,medium,low,medium,medium,medium
3737,2,5,medium,low,medium,medium,low
3738,2,2,medium,medium,medium,medium,medium
3739,2,3,low,low,low,medium,low
3740,2,3,medium,low,medium,medium,medium
3741,2,3,low,low,low,medium,low
3742,2,4,medium,medium,medium,medium,medium
3743,2,4,medium,medium,medium,medium,medium
3744,2,3,medium,medium,medium,medium,low
3745,2,1,low,low,low,low,low
3746,2,4,medium,low,low,medium,low
3747,2,4,medium,medium,medium,medium,medium
3748,2,4,medium,low,low,medium,low
3749,2,3,medium,medium,medium,medium,medium
3750,2,4,medium,medium,medium,medium,medium
3751,2,5,medium,low,medium,medium,medium
3752,2,4,medium,low,medium,medium,medium
3753,2,3,medium,medium,medium,medium,medium
3754,2,3,low,low,low,medium,low
3755,2,5,medium,medium,medium,medium,medium
3756,2,4,medium,medium,medium,medium,medium
3757,2,2,medium,low,low,medium,low
3758,2,3,medium,low,medium,medium,medium
3759,2,4,medium,medium,medium,medium,medium
3760,2,4,medium,medium,medium,medium,medium
3761,2,3,medium,low,medium,medium,medium
3762,2,1,medium,medium,medium,medium,low
3763,2,5,medium,medium,medium,medium,medium
3764,2,3,medium,medium,medium,medium,medium
3765,2,3,medium,medium,medium,medium,medium
3766,2,2,medium,medium,medium,medium,medium
3767,2,4,medium,medium,medium,medium,medium
3768,2,3,medium,low,medium,medium,medium
3769,2,3,medium,low,medium,medium,medium
3770,2,5,medium,medium,medium,medium,medium
3771,2,4,medium,low,medium,medium,low
3772,2,2,low,low,low,low,low
3773,2,2,medium,low,low,medium,low
3774,2,3,medium,medium,medium,medium,medium
3775,2,4,medium,medium,medium,medium,medium
3776,2,3,medium,low,low,medium,low
3777,2,3,medium,low,medium,medium,medium
3778,2,3,low,low,low,low,low
3779,2,1,low,low,low,low,low
3780,2,4,medium,low,low,medium,low
3781,2,4,medium,medium,medium,medium,medium
3782,2,3,medium,medium,medium,medium,medium
3783,2,3,medium,low,medium,medium,medium
3784,2,5,medium,medium,medium,medium,medium
3785,2,3,medium,low,low,medium,low
3786,2,2,medium,low,medium,medium,low
3787,2,3,medium,medium,medium,medium,medium
3788,2,5,medium,medium,medium,medium,medium
3789,2,4,medium,medium,medium,medium,medium
3790,2,4,medium,medium,medium,medium,medium
3791,2,3,medium,low,low,medium,low
3792,2,3,medium,medium,medium,medium,medium
3793,2,5,medium,low,medium,medium,medium
3794,2,4,medium,medium,medium,medium,medium
3795,2,3,medium,medium,medium,medium,medium
3796,2,4,medium,medium,medium,medium,medium
3797,2,4,medium,medium,medium,medium,medium
3798,2,4,medium,low,medium,medium,low
3799,2,2,medium,medium,medium,medium,medium
3800,2,2,medium,low,medium,medium,low
3801,2,2,low,low,low,low,low
3802,2,5,medium,medium,medium,medium,medium
3803,2,3,medium,medium,medium,medium,medium
3804,2,5,medium,low,medium,medium,medium
3805,2,2,medium,low,medium,medium,medium
3806,2,4,medium,medium,medium,medium,medium
3807,2,5,medium,medium,medium,medium,medium
3808,2,3,medium,medium,medium,medium,medium
3809,2,5,medium,low,medium,medium,medium
3810,2,2,medium,low,low,medium,low
3811,2,2,medium,medium,medium,medium,medium
3812,2,3,medium,medium,medium,medium,low
3813,2,3,medium,medium,medium,medium,medium
3814,2,2,low,low,low,low,low
3815,2,4,medium,medium,medium,medium,medium
3816,2,2,low,low,low,low,low
3817,2,2,low,low,low,low,low
3818,2,5,medium,medium,medium,medium,medium
3819,2,3,medium,medium,medium,medium,medium
3820,2,4,medium,medium,medium,medium,medium
3821,2,4,medium,medium,medium,medium,medium
3822,2,4,medium,medium,medium,medium,low
3823,2,4,medium,medium,medium,medium,medium
3824,2,5,medium,low,medium,medium,medium
3825,2,5,medium,medium,medium,medium,medium
3826,2,5,medium,low,medium,medium,medium
3827,2,3,medium,medium,medium,medium,medium
3828,2,2,medium,medium,medium,medium,low
3829,2,4,medium,medium,medium,medium,medium
3830,2,3,medium,medium,medium,medium,medium
3831,2,4,medium,medium,medium,medium,medium
3832,2,3,medium,medium,medium,medium,medium
3833,2,3,medium,low,medium,medium,medium
3834,2,3,low,low,low,low,low
3835,2,2,medium,low,low,medium,low
3836,2,5,medium,low,medium,medium,medium
3837,2,4,medium,medium,medium,medium,medium
3838,2,3,medium,medium,medium,medium,medium
3839,2,3,medium,low,low,medium,low
3840,2,4,medium,low,medium,medium,medium
3841,2,2,medium,low,low,low,low
3842,2,3,medium,low,low,medium,low
3843,2,4,medium,medium,medium,medium,medium
3844,2,3,medium,medium,medium,medium,medium
3845,2,1,medium,low,low,medium,low
3846,2,5,medium,low,medium,medium,medium
3847,2,4,medium,low,medium,medium,medium
3848,2,2,medium,low,medium,medium,medium
3849,2,3,medium,medium,medium,medium,medium
3850,2,2,medium,low,low,medium,low
3851,2,4,medium,medium,medium,medium,medium
3852,2,4,medium,medium,medium,medium,medium
3853,2,3,medium,low,medium,medium,medium
3854,2,3,medium,medium,medium,medium,medium
3855,2,3,medium,low,low,medium,low
3856,2,4,medium,medium,medium,medium,medium
3857,2,3,medium,low,medium,medium,medium
3858,2,4,medium,low,medium,medium,medium
3859,2,1,medium,low,medium,medium,medium
3860,2,2,medium,low,medium,medium,medium
3861,2,3,medium,medium,medium,medium,medium
3862,2,4,medium,medium,medium,medium,medium
3863,2,3,medium,medium,medium,medium,medium
3864,2,3,medium,medium,medium,medium,medium
3865,2,4,medium,low,medium,medium,medium
3866,2,4,medium,medium,medium,medium,medium
3867,2,4,medium,medium,medium,medium,medium
3868,2,4,medium,medium,medium,medium,medium
3869,2,3,medium,low,medium,medium,medium
3870,2,2,medium,low,low,medium,low
3871,2,5,medium,medium,medium,high,medium
3872,2,3,medium,low,medium,medium,medium
3873,2,4,medium,low,medium,medium,medium
3874,2,2,low,low,low,low,low
3875,2,6,medium,medium,medium,medium,medium
3876,2,4,medium,medium,medium,medium,medium
3877,2,4,medium,medium,medium,medium,medium
3878,2,3,medium,medium,low,medium,low
3879,2,1,medium,medium,low,medium,low
