essay_id,prompt_id,language_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
7151,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7152,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7153,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7154,3,2,medium,medium,low,medium,medium,low,medium,medium,low,low
7155,3,3,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
7156,3,1,medium,medium,medium,medium,medium,low,medium,low,low,low
7157,3,2,low,low,low,medium,low,low,low,low,low,low
7158,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7159,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7160,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7161,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7162,3,2,medium,low,low,medium,medium,low,medium,low,low,low
7163,3,1,medium,low,medium,low,medium,medium,low,low,low,medium
7164,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7165,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7166,3,2,medium,medium,low,medium,medium,low,medium,medium,medium,medium
7167,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7168,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
7169,3,2,medium,medium,medium,medium,medium,low,medium,low,low,medium
7170,3,0,low,low,low,low,low,low,low,low,low,low
7171,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7172,3,2,medium,medium,medium,medium,medium,low,medium,low,low,low
7173,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7174,3,2,medium,medium,low,medium,medium,low,medium,low,medium,low
7175,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7176,3,1,medium,medium,low,medium,medium,low,medium,medium,low,low
7177,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7178,3,1,medium,low,medium,low,medium,low,medium,low,low,low
7179,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7180,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7181,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7182,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7183,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7184,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7185,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7186,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7187,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7188,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7189,3,0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7190,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7191,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7192,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7193,3,1,low,low,low,low,low,low,low,low,low,low
7194,3,0,medium,medium,medium,medium,medium,low,low,medium,medium,low
7195,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7196,3,1,medium,medium,medium,medium,medium,low,medium,low,medium,medium
7197,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7198,3,2,medium,medium,medium,medium,medium,low,low,medium,medium,low
7199,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7200,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7201,3,2,medium,medium,medium,medium,medium,low,low,low,medium,low
7202,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7203,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7204,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7205,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7206,3,2,medium,medium,medium,medium,medium,medium,medium,low,medium,low
7207,3,1,medium,low,medium,low,low,low,low,low,low,low
7208,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7209,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7210,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7211,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7212,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7213,3,2,medium,medium,medium,medium,medium,low,medium,low,medium,low
7214,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7215,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7216,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7217,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7218,3,2,medium,low,low,medium,low,low,medium,low,low,low
7219,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7220,3,0,low,low,low,low,medium,low,low,low,low,low
7221,3,0,medium,medium,medium,medium,medium,low,low,medium,medium,low
7222,3,2,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
7223,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7224,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7225,3,0,medium,medium,low,medium,medium,medium,medium,medium,medium,low
7226,3,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
7227,3,1,medium,medium,low,medium,medium,medium,medium,medium,medium,low
7228,3,2,medium,medium,low,medium,medium,low,medium,low,low,medium
7229,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7230,3,1,medium,medium,low,medium,medium,low,medium,low,low,low
7231,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7232,3,0,medium,medium,low,medium,medium,low,low,low,low,low
7233,3,1,low,low,low,medium,medium,low,low,low,low,low
7234,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7235,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7236,3,1,medium,medium,medium,medium,medium,low,medium,medium,low,low
7237,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7238,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7239,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7240,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
7241,3,2,medium,medium,low,medium,medium,low,medium,medium,low,low
7242,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7243,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7244,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7245,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7246,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7247,3,0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7248,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7249,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7250,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7251,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7253,3,2,medium,medium,medium,medium,medium,low,low,low,medium,low
7254,3,0,low,low,low,low,low,low,low,low,low,low
7255,3,1,medium,medium,medium,medium,medium,low,low,medium,medium,low
7256,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7257,3,1,medium,low,medium,medium,medium,medium,low,low,medium,low
7258,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7259,3,0,medium,medium,low,medium,medium,medium,medium,low,medium,low
7260,3,1,medium,medium,low,low,medium,low,low,low,low,low
7261,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7262,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7263,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7264,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7265,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7266,3,1,medium,medium,low,low,medium,low,low,low,low,low
7267,3,1,low,low,low,low,low,low,low,low,low,low
7268,3,2,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
7269,3,2,medium,low,medium,low,low,low,low,low,low,low
7270,3,1,medium,medium,low,low,medium,low,low,medium,low,low
7271,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7272,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7273,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7274,3,0,medium,low,low,medium,medium,low,low,low,medium,low
7275,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7276,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7277,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7278,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7279,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7280,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7281,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7282,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7283,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7284,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7285,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7286,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7287,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7288,3,1,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
7289,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7290,3,1,medium,medium,medium,medium,medium,low,medium,low,low,medium
7291,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7292,3,1,low,low,low,low,low,low,low,low,low,low
7293,3,1,medium,medium,medium,low,medium,low,low,medium,medium,low
7294,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7295,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7296,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7297,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7298,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7299,3,1,medium,low,medium,low,medium,low,low,low,low,low
7300,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7301,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7302,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7303,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
7304,3,0,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
7305,3,0,low,low,low,low,low,low,low,low,low,low
7306,3,1,medium,medium,low,medium,medium,low,low,medium,medium,low
7307,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7308,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7309,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7310,3,2,low,low,medium,low,low,low,low,low,low,low
7311,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7312,3,1,medium,medium,medium,low,medium,low,low,medium,low,low
7313,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7314,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7315,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7316,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7317,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7318,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7319,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
7320,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7321,3,1,medium,medium,medium,medium,medium,low,low,medium,medium,low
7322,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7323,3,1,medium,low,medium,medium,low,low,low,low,medium,low
7324,3,0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7325,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7326,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7327,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7328,3,1,medium,medium,medium,medium,medium,low,medium,medium,low,medium
7329,3,0,medium,medium,medium,medium,medium,medium,medium,low,medium,low
7330,3,2,medium,medium,low,medium,medium,low,medium,medium,medium,low
7331,3,0,medium,medium,medium,medium,medium,low,low,low,low,low
7332,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7333,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7334,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7335,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7336,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7337,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7338,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7339,3,2,medium,low,medium,low,medium,low,medium,low,medium,low
7340,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7341,3,1,medium,medium,low,medium,low,medium,medium,low,low,medium
7342,3,0,medium,low,medium,low,medium,low,low,low,low,low
7343,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7344,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7345,3,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7346,3,2,medium,medium,low,medium,medium,low,medium,low,low,medium
7347,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7348,3,0,low,low,low,medium,medium,low,low,low,low,low
7349,3,2,medium,medium,medium,medium,medium,low,medium,medium,low,medium
7350,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7351,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7352,3,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
7353,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7354,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7355,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7356,3,2,medium,medium,medium,medium,low,low,medium,medium,medium,medium
7357,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7358,3,1,medium,medium,medium,medium,medium,low,medium,medium,low,medium
7359,3,0,low,low,low,low,low,low,low,low,low,low
7360,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7361,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7362,3,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
7363,3,1,medium,low,low,medium,medium,low,medium,low,low,low
7364,3,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7365,3,2,medium,medium,low,medium,medium,low,medium,low,medium,low
7366,3,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
7367,3,1,medium,medium,medium,medium,medium,low,low,medium,medium,low
7368,3,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
