essay_id,prompt_id,word_choice_score,question1,question2,question3,question4,question5,question6,question7,question8
1529,1,3,medium,low,low,low,medium,medium,medium,medium
1530,1,3,low,low,low,low,low,low,medium,high
1531,1,3,medium,medium,low,low,low,medium,medium,medium
1532,1,4,medium,low,low,low,low,medium,medium,medium
1533,1,2,medium,low,low,low,low,medium,medium,medium
1534,1,3,medium,low,low,low,low,medium,high,medium
1535,1,2,low,low,low,low,low,low,high,high
1536,1,1,medium,low,low,low,low,medium,medium,medium
1537,1,3,medium,medium,low,low,low,medium,medium,medium
1538,1,4,medium,medium,medium,medium,low,medium,medium,medium
1539,1,3,medium,medium,low,medium,low,medium,medium,medium
1540,1,3,low,low,low,low,low,low,medium,high
1541,1,4,medium,medium,medium,medium,medium,medium,medium,medium
1542,1,5,medium,medium,low,medium,low,medium,medium,high
1543,1,3,low,low,low,low,low,low,medium,medium
1544,1,4,medium,medium,low,low,low,medium,medium,medium
1545,1,3,low,low,low,low,low,low,medium,high
1546,1,5,medium,medium,medium,medium,low,medium,medium,medium
1547,1,3,low,low,low,low,low,low,medium,high
1548,1,3,low,low,low,low,low,low,medium,high
1549,1,3,medium,medium,low,medium,low,medium,medium,medium
1550,1,4,medium,medium,low,low,low,medium,medium,medium
1551,1,5,medium,medium,medium,medium,medium,medium,medium,medium
1552,1,2,low,low,low,low,low,low,medium,high
1553,1,5,medium,medium,low,low,low,medium,high,medium
1554,1,4,medium,medium,low,medium,low,medium,medium,medium
1555,1,1,low,low,low,low,low,low,medium,medium
1556,1,3,medium,medium,low,low,low,medium,medium,medium
1557,1,3,low,low,low,low,low,low,high,high
1558,1,3,medium,medium,low,medium,low,medium,medium,medium
1559,1,2,low,low,low,low,low,medium,medium,medium
1560,1,3,medium,low,low,low,low,medium,medium,medium
1561,1,5,medium,medium,low,low,low,medium,medium,medium
1562,1,2,low,low,low,low,low,low,high,high
1563,1,3,medium,low,low,low,low,medium,medium,medium
1564,1,3,low,low,low,low,low,low,medium,high
1565,1,3,medium,low,low,low,low,medium,medium,medium
1566,1,4,medium,low,low,low,low,medium,high,high
1567,1,4,medium,medium,low,medium,low,medium,medium,medium
1568,1,4,medium,medium,low,low,low,medium,medium,medium
1569,1,2,low,low,low,low,low,low,high,high
1570,1,4,medium,medium,low,medium,low,medium,medium,medium
1571,1,2,low,low,low,low,low,medium,high,medium
1572,1,4,medium,medium,medium,medium,medium,medium,medium,medium
1573,1,5,medium,medium,low,low,low,medium,high,medium
1574,1,5,medium,medium,low,low,low,medium,high,medium
1575,1,3,medium,medium,low,low,low,medium,medium,medium
1576,1,3,medium,medium,low,low,low,medium,medium,medium
1577,1,3,low,low,low,low,low,low,medium,medium
1578,1,3,medium,medium,low,low,low,medium,medium,medium
1579,1,4,medium,medium,low,medium,low,medium,medium,medium
1580,1,3,medium,medium,low,medium,low,medium,medium,medium
1581,1,6,medium,medium,medium,medium,medium,medium,medium,medium
1582,1,4,medium,low,low,low,low,medium,medium,high
1583,1,4,medium,medium,low,low,low,medium,medium,medium
1584,1,3,low,low,low,low,low,medium,medium,medium
1585,1,6,medium,medium,medium,medium,medium,medium,medium,medium
1586,1,4,medium,low,low,low,low,medium,medium,medium
1587,1,5,medium,medium,medium,medium,medium,medium,medium,medium
1588,1,5,medium,medium,low,medium,low,medium,high,medium
1589,1,5,medium,medium,medium,medium,medium,medium,medium,medium
1590,1,5,medium,medium,medium,medium,medium,medium,medium,medium
1591,1,5,medium,medium,low,low,low,medium,high,medium
1592,1,1,low,low,low,low,low,low,low,high
1593,1,4,medium,medium,low,medium,low,medium,medium,medium
1594,1,3,medium,medium,low,low,low,medium,medium,medium
1595,1,4,medium,medium,low,medium,low,medium,medium,medium
1596,1,4,medium,medium,low,low,low,medium,medium,medium
1597,1,4,medium,medium,medium,medium,low,medium,medium,medium
1598,1,4,medium,medium,low,low,low,medium,medium,medium
1599,1,3,medium,low,low,low,medium,medium,medium,medium
1600,1,3,medium,low,low,low,low,medium,medium,medium
1601,1,4,medium,medium,low,medium,low,medium,medium,medium
1602,1,4,medium,medium,medium,medium,low,medium,medium,medium
1603,1,3,medium,medium,low,low,low,medium,medium,medium
1604,1,3,medium,low,low,low,low,medium,medium,medium
1605,1,3,medium,medium,low,low,low,medium,medium,medium
1606,1,4,medium,low,low,low,low,medium,medium,high
1607,1,5,medium,medium,low,medium,medium,medium,medium,medium
1608,1,3,low,low,low,low,low,low,high,high
1609,1,4,medium,medium,low,medium,medium,medium,medium,medium
1610,1,4,medium,medium,low,medium,medium,medium,high,medium
1611,1,4,medium,medium,low,medium,low,medium,medium,medium
1612,1,5,medium,medium,low,medium,low,medium,medium,medium
1613,1,4,medium,medium,medium,medium,low,medium,medium,medium
1614,1,3,medium,medium,low,low,low,medium,medium,medium
1615,1,3,medium,low,low,low,low,medium,high,medium
1616,1,6,medium,medium,medium,medium,medium,medium,medium,medium
1617,1,5,medium,medium,low,low,low,medium,medium,medium
1618,1,3,low,low,low,low,low,low,medium,medium
1619,1,4,medium,medium,medium,medium,low,medium,medium,medium
1620,1,4,low,low,low,low,low,low,high,high
1621,1,5,medium,medium,low,medium,low,medium,medium,medium
1622,1,6,medium,medium,medium,medium,medium,medium,medium,medium
1623,1,4,medium,medium,low,medium,medium,medium,medium,medium
1624,1,5,medium,medium,low,low,low,medium,medium,medium
1625,1,4,medium,medium,low,medium,low,medium,high,medium
1626,1,4,medium,medium,low,medium,low,medium,medium,medium
1627,1,3,medium,medium,low,low,low,medium,medium,medium
1628,1,5,medium,medium,medium,medium,medium,medium,medium,medium
1629,1,5,medium,medium,medium,medium,low,medium,medium,medium
1630,1,5,medium,medium,low,medium,low,medium,medium,medium
1631,1,4,low,low,low,low,low,low,medium,medium
1632,1,4,medium,medium,medium,medium,low,medium,medium,medium
1633,1,4,medium,medium,low,low,low,medium,medium,medium
1634,1,4,medium,medium,low,medium,medium,medium,medium,medium
1635,1,4,low,low,low,low,low,low,medium,high
1636,1,5,medium,medium,low,low,low,medium,medium,medium
1637,1,3,medium,medium,low,low,low,medium,medium,medium
1638,1,4,medium,medium,low,medium,low,medium,medium,medium
1639,1,5,medium,medium,medium,medium,low,medium,medium,medium
1640,1,3,low,low,low,low,low,low,medium,high
1641,1,3,medium,low,low,low,low,medium,medium,medium
1642,1,4,medium,medium,medium,medium,low,medium,medium,medium
1643,1,4,medium,medium,medium,medium,medium,medium,medium,medium
1644,1,4,medium,medium,low,low,low,medium,medium,medium
1645,1,5,medium,medium,medium,medium,medium,medium,medium,medium
1646,1,4,medium,medium,low,medium,low,medium,medium,medium
1647,1,2,low,low,low,low,low,low,medium,medium
1648,1,6,medium,medium,medium,medium,medium,medium,medium,medium
1649,1,4,medium,low,low,low,low,medium,medium,medium
1650,1,4,medium,medium,low,low,low,medium,medium,medium
1651,1,4,medium,medium,low,medium,low,medium,medium,medium
1652,1,4,medium,low,low,low,low,medium,medium,medium
1653,1,3,medium,medium,medium,low,low,medium,medium,medium
1654,1,5,medium,medium,medium,medium,low,medium,medium,medium
1655,1,3,medium,medium,low,low,low,medium,medium,medium
1656,1,3,medium,low,low,low,low,medium,medium,medium
1657,1,3,medium,medium,low,medium,low,medium,medium,medium
1658,1,4,medium,medium,low,low,low,medium,medium,medium
1659,1,6,medium,medium,medium,medium,low,medium,medium,medium
1660,1,3,medium,medium,low,medium,low,medium,medium,medium
1661,1,4,medium,medium,low,medium,low,medium,medium,medium
1662,1,4,medium,medium,low,low,low,medium,medium,medium
1663,1,3,medium,medium,low,low,medium,medium,medium,medium
1664,1,3,medium,low,low,low,low,medium,medium,medium
1665,1,6,medium,medium,medium,medium,medium,medium,medium,medium
1666,1,5,medium,medium,low,medium,low,medium,medium,medium
1667,1,4,medium,low,low,low,low,medium,medium,medium
1668,1,5,medium,medium,medium,medium,medium,medium,medium,medium
1669,1,6,medium,medium,medium,medium,medium,medium,medium,medium
1670,1,4,medium,medium,low,low,low,medium,medium,medium
1671,1,5,medium,medium,medium,medium,medium,medium,medium,medium
1672,1,4,medium,medium,medium,medium,low,medium,medium,medium
1673,1,2,low,low,low,low,low,medium,medium,medium
1674,1,4,medium,medium,low,low,low,medium,medium,high
1675,1,5,medium,medium,low,medium,medium,medium,high,medium
1676,1,3,medium,medium,low,low,low,medium,medium,medium
1677,1,4,medium,low,low,low,medium,medium,medium,medium
1678,1,3,low,low,low,low,low,low,high,high
1679,1,3,medium,low,low,low,low,medium,high,high
1680,1,3,medium,low,low,low,low,low,medium,high
1681,1,2,medium,medium,low,low,low,medium,medium,medium
1682,1,4,medium,medium,medium,medium,low,medium,medium,medium
1683,1,4,low,low,low,low,low,low,medium,medium
1684,1,3,medium,low,low,low,low,medium,medium,high
1685,1,4,medium,low,low,low,low,medium,medium,medium
1686,1,2,low,low,low,low,low,low,medium,high
1687,1,4,medium,medium,medium,medium,medium,medium,medium,medium
1688,1,4,medium,medium,low,low,low,medium,medium,medium
1689,1,3,low,low,low,low,low,low,high,high
1690,1,3,medium,low,low,low,low,medium,medium,medium
1691,1,4,medium,medium,low,medium,low,medium,medium,medium
1692,1,5,medium,medium,low,medium,low,medium,medium,medium
1693,1,5,medium,medium,low,medium,low,medium,medium,medium
1694,1,5,medium,medium,low,medium,medium,medium,medium,medium
1695,1,5,medium,medium,low,medium,low,medium,medium,medium
1696,1,5,medium,medium,medium,medium,low,medium,medium,medium
1697,1,3,medium,medium,low,low,low,medium,medium,medium
1698,1,4,medium,medium,low,medium,low,medium,medium,medium
1699,1,4,medium,medium,medium,medium,low,medium,medium,medium
1700,1,4,medium,medium,medium,medium,low,medium,medium,medium
1701,1,3,medium,low,low,low,low,medium,medium,medium
1702,1,3,low,low,low,low,low,low,medium,medium
1703,1,6,medium,medium,medium,medium,low,medium,medium,medium
1704,1,4,medium,medium,medium,medium,low,medium,medium,medium
1705,1,5,medium,medium,medium,medium,medium,medium,medium,medium
1706,1,4,medium,medium,low,medium,low,medium,medium,medium
1707,1,3,medium,low,low,low,low,medium,medium,medium
1708,1,2,low,low,low,low,low,low,medium,medium
1709,1,3,low,low,low,low,low,low,high,high
1710,1,5,medium,medium,low,medium,low,medium,medium,medium
1711,1,2,low,low,low,low,low,low,medium,high
1712,1,5,medium,medium,low,medium,low,medium,high,medium
1713,1,4,low,low,low,low,low,low,high,high
1714,1,2,low,low,low,low,low,low,medium,medium
1715,1,4,medium,medium,medium,medium,low,medium,medium,medium
1716,1,2,medium,low,low,low,low,medium,medium,medium
1717,1,5,medium,medium,low,medium,low,medium,medium,medium
1718,1,5,medium,medium,medium,medium,low,medium,medium,medium
1719,1,5,medium,medium,low,medium,low,medium,medium,medium
1720,1,5,medium,medium,medium,medium,medium,medium,medium,medium
1721,1,4,medium,low,low,low,low,medium,high,high
1722,1,4,medium,medium,medium,medium,low,medium,medium,medium
1723,1,3,medium,low,low,low,low,medium,medium,medium
1724,1,4,medium,medium,medium,medium,low,medium,medium,medium
1725,1,5,medium,medium,low,medium,medium,medium,medium,medium
1726,1,4,medium,medium,low,medium,low,medium,medium,medium
1727,1,4,medium,medium,low,medium,medium,medium,medium,medium
1728,1,4,medium,medium,medium,medium,low,medium,medium,medium
1729,1,3,medium,medium,medium,medium,medium,medium,medium,medium
1730,1,4,medium,medium,low,low,low,medium,medium,medium
1731,1,3,low,low,low,low,low,low,medium,high
1732,1,4,medium,medium,medium,medium,low,medium,medium,medium
1733,1,3,medium,medium,low,medium,low,medium,medium,medium
1734,1,4,medium,medium,low,medium,low,medium,medium,medium
1735,1,3,medium,low,low,low,low,medium,medium,medium
1736,1,4,medium,medium,medium,medium,medium,medium,high,medium
1737,1,3,medium,medium,low,low,low,medium,high,medium
1738,1,3,medium,medium,low,low,low,medium,medium,medium
1739,1,4,medium,medium,low,medium,low,medium,medium,medium
1740,1,3,medium,medium,medium,medium,low,medium,medium,medium
1741,1,3,medium,low,low,low,low,medium,high,high
1742,1,2,medium,medium,low,low,low,medium,medium,medium
1743,1,5,medium,medium,medium,medium,low,medium,medium,medium
1744,1,4,medium,medium,low,medium,low,medium,medium,medium
1745,1,4,medium,medium,medium,medium,low,medium,medium,medium
1746,1,4,medium,medium,medium,medium,medium,medium,medium,medium
1747,1,3,medium,medium,low,low,low,medium,medium,medium
1748,1,4,medium,medium,medium,medium,low,medium,medium,medium
1749,1,3,low,low,low,low,low,low,medium,medium
1750,1,4,medium,medium,low,medium,low,medium,medium,medium
1751,1,4,medium,medium,medium,medium,medium,medium,medium,medium
1752,1,3,medium,low,low,low,low,medium,high,high
1753,1,5,medium,medium,low,low,low,medium,medium,medium
1754,1,5,medium,medium,low,low,low,medium,high,high
1755,1,4,medium,medium,medium,medium,low,medium,medium,medium
1756,1,4,medium,low,low,low,medium,medium,high,high
1757,1,3,medium,low,low,low,low,medium,medium,medium
1758,1,4,medium,medium,low,medium,low,medium,medium,medium
1759,1,4,medium,medium,low,low,low,medium,medium,medium
1760,1,5,medium,medium,low,low,low,medium,high,medium
1761,1,3,medium,medium,low,low,low,medium,high,medium
1762,1,3,medium,low,low,low,low,medium,medium,high
1763,1,5,medium,low,low,low,low,medium,high,high
1764,1,5,medium,medium,medium,medium,low,medium,medium,medium
1765,1,1,low,low,low,low,low,low,medium,high
1766,1,3,medium,medium,low,medium,low,medium,medium,medium
1767,1,3,medium,medium,low,medium,low,medium,high,medium
1768,1,3,medium,low,low,low,low,medium,high,medium
1769,1,4,medium,medium,low,medium,medium,medium,medium,medium
1770,1,5,medium,medium,medium,medium,low,medium,medium,medium
1771,1,3,medium,low,low,low,low,medium,medium,high
1772,1,4,medium,medium,medium,medium,medium,medium,high,medium
1773,1,4,medium,medium,low,low,low,medium,medium,medium
1774,1,5,medium,medium,medium,medium,medium,medium,medium,medium
1775,1,3,medium,medium,low,medium,medium,medium,medium,medium
1776,1,3,medium,low,low,low,low,medium,medium,medium
1777,1,4,medium,medium,medium,medium,medium,medium,medium,medium
1778,1,1,low,low,low,low,low,low,medium,high
1779,1,4,medium,medium,low,medium,low,medium,high,medium
1780,1,3,medium,medium,low,low,low,medium,high,high
1781,1,5,medium,medium,low,low,medium,medium,medium,medium
1782,1,3,medium,low,low,low,low,medium,medium,medium
1783,1,3,medium,medium,low,low,low,medium,medium,high
1784,1,2,medium,low,low,low,low,medium,medium,medium
1785,1,3,low,low,low,low,low,low,medium,medium
1786,1,1,low,low,low,low,low,medium,medium,medium
1787,1,2,medium,low,low,low,low,medium,medium,medium
2978,2,3,medium,medium,medium,medium,medium,medium,medium,medium
2979,2,1,low,low,low,low,low,low,high,high
2980,2,1,medium,medium,low,low,low,medium,medium,medium
2981,2,3,medium,medium,medium,medium,medium,medium,medium,low
2982,2,4,medium,medium,medium,medium,medium,medium,medium,medium
2983,2,4,medium,medium,low,low,low,medium,medium,medium
2984,2,5,medium,medium,medium,medium,medium,medium,high,medium
2985,2,1,medium,medium,low,medium,medium,medium,medium,medium
2986,2,4,medium,medium,medium,medium,medium,medium,medium,medium
2987,2,5,medium,medium,medium,medium,medium,medium,medium,low
2988,2,3,medium,low,low,low,low,medium,medium,medium
2989,2,3,medium,medium,low,low,low,medium,medium,medium
2990,2,6,medium,medium,medium,medium,medium,medium,medium,medium
2991,2,3,medium,medium,low,low,low,medium,medium,medium
2992,2,1,medium,medium,medium,medium,low,medium,medium,medium
2993,2,2,medium,medium,low,low,medium,medium,medium,medium
2994,2,3,medium,medium,low,low,low,medium,medium,medium
2995,2,2,medium,low,low,low,low,medium,medium,medium
2996,2,1,low,low,low,low,low,low,high,high
2997,2,3,low,low,low,low,low,low,high,medium
2998,2,2,low,low,low,low,low,low,medium,medium
2999,2,2,low,low,low,low,low,low,high,medium
3000,2,3,medium,low,low,low,low,medium,medium,medium
3001,2,3,medium,medium,low,medium,low,medium,medium,medium
3002,2,2,medium,medium,low,low,low,medium,high,medium
3003,2,2,medium,medium,medium,medium,low,medium,medium,medium
3004,2,4,medium,medium,low,medium,low,medium,medium,medium
3005,2,3,medium,low,low,low,low,medium,medium,medium
3006,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3007,2,4,medium,medium,medium,medium,low,medium,medium,medium
3008,2,5,medium,medium,medium,medium,medium,medium,medium,low
3009,2,5,medium,medium,low,low,low,medium,high,low
3010,2,3,low,low,low,low,low,low,medium,medium
3011,2,3,medium,low,low,low,low,medium,medium,medium
3012,2,2,medium,medium,low,low,low,medium,medium,medium
3013,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3014,2,5,medium,medium,medium,medium,low,medium,medium,medium
3015,2,4,medium,medium,medium,medium,medium,medium,medium,low
3016,2,4,medium,medium,medium,medium,low,medium,medium,medium
3017,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3018,2,2,medium,medium,low,low,low,medium,medium,medium
3019,2,3,low,low,low,low,low,low,high,medium
3020,2,3,medium,medium,low,low,low,medium,high,medium
