essay_id,prompt_id,sentence_fluency_score,question1,question2,question3,question4,question5
4696,2,3,low,low,low,low,low
4697,2,4,medium,medium,medium,medium,medium
4698,2,5,medium,medium,medium,medium,medium
4699,2,3,medium,medium,medium,medium,low
4700,2,5,medium,medium,medium,medium,medium
4701,2,2,low,low,low,low,low
4702,2,4,medium,medium,medium,medium,medium
4703,2,4,medium,low,medium,low,low
4704,2,3,medium,medium,medium,medium,medium
4705,2,4,medium,medium,medium,medium,medium
4706,2,4,medium,medium,medium,medium,medium
4707,2,2,low,low,low,low,low
4708,2,3,medium,medium,medium,medium,medium
4709,2,2,medium,low,medium,medium,low
4710,2,2,medium,medium,medium,medium,low
4711,2,4,medium,medium,medium,medium,medium
4712,2,3,medium,medium,medium,medium,low
4713,2,4,medium,medium,medium,medium,medium
4714,2,4,medium,low,medium,medium,low
4715,2,5,medium,medium,medium,medium,medium
4716,2,1,medium,low,medium,medium,low
4717,2,2,medium,low,medium,medium,low
4718,2,4,medium,medium,medium,medium,medium
4719,2,5,medium,medium,medium,medium,medium
4720,2,2,medium,medium,medium,medium,low
4721,2,4,medium,medium,medium,medium,low
4722,2,3,medium,low,medium,medium,low
4723,2,5,medium,medium,medium,medium,medium
4724,2,3,low,low,low,low,low
4725,2,4,medium,medium,medium,medium,low
4726,2,3,medium,medium,medium,medium,medium
4727,2,3,low,low,medium,low,low
4728,2,3,medium,medium,medium,medium,low
4729,2,3,medium,medium,medium,medium,medium
4730,2,3,low,low,low,low,low
4731,2,1,medium,medium,medium,medium,medium
4732,2,4,medium,medium,medium,medium,medium
4733,2,3,medium,medium,medium,medium,low
4734,2,2,medium,medium,medium,medium,low
4735,2,2,medium,low,medium,medium,low
4736,2,3,medium,medium,medium,medium,low
4737,2,3,medium,medium,medium,medium,low
4738,2,4,medium,medium,medium,medium,low
4739,2,5,medium,medium,medium,medium,medium
4740,2,4,medium,medium,medium,medium,low
4741,2,2,low,low,low,low,low
4742,2,4,medium,medium,medium,medium,low
4743,2,5,medium,medium,medium,medium,medium
4744,2,1,low,low,low,low,low
4745,2,3,low,low,low,low,low
4746,2,5,medium,medium,medium,medium,medium
4747,2,5,medium,medium,medium,medium,medium
4748,2,2,low,low,medium,low,low
4749,2,2,low,low,low,low,low
4750,2,2,low,low,medium,medium,low
4751,2,5,medium,medium,medium,medium,low
4752,2,5,medium,medium,medium,medium,medium
4753,2,3,medium,medium,medium,medium,low
4754,2,5,medium,medium,medium,medium,medium
4755,2,3,medium,medium,medium,medium,low
4756,2,3,medium,low,medium,medium,low
4757,2,3,low,low,low,low,low
4758,2,4,medium,medium,medium,medium,medium
4759,2,5,medium,medium,medium,medium,low
4760,2,3,medium,medium,medium,medium,low
4761,2,2,low,low,low,low,low
4762,2,3,medium,medium,medium,medium,medium
4763,2,2,medium,low,medium,low,low
4764,2,3,medium,medium,medium,medium,medium
4765,2,4,medium,medium,medium,medium,medium
4766,2,5,medium,medium,medium,medium,medium
4767,2,2,medium,low,medium,medium,low
4768,2,4,medium,medium,medium,medium,medium
4769,2,2,medium,medium,medium,medium,low
4770,2,5,medium,medium,medium,medium,medium
4771,2,3,medium,medium,medium,medium,medium
4772,2,4,medium,medium,medium,medium,medium
4773,2,1,low,low,low,low,low
4774,2,3,medium,low,medium,medium,low
4775,2,1,low,low,medium,low,low
4776,2,2,low,low,low,low,low
4777,2,2,low,low,low,low,low
20716,8,4,medium,medium,medium,medium,medium
20717,8,5,medium,medium,medium,medium,medium
20718,8,4,medium,medium,medium,medium,medium
20719,8,3,medium,medium,medium,medium,low
20721,8,3,medium,low,medium,medium,low
20722,8,4,medium,medium,medium,medium,medium
20723,8,4,medium,medium,medium,medium,medium
20724,8,4,medium,low,medium,medium,low
20725,8,4,medium,medium,medium,medium,medium
20726,8,4,low,low,low,low,low
20727,8,3,medium,medium,medium,medium,low
20728,8,4,medium,medium,medium,medium,medium
20732,8,3,low,low,medium,medium,low
20733,8,4,medium,medium,medium,medium,low
20734,8,5,medium,medium,medium,medium,medium
20735,8,2,low,low,medium,low,low
20736,8,5,medium,medium,medium,medium,medium
20737,8,4,medium,medium,medium,medium,medium
20739,8,3,medium,medium,medium,medium,low
20741,8,4,medium,medium,medium,medium,low
20742,8,4,medium,medium,medium,medium,low
20743,8,4,medium,medium,medium,medium,medium
20745,8,4,medium,medium,medium,medium,low
20746,8,3,medium,medium,medium,medium,medium
20747,8,4,medium,medium,medium,medium,medium
20748,8,3,medium,medium,medium,medium,low
20751,8,5,medium,medium,medium,medium,medium
20754,8,3,medium,medium,medium,medium,low
20755,8,3,medium,low,medium,low,low
20756,8,4,medium,medium,medium,medium,low
20757,8,4,medium,medium,medium,medium,low
20758,8,5,medium,medium,medium,medium,medium
20759,8,5,medium,medium,medium,medium,medium
20760,8,3,medium,medium,medium,medium,medium
20761,8,4,medium,medium,medium,medium,medium
20762,8,4,medium,medium,medium,medium,medium
20763,8,4,medium,medium,medium,medium,low
20764,8,3,low,low,medium,medium,low
20765,8,4,medium,medium,medium,medium,low
20766,8,5,medium,medium,medium,medium,medium
20767,8,5,medium,medium,medium,medium,low
20768,8,5,medium,medium,medium,medium,low
20769,8,5,medium,medium,medium,medium,medium
20770,8,5,medium,medium,medium,medium,low
20771,8,4,medium,medium,medium,medium,medium
20772,8,3,low,low,low,medium,low
20773,8,3,medium,medium,medium,medium,low
20774,8,4,medium,medium,medium,medium,medium
20775,8,4,medium,medium,medium,medium,low
20776,8,3,medium,medium,medium,medium,low
20777,8,4,medium,medium,medium,medium,medium
20778,8,4,medium,medium,medium,medium,low
20779,8,4,medium,medium,medium,medium,medium
20781,8,3,medium,medium,medium,medium,low
20783,8,4,medium,medium,medium,medium,low
20784,8,4,medium,medium,medium,medium,low
20785,8,5,medium,medium,medium,medium,low
20787,8,4,low,low,medium,medium,low
20790,8,4,medium,medium,medium,medium,low
20791,8,4,medium,medium,medium,medium,low
20792,8,4,medium,medium,medium,medium,medium
20793,8,5,medium,medium,medium,medium,medium
20794,8,4,medium,medium,medium,medium,low
20795,8,4,medium,medium,medium,medium,medium
20796,8,4,medium,medium,medium,medium,low
20797,8,4,medium,medium,medium,medium,medium
20800,8,4,medium,medium,medium,medium,medium
20802,8,3,medium,medium,medium,medium,low
20803,8,4,medium,medium,medium,medium,low
20804,8,4,medium,medium,medium,medium,medium
20805,8,4,medium,medium,medium,medium,medium
20806,8,4,medium,medium,medium,medium,medium
20807,8,4,medium,medium,medium,medium,medium
20808,8,4,medium,medium,medium,medium,low
20809,8,4,medium,medium,medium,medium,low
20812,8,4,medium,medium,medium,medium,medium
20813,8,4,medium,medium,medium,medium,low
20814,8,3,medium,medium,medium,medium,low
20815,8,3,medium,medium,medium,medium,low
20817,8,3,low,low,medium,low,low
20818,8,3,medium,medium,medium,medium,low
20819,8,3,medium,medium,medium,medium,low
20821,8,6,medium,medium,medium,medium,medium
20822,8,5,medium,medium,medium,medium,medium
20823,8,4,medium,medium,medium,medium,medium
20824,8,5,medium,medium,medium,medium,low
20825,8,4,medium,medium,medium,medium,low
20826,8,6,medium,medium,high,medium,medium
20827,8,5,medium,medium,medium,medium,medium
20828,8,3,medium,low,medium,medium,low
20829,8,5,medium,medium,medium,medium,medium
20830,8,4,medium,medium,medium,medium,medium
20831,8,3,medium,medium,medium,medium,low
20832,8,4,medium,medium,medium,medium,low
20833,8,4,medium,medium,medium,medium,medium
20835,8,4,medium,medium,medium,medium,low
20836,8,4,medium,medium,medium,medium,low
20838,8,3,medium,medium,medium,medium,low
20839,8,2,medium,low,medium,medium,low
20840,8,4,medium,medium,medium,medium,medium
20841,8,3,medium,medium,medium,medium,medium
20842,8,4,medium,medium,medium,medium,medium
20844,8,3,low,low,medium,medium,low
20846,8,4,medium,medium,medium,medium,medium
20847,8,4,medium,medium,medium,medium,low
20848,8,3,medium,medium,medium,medium,medium
20849,8,5,medium,medium,medium,medium,medium
20850,8,4,medium,medium,medium,medium,low
20851,8,4,medium,medium,medium,medium,low
20852,8,4,medium,medium,medium,medium,medium
20853,8,3,medium,medium,medium,medium,medium
20856,8,4,medium,medium,medium,medium,medium
20857,8,4,medium,medium,medium,medium,medium
20859,8,5,medium,medium,medium,medium,medium
20860,8,4,medium,medium,medium,medium,medium
20861,8,4,medium,medium,medium,medium,medium
20862,8,5,medium,medium,medium,medium,medium
20863,8,4,medium,medium,medium,medium,low
20865,8,4,medium,medium,medium,medium,medium
20866,8,4,medium,medium,medium,medium,medium
20869,8,4,medium,medium,medium,medium,medium
20870,8,3,medium,medium,medium,medium,medium
20871,8,3,low,low,low,low,low
20872,8,4,medium,medium,medium,medium,low
20874,8,4,low,low,low,low,low
20876,8,4,medium,medium,medium,medium,medium
20877,8,4,medium,medium,medium,medium,medium
20878,8,4,medium,medium,medium,medium,medium
20879,8,4,medium,medium,medium,medium,medium
20881,8,3,medium,medium,medium,medium,low
20882,8,5,medium,medium,medium,medium,low
20883,8,4,medium,medium,medium,medium,medium
20884,8,5,medium,medium,medium,medium,medium
20885,8,4,medium,medium,medium,medium,low
20887,8,3,medium,medium,medium,medium,low
20888,8,5,medium,medium,medium,medium,low
20889,8,4,medium,medium,medium,medium,medium
20892,8,4,medium,medium,medium,medium,low
20893,8,4,medium,medium,medium,medium,low
20894,8,4,medium,low,medium,medium,low
20895,8,4,medium,medium,medium,medium,low
20896,8,3,medium,low,medium,medium,medium
20897,8,3,medium,medium,medium,medium,low
20898,8,5,medium,medium,medium,medium,medium
20899,8,4,medium,medium,medium,medium,low
20900,8,5,medium,medium,medium,medium,medium
20901,8,4,medium,medium,medium,medium,medium
20902,8,4,medium,medium,medium,medium,medium
20904,8,3,medium,medium,medium,medium,low
20905,8,4,medium,medium,medium,medium,medium
20906,8,5,medium,medium,medium,medium,low
20907,8,4,medium,medium,medium,medium,medium
20908,8,4,medium,medium,medium,medium,low
20909,8,3,medium,medium,medium,medium,medium
20910,8,4,medium,medium,medium,medium,medium
20911,8,4,medium,medium,medium,medium,low
20913,8,4,medium,medium,medium,medium,medium
20914,8,4,medium,medium,medium,medium,medium
20915,8,4,medium,medium,medium,medium,medium
20916,8,4,medium,medium,medium,medium,medium
20917,8,4,medium,medium,medium,medium,low
20918,8,3,low,low,low,low,low
20919,8,4,medium,medium,medium,medium,low
20920,8,4,medium,medium,medium,medium,low
20921,8,5,medium,medium,medium,medium,medium
20922,8,4,medium,medium,medium,medium,medium
20923,8,3,medium,medium,medium,medium,low
20924,8,3,medium,medium,medium,medium,medium
20925,8,3,medium,medium,medium,medium,low
20926,8,5,medium,medium,medium,medium,medium
20927,8,4,medium,medium,medium,medium,low
20928,8,4,medium,medium,medium,medium,medium
20929,8,4,low,low,low,low,low
20930,8,4,medium,medium,medium,medium,low
20931,8,4,medium,medium,medium,medium,low
20932,8,4,medium,medium,medium,medium,medium
20933,8,3,medium,medium,medium,medium,low
20935,8,4,medium,medium,medium,medium,medium
20936,8,4,medium,medium,medium,medium,medium
20938,8,4,medium,medium,medium,medium,low
20939,8,4,medium,medium,medium,medium,low
20940,8,4,medium,medium,medium,medium,low
20942,8,4,medium,medium,medium,medium,low
20943,8,4,medium,medium,medium,medium,medium
20944,8,3,medium,medium,medium,medium,low
20945,8,4,medium,low,medium,medium,low
20946,8,5,medium,medium,medium,medium,medium
20947,8,4,medium,medium,medium,medium,medium
20948,8,4,medium,medium,medium,medium,medium
20949,8,4,medium,medium,medium,medium,low
20953,8,4,medium,medium,medium,medium,low
20954,8,2,low,low,low,low,low
20955,8,4,medium,medium,medium,medium,medium
20956,8,4,medium,medium,medium,medium,low
20957,8,5,medium,medium,medium,medium,medium
20958,8,4,medium,medium,medium,medium,medium
20959,8,5,medium,medium,medium,medium,low
20962,8,4,medium,medium,medium,medium,medium
20963,8,4,medium,medium,medium,medium,medium
20964,8,4,medium,medium,medium,medium,medium
20965,8,3,low,low,low,low,low
20966,8,4,medium,medium,medium,medium,medium
20967,8,2,medium,medium,medium,medium,low
20968,8,4,medium,medium,medium,medium,medium
20971,8,5,medium,medium,medium,medium,low
20972,8,4,medium,medium,medium,medium,low
20973,8,4,medium,medium,medium,medium,medium
20974,8,4,medium,medium,medium,medium,medium
20975,8,4,medium,medium,medium,medium,medium
20976,8,4,medium,medium,medium,medium,medium
20977,8,4,medium,medium,medium,medium,low
20979,8,3,medium,medium,medium,medium,medium
20981,8,5,low,medium,medium,medium,low
20982,8,3,medium,medium,medium,medium,low
20983,8,5,medium,medium,medium,medium,medium
20984,8,3,medium,medium,medium,medium,low
20985,8,4,medium,low,medium,medium,low
20987,8,4,medium,medium,medium,medium,low
20988,8,4,medium,medium,medium,medium,medium
20992,8,4,medium,medium,medium,medium,medium
20993,8,5,medium,medium,medium,medium,medium
20994,8,4,medium,medium,medium,medium,medium
20996,8,4,medium,medium,medium,medium,low
20998,8,4,medium,medium,medium,medium,medium
20999,8,4,medium,medium,medium,medium,low
21000,8,3,medium,medium,medium,medium,low
21001,8,4,medium,medium,medium,medium,medium
21002,8,4,medium,medium,medium,medium,medium
21003,8,4,medium,medium,medium,medium,medium
21004,8,3,medium,medium,medium,medium,medium
21005,8,4,medium,medium,medium,medium,low
21006,8,4,medium,medium,medium,medium,medium
21007,8,4,medium,medium,medium,medium,low
21008,8,4,medium,medium,medium,medium,low
21009,8,4,medium,medium,medium,medium,medium
21010,8,4,medium,medium,medium,medium,low
21012,8,3,low,low,low,low,low
21013,8,3,low,low,medium,medium,low
21014,8,4,medium,medium,medium,medium,medium
21015,8,4,medium,medium,medium,medium,low
21016,8,3,medium,medium,medium,medium,low
21017,8,3,low,low,low,low,low
21020,8,4,medium,medium,medium,medium,low
21021,8,4,medium,medium,medium,medium,medium
21022,8,4,medium,medium,medium,medium,low
21023,8,4,medium,medium,medium,medium,low
21024,8,3,medium,medium,medium,medium,low
21025,8,4,medium,medium,medium,medium,medium
21026,8,3,medium,medium,medium,medium,medium
21028,8,3,medium,medium,medium,medium,low
21029,8,3,low,low,low,medium,low
21030,8,4,medium,medium,medium,medium,medium
21031,8,3,medium,medium,medium,medium,low
21032,8,4,medium,medium,medium,medium,medium
21033,8,3,medium,medium,medium,medium,low
21034,8,4,medium,medium,medium,medium,low
21035,8,5,medium,medium,medium,medium,medium
21036,8,4,medium,medium,medium,medium,medium
21037,8,5,medium,medium,medium,medium,medium
21038,8,4,medium,medium,medium,medium,medium
21039,8,4,medium,medium,medium,medium,low
21042,8,4,medium,medium,medium,medium,medium
21043,8,4,medium,medium,medium,medium,medium
21044,8,4,medium,medium,medium,medium,medium
21045,8,4,medium,medium,medium,medium,low
21049,8,4,medium,medium,medium,medium,low
21051,8,5,medium,medium,medium,medium,medium
21052,8,3,medium,medium,medium,medium,low
21053,8,4,medium,medium,medium,medium,low
21054,8,5,medium,medium,medium,medium,low
21055,8,4,medium,medium,medium,medium,low
21056,8,5,medium,medium,medium,medium,medium
21057,8,4,medium,medium,medium,medium,medium
21058,8,4,medium,medium,medium,medium,medium
21059,8,5,medium,medium,medium,medium,medium
21060,8,5,medium,medium,medium,medium,medium
21061,8,3,medium,medium,medium,medium,low
21063,8,4,medium,medium,medium,medium,low
21064,8,4,medium,medium,medium,medium,low
21065,8,5,medium,medium,medium,medium,low
21067,8,5,medium,medium,medium,medium,medium
21068,8,4,medium,low,medium,medium,low
21069,8,4,medium,medium,medium,medium,medium
21070,8,4,medium,medium,medium,medium,medium
21071,8,3,medium,medium,medium,medium,medium
21072,8,4,medium,medium,medium,medium,low
21073,8,4,medium,medium,medium,medium,medium
21074,8,4,medium,medium,medium,medium,medium
21075,8,4,medium,medium,medium,medium,medium
21076,8,4,medium,medium,medium,medium,medium
21077,8,4,medium,medium,medium,medium,medium
21078,8,4,medium,medium,medium,medium,low
21079,8,4,medium,medium,medium,medium,medium
21081,8,4,medium,medium,medium,medium,medium
21083,8,5,medium,medium,medium,medium,low
21085,8,4,medium,medium,medium,medium,medium
21086,8,3,medium,medium,medium,medium,medium
21087,8,4,medium,medium,medium,medium,medium
21089,8,4,medium,medium,medium,medium,medium
21090,8,3,medium,medium,medium,medium,medium
21091,8,4,medium,medium,medium,medium,low
21092,8,5,medium,medium,medium,medium,medium
21093,8,4,medium,medium,medium,medium,low
21094,8,4,medium,medium,medium,medium,medium
21095,8,4,medium,medium,medium,medium,low
21096,8,4,medium,medium,medium,medium,low
21097,8,5,medium,medium,medium,medium,medium
21098,8,5,medium,medium,medium,medium,medium
21099,8,4,medium,medium,medium,medium,medium
21101,8,4,medium,medium,medium,medium,low
21102,8,4,low,low,medium,medium,low
21103,8,3,medium,medium,medium,medium,medium
21105,8,4,medium,medium,medium,medium,medium
21106,8,4,medium,medium,medium,medium,medium
21107,8,4,medium,medium,medium,medium,medium
21109,8,4,medium,medium,medium,medium,medium
21110,8,5,medium,medium,medium,medium,medium
21111,8,4,medium,medium,medium,medium,medium
21112,8,4,medium,medium,medium,medium,medium
21113,8,4,medium,medium,medium,medium,medium
21114,8,4,medium,medium,medium,medium,medium
21115,8,4,medium,medium,medium,medium,low
21116,8,4,medium,medium,medium,medium,low
21118,8,5,medium,medium,medium,medium,low
21119,8,3,medium,medium,medium,medium,low
21120,8,5,medium,medium,medium,medium,medium
21122,8,5,medium,medium,medium,medium,medium
21123,8,5,medium,medium,medium,medium,medium
21126,8,3,medium,medium,medium,medium,medium
21127,8,4,medium,medium,medium,medium,medium
21129,8,3,medium,medium,medium,medium,medium
21130,8,5,medium,medium,medium,medium,medium
21131,8,4,medium,medium,medium,medium,low
21132,8,4,medium,medium,medium,medium,low
21133,8,4,medium,medium,medium,medium,medium
21134,8,4,medium,medium,medium,medium,low
21135,8,5,medium,medium,medium,medium,medium
21136,8,4,medium,medium,medium,medium,medium
21137,8,4,medium,medium,medium,medium,medium
21138,8,4,medium,medium,medium,medium,low
21140,8,3,low,low,low,low,low
21141,8,3,medium,medium,medium,medium,medium
21142,8,4,medium,medium,medium,medium,medium
21143,8,4,medium,medium,medium,medium,medium
21144,8,4,medium,medium,medium,medium,low
21145,8,4,low,low,low,low,low
21146,8,5,medium,medium,medium,medium,medium
21147,8,4,medium,medium,medium,medium,medium
21148,8,4,medium,medium,medium,medium,low
21149,8,4,medium,medium,medium,medium,medium
21150,8,3,medium,medium,medium,medium,medium
21151,8,4,medium,medium,medium,medium,medium
21153,8,4,medium,medium,medium,medium,low
21154,8,4,medium,medium,medium,medium,low
21155,8,4,medium,medium,medium,medium,low
21156,8,4,medium,medium,medium,medium,medium
21157,8,4,medium,medium,medium,medium,medium
21158,8,4,medium,medium,medium,medium,low
21159,8,5,medium,medium,medium,medium,medium
21160,8,4,medium,medium,medium,medium,low
21161,8,4,medium,medium,medium,medium,medium
21163,8,4,medium,medium,medium,medium,low
21164,8,5,medium,medium,medium,medium,low
21166,8,4,medium,medium,medium,medium,medium
21167,8,4,medium,medium,medium,medium,low
21168,8,4,medium,medium,medium,medium,medium
21170,8,4,medium,medium,medium,medium,medium
21171,8,4,medium,medium,medium,medium,low
21174,8,4,medium,medium,medium,medium,medium
21175,8,4,medium,medium,medium,medium,medium
21176,8,4,medium,medium,medium,medium,medium
21177,8,3,medium,medium,medium,medium,medium
21178,8,3,medium,medium,medium,medium,low
21179,8,4,medium,medium,medium,medium,low
21180,8,4,medium,medium,medium,medium,medium
21181,8,4,medium,medium,medium,medium,medium
21182,8,4,medium,medium,medium,medium,medium
21183,8,4,medium,medium,medium,medium,medium
21185,8,4,medium,medium,medium,medium,medium
21186,8,4,medium,medium,medium,medium,medium
21188,8,4,medium,medium,medium,medium,low
21189,8,4,medium,medium,medium,medium,medium
21190,8,4,medium,medium,medium,medium,low
21191,8,3,medium,medium,medium,medium,low
21192,8,4,medium,medium,medium,medium,low
21193,8,4,medium,medium,medium,medium,low
21194,8,4,medium,medium,medium,medium,low
21195,8,4,medium,medium,medium,medium,medium
21198,8,4,medium,medium,medium,medium,medium
21199,8,4,medium,medium,medium,medium,medium
21200,8,4,medium,medium,medium,medium,medium
21202,8,5,medium,medium,medium,medium,low
21203,8,4,medium,medium,medium,medium,low
21204,8,4,medium,medium,medium,medium,medium
21205,8,4,medium,low,low,low,low
21206,8,3,low,low,medium,medium,low
21207,8,5,medium,medium,medium,medium,medium
21208,8,4,medium,medium,medium,medium,low
21209,8,4,medium,medium,medium,medium,medium
21210,8,4,medium,medium,medium,medium,low
21211,8,4,medium,medium,medium,medium,medium
21213,8,4,medium,medium,medium,medium,medium
21214,8,4,medium,medium,medium,medium,low
21215,8,4,medium,medium,medium,medium,medium
21217,8,3,medium,medium,medium,medium,medium
21218,8,4,medium,medium,medium,medium,medium
21219,8,4,medium,medium,medium,medium,medium
21220,8,3,medium,medium,medium,medium,low
21221,8,4,medium,medium,medium,medium,low
21222,8,3,low,low,low,low,low
21223,8,4,medium,medium,medium,medium,medium
21224,8,5,medium,medium,medium,medium,medium
21225,8,5,medium,medium,medium,medium,low
21227,8,4,medium,medium,medium,medium,medium
21229,8,4,medium,medium,medium,medium,medium
21230,8,4,medium,medium,medium,medium,medium
21233,8,4,medium,medium,medium,medium,low
21235,8,3,low,medium,medium,medium,low
21236,8,4,medium,medium,medium,medium,low
21237,8,4,medium,medium,medium,medium,medium
21238,8,4,medium,medium,medium,medium,low
21240,8,3,medium,low,medium,medium,low
21241,8,3,medium,medium,medium,medium,medium
21244,8,3,medium,medium,medium,medium,low
21245,8,4,medium,medium,medium,medium,low
21246,8,4,medium,medium,medium,medium,low
21247,8,3,medium,medium,medium,medium,medium
21248,8,3,medium,medium,medium,medium,medium
21249,8,5,medium,medium,medium,medium,medium
21250,8,6,medium,medium,high,medium,medium
21251,8,4,medium,medium,medium,medium,low
21253,8,4,medium,medium,medium,medium,medium
21255,8,4,medium,medium,medium,medium,low
21256,8,4,medium,medium,medium,medium,medium
21257,8,3,medium,medium,medium,medium,medium
21258,8,4,medium,medium,medium,medium,low
21259,8,4,medium,medium,medium,medium,medium
21261,8,4,medium,medium,medium,medium,medium
21262,8,4,medium,medium,medium,medium,low
21263,8,4,medium,medium,medium,medium,medium
21264,8,4,medium,medium,medium,medium,low
21265,8,4,medium,medium,medium,medium,low
21266,8,4,medium,medium,medium,medium,medium
21268,8,4,medium,medium,medium,medium,medium
21269,8,4,medium,medium,medium,medium,low
21271,8,3,medium,medium,medium,medium,low
21272,8,4,medium,medium,medium,medium,medium
21273,8,4,medium,medium,medium,medium,medium
21274,8,4,medium,medium,medium,medium,medium
21275,8,4,medium,medium,medium,medium,medium
21276,8,3,medium,medium,medium,medium,low
21277,8,3,medium,medium,medium,medium,low
21279,8,4,medium,medium,medium,medium,medium
21280,8,4,medium,medium,medium,medium,low
21281,8,4,medium,medium,medium,medium,medium
21284,8,4,medium,medium,medium,medium,medium
21285,8,4,medium,medium,medium,medium,medium
21286,8,4,medium,medium,medium,medium,medium
21287,8,4,medium,medium,medium,medium,medium
21288,8,5,medium,medium,medium,medium,medium
21289,8,5,medium,medium,medium,medium,medium
21290,8,4,medium,medium,medium,medium,low
21291,8,3,medium,medium,medium,medium,medium
21292,8,5,medium,medium,medium,medium,medium
21293,8,4,low,low,low,low,low
21294,8,3,low,low,low,low,low
21295,8,5,medium,medium,medium,medium,medium
21296,8,4,medium,medium,medium,medium,medium
21297,8,3,medium,medium,medium,medium,low
21298,8,3,medium,medium,medium,medium,medium
21299,8,4,medium,medium,medium,medium,medium
21300,8,5,medium,medium,medium,medium,medium
21301,8,3,medium,low,medium,medium,medium
21302,8,4,medium,medium,medium,medium,medium
21304,8,4,medium,medium,medium,medium,medium
21306,8,5,medium,medium,medium,medium,medium
21307,8,3,low,medium,medium,medium,low
21308,8,4,medium,medium,medium,medium,medium
21309,8,4,medium,medium,medium,medium,medium
21310,8,4,medium,medium,medium,medium,medium
21312,8,3,medium,medium,medium,medium,medium
21315,8,4,medium,medium,medium,medium,low
21318,8,3,medium,low,medium,medium,low
21319,8,5,medium,medium,medium,medium,medium
21321,8,4,medium,medium,medium,medium,low
21322,8,4,medium,medium,medium,medium,low
21323,8,4,medium,medium,medium,medium,medium
21324,8,4,medium,medium,medium,medium,medium
21325,8,5,medium,medium,medium,medium,medium
21327,8,3,medium,medium,medium,medium,low
21329,8,3,medium,medium,medium,medium,low
21330,8,4,medium,medium,medium,medium,low
21331,8,3,medium,medium,medium,medium,low
21332,8,4,medium,medium,medium,medium,low
21333,8,4,medium,medium,medium,medium,low
21334,8,3,low,low,low,low,low
21336,8,4,medium,medium,medium,medium,medium
21338,8,4,medium,medium,medium,medium,medium
21339,8,4,medium,medium,medium,medium,low
21340,8,4,medium,medium,medium,medium,medium
21342,8,4,medium,medium,medium,medium,medium
21343,8,5,medium,medium,medium,medium,medium
21344,8,5,medium,medium,medium,medium,low
21345,8,3,medium,medium,medium,medium,low
21346,8,3,medium,low,medium,medium,low
21347,8,4,medium,medium,medium,medium,medium
21348,8,4,medium,medium,medium,medium,medium
21350,8,4,low,low,low,medium,low
21351,8,3,medium,medium,medium,medium,low
21352,8,4,medium,medium,medium,medium,medium
21354,8,4,medium,medium,medium,medium,medium
21355,8,3,medium,medium,medium,medium,low
21356,8,4,medium,medium,medium,medium,medium
21357,8,4,medium,medium,medium,medium,low
21358,8,5,medium,medium,medium,medium,medium
21360,8,4,medium,medium,medium,medium,medium
21361,8,5,medium,medium,medium,medium,medium
21364,8,5,medium,medium,medium,medium,medium
21365,8,4,medium,medium,medium,medium,medium
21366,8,4,medium,medium,medium,medium,medium
21367,8,4,medium,medium,medium,medium,medium
21369,8,3,medium,medium,medium,medium,medium
21370,8,4,low,low,medium,medium,low
21373,8,4,medium,medium,medium,medium,medium
21374,8,4,medium,medium,medium,medium,medium
21375,8,4,medium,medium,medium,medium,medium
21377,8,4,medium,medium,medium,medium,low
21379,8,4,medium,medium,medium,medium,low
21380,8,4,medium,medium,medium,medium,low
21382,8,5,medium,medium,medium,medium,medium
21383,8,4,medium,medium,medium,medium,medium
21384,8,4,medium,medium,medium,medium,low
21385,8,5,medium,medium,medium,medium,medium
21386,8,4,medium,medium,medium,medium,medium
21387,8,4,medium,medium,medium,medium,low
21388,8,4,medium,medium,medium,medium,medium
21389,8,2,low,low,low,low,low
21390,8,4,medium,medium,medium,medium,low
21391,8,4,medium,medium,medium,medium,low
21392,8,4,medium,medium,medium,medium,medium
21393,8,3,low,low,low,medium,low
21394,8,3,medium,medium,medium,medium,low
21397,8,4,medium,medium,medium,medium,medium
21398,8,5,medium,medium,medium,medium,medium
21399,8,3,low,low,low,low,low
21403,8,4,medium,medium,medium,medium,medium
21404,8,4,medium,medium,medium,medium,medium
21405,8,4,medium,medium,medium,medium,medium
21407,8,4,medium,medium,medium,medium,low
21408,8,2,low,low,low,low,low
21409,8,4,medium,medium,medium,medium,medium
21410,8,4,medium,medium,medium,medium,medium
21411,8,3,medium,medium,medium,medium,low
21412,8,3,medium,medium,medium,medium,low
21413,8,5,medium,medium,medium,medium,low
21414,8,5,medium,medium,medium,medium,medium
21415,8,4,medium,medium,medium,medium,medium
21416,8,4,medium,medium,medium,medium,medium
21418,8,5,medium,medium,medium,medium,medium
21419,8,5,medium,medium,medium,medium,low
21421,8,5,medium,medium,medium,medium,low
21422,8,5,medium,medium,medium,medium,medium
21424,8,4,medium,medium,medium,medium,medium
21425,8,4,medium,medium,medium,medium,medium
21426,8,4,medium,medium,medium,medium,medium
21427,8,4,medium,medium,medium,medium,medium
21428,8,3,low,low,medium,medium,low
21429,8,6,medium,medium,medium,medium,medium
21431,8,4,medium,medium,medium,medium,medium
21432,8,5,medium,medium,high,medium,medium
21433,8,4,medium,medium,medium,medium,medium
21434,8,3,medium,medium,medium,medium,medium
21436,8,4,medium,medium,medium,medium,low
21437,8,3,medium,medium,medium,medium,low
21438,8,5,medium,medium,medium,medium,medium
21440,8,3,medium,medium,medium,medium,low
