essay_id,prompt_id,content_score,question1,question2,question3,question4,question5
6551,3,2.0,high,medium,medium,medium,medium
6552,3,0.0,low,low,low,low,low
6553,3,2.0,high,medium,high,medium,medium
6554,3,2.0,high,high,high,high,medium
6555,3,0.0,low,low,low,low,low
6556,3,1.0,medium,medium,medium,medium,medium
6557,3,1.0,medium,medium,medium,medium,medium
6558,3,1.0,high,medium,medium,medium,medium
6559,3,1.0,medium,medium,medium,medium,medium
6560,3,0.0,low,low,low,low,low
6561,3,3.0,high,high,high,high,medium
6562,3,1.0,low,low,low,low,low
6563,3,2.0,high,medium,medium,medium,medium
6564,3,2.0,medium,medium,medium,medium,medium
6565,3,1.0,medium,medium,medium,medium,medium
6566,3,2.0,high,high,high,high,medium
6567,3,2.0,medium,medium,medium,medium,medium
6568,3,1.0,medium,medium,medium,medium,medium
6569,3,0.0,medium,medium,medium,medium,medium
6570,3,2.0,high,medium,medium,medium,medium
6571,3,3.0,high,medium,high,medium,medium
6572,3,2.0,high,medium,medium,medium,medium
6573,3,2.0,medium,medium,medium,medium,medium
6575,3,3.0,high,medium,high,medium,medium
6576,3,1.0,high,medium,medium,medium,medium
6577,3,0.0,low,low,low,low,low
6578,3,1.0,high,high,high,medium,medium
6579,3,2.0,medium,medium,medium,medium,medium
6580,3,2.0,high,medium,high,medium,medium
6581,3,2.0,medium,medium,medium,medium,medium
6582,3,3.0,medium,medium,medium,medium,medium
6583,3,1.0,medium,medium,medium,medium,medium
6584,3,2.0,high,high,high,high,medium
6585,3,0.0,low,low,low,low,low
6586,3,2.0,medium,medium,medium,medium,medium
6587,3,2.0,medium,medium,medium,medium,medium
6588,3,0.0,low,low,low,low,low
6589,3,1.0,medium,medium,medium,medium,medium
6590,3,1.0,medium,medium,medium,medium,medium
6591,3,0.0,medium,medium,medium,medium,medium
6592,3,2.0,high,medium,high,medium,medium
6593,3,1.0,medium,medium,medium,medium,medium
6594,3,2.0,medium,medium,medium,medium,medium
6595,3,2.0,medium,medium,medium,medium,medium
6596,3,2.0,medium,medium,medium,medium,medium
6597,3,2.0,medium,medium,medium,medium,medium
6598,3,1.0,medium,medium,medium,medium,medium
6599,3,3.0,high,high,high,high,high
6600,3,3.0,medium,medium,medium,medium,medium
6601,3,2.0,medium,medium,medium,medium,medium
6602,3,1.0,low,low,low,low,low
6603,3,1.0,medium,medium,medium,medium,medium
6604,3,1.0,medium,medium,medium,medium,medium
6605,3,0.0,medium,medium,low,medium,medium
6606,3,2.0,medium,medium,medium,medium,medium
6607,3,2.0,medium,medium,medium,medium,medium
6608,3,2.0,medium,medium,low,medium,medium
6609,3,2.0,high,medium,medium,medium,medium
6610,3,0.0,low,low,low,low,low
6611,3,1.0,medium,medium,medium,medium,medium
6612,3,0.0,low,medium,low,medium,medium
6613,3,1.0,medium,medium,medium,medium,medium
6614,3,0.0,low,low,low,low,low
6615,3,2.0,high,high,high,high,medium
6616,3,0.0,low,low,low,low,low
6617,3,2.0,medium,medium,medium,medium,medium
6618,3,1.0,medium,medium,low,medium,medium
6619,3,3.0,medium,medium,medium,medium,medium
6620,3,0.0,low,low,low,low,low
6621,3,2.0,medium,medium,medium,medium,medium
6622,3,2.0,medium,medium,low,medium,medium
6623,3,3.0,medium,medium,medium,medium,medium
6624,3,0.0,high,medium,medium,medium,medium
6625,3,2.0,medium,medium,medium,medium,medium
6626,3,2.0,high,medium,high,medium,medium
6627,3,2.0,high,medium,high,medium,medium
6628,3,2.0,high,medium,medium,medium,medium
6629,3,1.0,medium,medium,medium,medium,medium
6630,3,0.0,low,low,low,low,low
6631,3,2.0,medium,medium,medium,medium,medium
6632,3,1.0,low,low,low,low,low
6633,3,2.0,high,high,high,high,medium
6634,3,1.0,low,low,low,low,low
6635,3,2.0,medium,medium,medium,medium,medium
6636,3,2.0,high,high,high,high,high
6637,3,3.0,high,medium,medium,medium,medium
6638,3,1.0,medium,medium,medium,medium,medium
6639,3,1.0,medium,medium,medium,medium,medium
6640,3,1.0,medium,medium,medium,medium,medium
6641,3,0.0,low,medium,low,medium,medium
6642,3,1.0,medium,medium,medium,medium,medium
6643,3,2.0,medium,medium,medium,medium,medium
6644,3,2.0,high,medium,high,medium,medium
6645,3,1.0,high,high,high,high,medium
6646,3,2.0,medium,medium,medium,medium,medium
6647,3,0.0,low,low,low,low,low
6648,3,1.0,high,medium,high,medium,medium
6649,3,0.0,medium,medium,medium,medium,low
6650,3,0.0,low,low,low,low,low
6651,3,3.0,high,high,high,high,medium
6652,3,2.0,high,medium,medium,medium,medium
6653,3,2.0,high,medium,medium,medium,medium
6654,3,1.0,medium,medium,medium,medium,medium
6655,3,2.0,medium,medium,medium,medium,medium
6656,3,0.0,low,medium,low,medium,medium
6657,3,2.0,high,medium,medium,medium,medium
6658,3,2.0,medium,medium,medium,medium,medium
6659,3,2.0,high,high,high,high,medium
6660,3,2.0,medium,medium,medium,medium,medium
6661,3,2.0,high,high,high,high,medium
6662,3,2.0,high,high,high,high,high
6663,3,1.0,low,medium,low,medium,medium
6664,3,2.0,high,medium,medium,medium,medium
6665,3,2.0,high,high,medium,medium,medium
6666,3,2.0,high,medium,medium,medium,medium
6667,3,1.0,medium,medium,low,medium,medium
6668,3,2.0,medium,medium,medium,medium,medium
6669,3,1.0,high,high,high,high,high
6670,3,0.0,medium,medium,medium,medium,medium
6671,3,1.0,medium,medium,medium,medium,medium
6672,3,2.0,medium,medium,medium,medium,medium
6673,3,0.0,low,low,low,low,low
6674,3,0.0,low,low,low,low,low
6675,3,1.0,medium,medium,medium,medium,medium
6676,3,1.0,high,medium,medium,medium,medium
6677,3,3.0,high,medium,high,medium,medium
6678,3,1.0,high,medium,medium,medium,medium
6679,3,3.0,high,medium,medium,medium,medium
6680,3,3.0,high,high,high,high,medium
6681,3,2.0,high,medium,medium,medium,medium
6682,3,3.0,high,high,high,high,high
6683,3,2.0,high,medium,medium,medium,medium
6684,3,0.0,medium,medium,medium,medium,medium
6685,3,1.0,high,medium,medium,medium,medium
6686,3,1.0,medium,medium,medium,medium,medium
6687,3,1.0,medium,medium,medium,medium,medium
6688,3,0.0,medium,medium,medium,medium,medium
6689,3,1.0,medium,medium,medium,medium,medium
6690,3,2.0,high,medium,medium,medium,medium
6691,3,0.0,low,low,low,medium,medium
6692,3,1.0,medium,medium,medium,medium,medium
6693,3,2.0,high,high,medium,medium,medium
6694,3,2.0,high,high,high,high,medium
6695,3,1.0,medium,medium,medium,medium,medium
6696,3,2.0,high,medium,high,medium,medium
6697,3,2.0,high,medium,medium,medium,medium
6698,3,1.0,medium,medium,medium,medium,medium
6699,3,2.0,high,medium,high,medium,medium
6700,3,2.0,medium,medium,medium,medium,medium
6701,3,3.0,high,high,high,high,medium
6702,3,1.0,low,low,low,low,low
6703,3,2.0,high,medium,medium,medium,medium
6704,3,2.0,high,medium,medium,medium,medium
6705,3,3.0,high,high,high,high,medium
6706,3,2.0,high,medium,medium,medium,medium
6707,3,2.0,high,high,high,high,medium
6708,3,0.0,low,low,low,low,low
6709,3,2.0,high,medium,high,high,medium
6710,3,1.0,low,low,low,low,low
6711,3,2.0,high,medium,medium,medium,medium
6712,3,2.0,high,high,high,high,high
6713,3,1.0,high,medium,medium,medium,medium
6714,3,2.0,high,high,high,high,high
6715,3,1.0,low,low,low,low,low
6716,3,3.0,high,medium,high,high,medium
6717,3,2.0,high,medium,high,medium,medium
6718,3,1.0,medium,medium,medium,medium,medium
6719,3,1.0,medium,medium,low,low,medium
6720,3,0.0,high,medium,medium,medium,medium
6721,3,2.0,high,medium,medium,medium,medium
6722,3,1.0,medium,medium,medium,medium,medium
6723,3,1.0,low,low,low,low,low
6724,3,2.0,high,high,high,medium,medium
6725,3,1.0,low,medium,medium,medium,medium
6726,3,1.0,high,medium,medium,medium,medium
6727,3,2.0,high,medium,high,high,medium
6728,3,2.0,low,low,low,low,low
6729,3,1.0,medium,low,low,medium,medium
6730,3,2.0,medium,medium,medium,medium,medium
6731,3,0.0,medium,medium,low,medium,medium
6732,3,2.0,high,medium,high,medium,medium
6733,3,3.0,high,high,high,high,high
6734,3,0.0,low,low,low,low,low
6735,3,1.0,low,low,low,low,low
6736,3,2.0,high,medium,medium,medium,medium
6737,3,1.0,medium,medium,medium,medium,medium
6738,3,1.0,medium,medium,medium,medium,medium
6739,3,2.0,medium,medium,medium,medium,medium
6740,3,2.0,high,medium,high,high,medium
6741,3,3.0,high,high,high,high,medium
6742,3,1.0,high,medium,medium,medium,medium
6743,3,2.0,medium,medium,medium,medium,medium
6744,3,2.0,medium,low,medium,medium,medium
6745,3,1.0,high,medium,medium,medium,medium
6746,3,1.0,medium,medium,low,medium,medium
6747,3,2.0,high,medium,high,medium,medium
6748,3,2.0,high,medium,medium,medium,medium
6749,3,1.0,medium,medium,medium,medium,medium
6750,3,0.0,low,low,low,low,low
6751,3,2.0,high,medium,medium,medium,medium
6752,3,1.0,medium,medium,medium,medium,medium
6753,3,1.0,low,low,low,low,low
6754,3,1.0,medium,medium,medium,medium,medium
6755,3,2.0,high,medium,medium,medium,medium
6756,3,1.0,high,high,high,medium,medium
6757,3,2.0,high,high,high,high,medium
6758,3,2.0,high,high,high,medium,medium
6759,3,0.0,medium,medium,low,medium,medium
6760,3,2.0,medium,medium,medium,medium,medium
6761,3,1.0,medium,medium,medium,medium,medium
6762,3,3.0,high,high,high,high,medium
6763,3,2.0,high,medium,medium,medium,medium
6764,3,1.0,high,high,high,high,medium
6765,3,3.0,high,high,high,high,medium
6766,3,1.0,medium,medium,medium,medium,medium
6767,3,2.0,medium,medium,medium,medium,medium
6768,3,0.0,medium,medium,low,medium,medium
6769,3,1.0,medium,medium,medium,medium,medium
6770,3,2.0,high,medium,medium,medium,medium
6771,3,2.0,high,high,high,high,high
6772,3,2.0,high,high,high,medium,medium
6773,3,0.0,medium,medium,medium,medium,medium
6774,3,1.0,medium,medium,medium,medium,medium
6775,3,1.0,medium,medium,medium,medium,medium
6776,3,1.0,high,medium,medium,medium,medium
6777,3,1.0,low,medium,medium,medium,medium
6778,3,2.0,low,low,low,medium,medium
6779,3,2.0,high,medium,high,high,medium
6780,3,2.0,high,high,high,medium,medium
6781,3,2.0,medium,medium,medium,medium,medium
6782,3,0.0,low,low,low,low,low
6783,3,2.0,medium,medium,medium,medium,medium
6784,3,1.0,low,low,low,low,medium
6785,3,0.0,low,low,low,low,low
6786,3,2.0,high,high,high,high,high
6787,3,1.0,high,medium,medium,medium,medium
6788,3,1.0,medium,low,low,medium,medium
6789,3,2.0,medium,medium,medium,medium,medium
6790,3,1.0,medium,medium,medium,medium,medium
6791,3,3.0,high,medium,medium,medium,medium
6792,3,2.0,medium,medium,medium,medium,medium
6793,3,1.0,low,low,low,low,low
6794,3,2.0,high,medium,medium,medium,medium
6795,3,0.0,low,medium,low,low,medium
6796,3,0.0,low,low,medium,low,low
6797,3,1.0,medium,medium,medium,medium,medium
6798,3,3.0,high,high,high,high,medium
6799,3,1.0,low,low,low,low,low
6800,3,3.0,medium,medium,medium,medium,medium
6801,3,2.0,medium,medium,medium,medium,medium
6802,3,2.0,high,medium,high,medium,medium
6803,3,1.0,medium,medium,medium,medium,medium
6804,3,3.0,high,high,high,high,high
6805,3,2.0,medium,medium,medium,medium,medium
6806,3,3.0,high,medium,medium,medium,medium
6807,3,1.0,low,medium,low,medium,medium
6808,3,2.0,medium,medium,medium,medium,medium
6809,3,2.0,high,medium,medium,medium,medium
6810,3,2.0,high,medium,high,high,medium
6811,3,2.0,high,medium,medium,medium,medium
6812,3,0.0,medium,medium,medium,medium,medium
6813,3,1.0,medium,medium,medium,medium,medium
6814,3,2.0,medium,medium,medium,medium,medium
6815,3,2.0,high,medium,medium,medium,medium
6816,3,2.0,high,medium,medium,medium,medium
6817,3,1.0,medium,medium,medium,medium,medium
6818,3,2.0,high,high,high,high,high
6819,3,0.0,medium,medium,medium,medium,medium
6820,3,0.0,high,medium,medium,medium,medium
6821,3,1.0,medium,medium,medium,medium,medium
6822,3,2.0,high,high,high,high,medium
6823,3,0.0,low,low,low,low,low
6824,3,1.0,medium,medium,medium,medium,medium
6825,3,2.0,high,medium,medium,medium,medium
6826,3,2.0,high,medium,high,medium,medium
6827,3,1.0,low,low,low,low,low
6828,3,1.0,medium,medium,medium,medium,medium
6829,3,1.0,high,medium,medium,medium,medium
6830,3,2.0,high,medium,medium,medium,medium
6831,3,2.0,medium,medium,medium,medium,medium
6832,3,2.0,high,high,high,high,medium
6833,3,1.0,medium,medium,medium,medium,medium
6834,3,1.0,low,low,low,low,low
6835,3,1.0,medium,medium,medium,medium,medium
6836,3,2.0,medium,medium,medium,medium,medium
6837,3,2.0,high,medium,medium,medium,medium
6838,3,2.0,high,medium,medium,medium,medium
6839,3,1.0,medium,medium,medium,medium,medium
6840,3,2.0,medium,medium,medium,medium,medium
6841,3,1.0,high,medium,medium,medium,medium
6842,3,2.0,high,medium,medium,medium,medium
6843,3,1.0,medium,medium,medium,medium,medium
6844,3,2.0,medium,medium,medium,medium,medium
6845,3,2.0,high,medium,medium,medium,medium
6846,3,0.0,high,medium,medium,medium,medium
6847,3,0.0,medium,medium,low,medium,medium
6848,3,1.0,medium,medium,medium,medium,medium
6849,3,3.0,high,high,high,high,high
6850,3,2.0,high,medium,medium,medium,medium
6851,3,1.0,medium,medium,medium,medium,medium
6852,3,2.0,high,high,high,high,medium
6853,3,2.0,high,medium,medium,medium,medium
6854,3,3.0,high,medium,medium,medium,medium
6855,3,2.0,medium,medium,medium,medium,medium
6856,3,1.0,medium,medium,medium,medium,medium
6857,3,2.0,high,medium,high,medium,medium
6858,3,2.0,medium,medium,medium,medium,medium
6859,3,0.0,medium,medium,medium,medium,medium
6860,3,1.0,high,medium,medium,medium,medium
6861,3,0.0,medium,medium,medium,medium,medium
6862,3,1.0,medium,medium,medium,medium,medium
6863,3,1.0,medium,medium,medium,medium,medium
6864,3,0.0,low,low,low,medium,medium
6865,3,1.0,medium,medium,medium,medium,medium
6866,3,2.0,high,high,high,high,medium
6867,3,1.0,high,medium,high,medium,medium
6868,3,2.0,high,medium,medium,medium,medium
6869,3,1.0,medium,medium,medium,medium,medium
6870,3,2.0,high,medium,medium,medium,medium
6871,3,2.0,medium,medium,medium,medium,medium
6872,3,3.0,high,high,high,high,medium
6873,3,1.0,medium,medium,medium,medium,medium
6874,3,1.0,low,medium,low,medium,medium
6875,3,1.0,medium,medium,low,medium,medium
6876,3,1.0,medium,medium,medium,medium,medium
6877,3,2.0,medium,medium,medium,medium,medium
6878,3,2.0,medium,medium,medium,medium,medium
6879,3,2.0,medium,medium,medium,medium,medium
6880,3,2.0,medium,medium,medium,medium,medium
6881,3,2.0,high,medium,medium,medium,medium
6882,3,1.0,low,medium,medium,medium,medium
6883,3,0.0,low,medium,low,medium,low
6884,3,2.0,high,medium,high,medium,medium
6885,3,0.0,low,low,low,low,low
6886,3,2.0,high,medium,high,medium,medium
6887,3,0.0,low,medium,medium,medium,medium
6888,3,2.0,high,high,high,high,medium
6889,3,2.0,high,high,high,high,high
6890,3,1.0,high,medium,medium,medium,medium
6891,3,2.0,medium,medium,medium,medium,medium
6892,3,1.0,high,medium,medium,medium,medium
6893,3,1.0,medium,medium,medium,medium,medium
6894,3,3.0,high,high,high,medium,medium
6895,3,2.0,high,high,high,medium,medium
6896,3,2.0,medium,medium,medium,medium,medium
6897,3,2.0,high,high,high,high,medium
6898,3,2.0,medium,medium,medium,medium,medium
6899,3,1.0,high,medium,medium,high,medium
6900,3,2.0,high,medium,medium,medium,medium
6901,3,2.0,high,medium,medium,medium,medium
6902,3,1.0,low,low,low,low,low
6903,3,2.0,high,medium,medium,medium,medium
6904,3,2.0,high,medium,high,high,medium
6905,3,1.0,medium,medium,low,medium,medium
6907,3,1.0,medium,medium,medium,medium,medium
6908,3,1.0,medium,medium,medium,medium,medium
6909,3,0.0,low,low,low,low,low
6910,3,2.0,high,high,high,high,medium
6911,3,1.0,medium,medium,medium,medium,medium
6912,3,1.0,medium,medium,medium,medium,medium
6913,3,1.0,high,medium,medium,medium,medium
6914,3,0.0,low,low,low,low,low
6915,3,1.0,high,medium,medium,medium,medium
6916,3,1.0,medium,medium,medium,medium,medium
6917,3,3.0,high,medium,medium,medium,medium
6918,3,2.0,medium,medium,medium,medium,medium
6919,3,2.0,high,medium,medium,medium,medium
6920,3,1.0,high,medium,medium,medium,medium
6921,3,2.0,high,high,high,high,high
6922,3,1.0,high,medium,medium,medium,medium
6923,3,2.0,medium,medium,medium,medium,medium
6924,3,3.0,high,medium,medium,medium,medium
6925,3,1.0,medium,medium,medium,medium,medium
6926,3,3.0,high,high,high,high,high
6927,3,1.0,low,low,low,low,low
6928,3,0.0,low,low,low,low,low
6929,3,2.0,medium,medium,medium,medium,medium
6930,3,3.0,high,high,high,high,medium
6931,3,2.0,high,medium,high,high,medium
6932,3,2.0,high,high,high,medium,medium
6933,3,2.0,high,medium,medium,medium,medium
6934,3,1.0,medium,medium,medium,medium,medium
6935,3,1.0,high,medium,medium,medium,medium
6936,3,1.0,medium,medium,medium,medium,medium
6937,3,2.0,high,high,high,high,medium
6938,3,2.0,high,medium,medium,medium,medium
6939,3,2.0,high,medium,medium,medium,medium
6940,3,2.0,high,high,high,high,medium
6941,3,2.0,high,medium,medium,medium,medium
6942,3,1.0,high,medium,medium,medium,medium
6943,3,1.0,high,medium,medium,medium,medium
6944,3,2.0,high,medium,medium,medium,medium
6945,3,2.0,medium,medium,medium,medium,medium
6946,3,2.0,high,high,high,high,medium
6947,3,1.0,low,medium,low,medium,medium
6948,3,0.0,medium,medium,medium,medium,medium
6949,3,2.0,high,medium,medium,medium,medium
6950,3,0.0,medium,medium,low,medium,medium
6951,3,0.0,low,low,low,low,low
6952,3,1.0,medium,medium,medium,medium,medium
6953,3,1.0,medium,medium,medium,medium,medium
6954,3,0.0,low,medium,medium,medium,medium
6955,3,1.0,low,low,low,low,low
6956,3,1.0,medium,medium,medium,medium,medium
6957,3,3.0,high,high,high,high,medium
6958,3,2.0,medium,medium,medium,medium,medium
6959,3,2.0,medium,medium,medium,medium,medium
6960,3,2.0,medium,medium,medium,medium,medium
6961,3,3.0,high,medium,high,medium,medium
6962,3,1.0,medium,medium,medium,medium,medium
6963,3,2.0,medium,medium,medium,medium,medium
6964,3,2.0,medium,medium,medium,medium,medium
6965,3,3.0,high,high,high,high,high
6966,3,2.0,medium,medium,medium,medium,medium
6967,3,2.0,high,medium,medium,medium,medium
6968,3,2.0,high,medium,medium,medium,medium
6969,3,1.0,high,medium,high,high,medium
6970,3,2.0,high,medium,medium,medium,medium
6971,3,2.0,high,high,high,medium,medium
6972,3,2.0,high,medium,medium,medium,medium
6973,3,1.0,high,medium,medium,medium,medium
6974,3,2.0,high,high,high,high,medium
6975,3,2.0,medium,medium,medium,medium,medium
6976,3,0.0,low,low,low,low,low
6977,3,1.0,medium,medium,medium,medium,medium
6978,3,0.0,low,low,low,low,low
6979,3,1.0,medium,medium,medium,medium,medium
6980,3,0.0,medium,high,high,medium,medium
6981,3,1.0,medium,medium,medium,medium,medium
6982,3,1.0,high,medium,medium,medium,medium
6983,3,1.0,medium,medium,medium,medium,medium
6984,3,1.0,medium,medium,medium,medium,medium
6985,3,0.0,low,medium,medium,medium,low
6986,3,2.0,high,high,high,high,medium
6987,3,0.0,low,medium,low,low,medium
6988,3,2.0,high,medium,medium,medium,medium
6989,3,3.0,high,high,high,high,medium
6990,3,1.0,medium,medium,medium,medium,medium
6991,3,2.0,medium,medium,medium,medium,medium
6992,3,2.0,high,high,high,high,high
6993,3,2.0,low,low,low,low,medium
6994,3,1.0,medium,medium,high,medium,medium
6995,3,0.0,medium,medium,medium,medium,medium
6996,3,1.0,medium,medium,medium,medium,medium
6997,3,1.0,high,high,high,high,medium
6998,3,0.0,low,low,low,low,low
6999,3,0.0,low,medium,low,low,medium
7000,3,2.0,high,high,high,high,medium
7001,3,2.0,medium,medium,medium,medium,medium
7002,3,2.0,medium,medium,medium,medium,medium
7003,3,3.0,medium,medium,medium,medium,medium
