essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
3161,2,4.0,low,medium,low,low,low,medium,low,low,low,low
3162,2,4.0,high,high,high,low,high,high,low,high,low,high
3163,2,5.0,low,medium,low,low,low,low,low,low,low,low
3164,2,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
3165,2,4.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3166,2,5.0,high,high,medium,low,medium,medium,medium,high,medium,high
3167,2,4.0,low,low,low,low,low,low,low,low,low,low
3168,2,5.0,high,high,medium,medium,medium,medium,medium,medium,medium,medium
3169,2,4.0,medium,high,medium,medium,medium,medium,medium,high,medium,high
3170,2,4.0,low,low,low,low,low,low,low,low,low,low
3171,2,5.0,medium,medium,medium,low,low,medium,low,low,low,medium
3172,2,3.0,low,medium,low,low,low,low,low,low,low,low
3173,2,2.0,low,low,low,low,low,low,low,low,low,low
3174,2,3.0,low,low,low,low,low,low,low,low,low,low
3175,2,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
3176,2,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
3177,2,1.0,low,low,low,low,low,low,low,low,low,low
3178,2,4.0,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
3179,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3180,2,5.0,medium,high,medium,low,medium,medium,medium,low,low,medium
3181,2,5.0,high,high,high,medium,medium,high,high,high,medium,high
3182,2,2.0,low,low,low,low,low,low,low,low,low,low
3183,2,4.0,medium,medium,low,low,low,medium,low,low,low,medium
3184,2,2.0,medium,medium,low,low,low,medium,low,low,low,medium
3185,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
3186,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
3187,2,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3188,2,2.0,low,low,low,low,low,low,low,low,low,low
3189,2,5.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3190,2,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3191,2,5.0,low,medium,low,low,low,low,low,low,low,low
3192,2,2.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3193,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,high
3194,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3195,2,4.0,high,high,medium,medium,medium,medium,medium,medium,medium,high
3196,2,2.0,low,medium,medium,low,low,low,low,low,low,low
3197,2,2.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3198,2,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
3199,2,4.0,high,high,medium,medium,medium,medium,medium,high,medium,high
3200,2,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3201,2,3.0,low,low,low,low,low,low,low,low,low,low
3202,2,4.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3203,2,3.0,low,medium,low,low,low,low,low,low,low,low
3204,2,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,high
3205,2,4.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3206,2,3.0,low,low,low,low,low,low,low,low,low,low
3207,2,3.0,high,high,medium,medium,medium,medium,medium,high,medium,high
3208,2,3.0,medium,high,medium,low,medium,medium,medium,high,medium,high
3209,2,1.0,low,low,low,low,low,low,low,low,low,low
3210,2,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3211,2,2.0,medium,medium,low,low,low,medium,low,low,low,medium
3212,2,5.0,high,high,high,low,high,high,high,high,high,high
3213,2,5.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3214,2,4.0,medium,high,high,medium,high,high,medium,high,medium,high
3215,2,1.0,medium,medium,medium,low,low,medium,low,low,low,medium
3216,2,5.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3217,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3218,2,4.0,medium,medium,medium,low,low,medium,low,low,low,medium
3219,2,5.0,high,high,high,low,high,high,high,high,high,high
3220,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3221,2,2.0,low,low,low,low,low,low,low,low,low,low
3222,2,2.0,medium,medium,low,low,low,medium,low,low,low,medium
3223,2,2.0,low,medium,low,low,low,low,low,low,low,low
3224,2,2.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3225,2,3.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
3226,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
3227,2,2.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3228,2,3.0,high,high,high,medium,medium,medium,medium,high,medium,high
3229,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3230,2,1.0,low,low,low,low,low,low,low,low,low,low
3231,2,3.0,low,low,low,low,low,low,low,low,low,low
3232,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3233,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3234,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,high
3235,2,3.0,low,low,low,low,low,low,low,low,low,low
3236,2,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3237,2,1.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3238,2,2.0,medium,medium,low,low,low,low,low,low,low,low
3239,2,3.0,low,low,low,low,low,low,low,low,low,low
3240,2,2.0,low,low,low,low,low,low,low,low,low,low
3241,2,1.0,low,low,low,low,low,low,low,low,low,low
3242,2,4.0,medium,high,medium,low,medium,high,medium,high,medium,high
3243,2,5.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3244,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
3245,2,1.0,low,medium,low,low,low,low,low,low,low,low
3246,2,2.0,medium,medium,medium,low,medium,medium,medium,low,medium,medium
3247,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
3248,2,3.0,medium,medium,medium,low,low,medium,medium,low,low,medium
3249,2,4.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3250,2,1.0,low,low,low,low,low,low,low,low,low,low
3251,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3252,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3253,2,4.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3254,2,6.0,low,high,high,low,high,high,low,low,low,high
3255,2,2.0,medium,medium,medium,low,low,medium,low,low,low,medium
3256,2,2.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3257,2,1.0,low,low,low,low,low,low,low,low,low,low
3258,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3259,2,2.0,low,low,low,low,low,low,low,low,low,low
3260,2,3.0,low,low,low,low,low,low,low,low,low,low
3261,2,3.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
3262,2,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
3263,2,5.0,high,high,high,low,high,high,medium,high,medium,high
3264,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3265,2,5.0,low,medium,medium,low,low,medium,low,low,low,medium
3266,2,5.0,high,high,medium,low,medium,medium,medium,high,medium,high
3267,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
3268,2,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
3269,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3270,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3271,2,3.0,low,low,low,low,low,low,low,low,low,low
3272,2,1.0,low,low,low,low,low,low,low,low,low,low
3273,2,5.0,medium,medium,medium,low,low,medium,low,low,low,low
3274,2,4.0,high,high,medium,medium,medium,high,medium,high,medium,high
3275,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
3276,2,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3277,2,5.0,high,high,high,medium,high,high,high,high,high,high
3278,2,3.0,medium,high,medium,low,medium,medium,low,medium,low,high
3279,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3280,2,2.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3281,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3282,2,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
3283,2,2.0,low,low,low,low,low,low,low,low,low,low
3284,2,4.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3285,2,2.0,medium,medium,medium,low,low,medium,low,low,low,medium
3286,2,4.0,low,medium,low,low,low,low,low,low,low,low
3287,2,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
3288,2,3.0,high,high,medium,medium,medium,medium,medium,high,medium,high
3289,2,2.0,medium,medium,low,low,low,medium,low,low,low,medium
3290,2,2.0,low,low,low,low,low,low,low,low,low,low
3291,2,4.0,high,high,high,medium,high,high,high,high,medium,high
3292,2,4.0,medium,high,medium,low,medium,high,medium,low,low,high
3293,2,4.0,medium,high,medium,low,medium,high,medium,high,medium,high
3294,2,3.0,low,low,low,low,low,low,low,low,low,low
3295,2,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3296,2,4.0,medium,medium,medium,low,low,medium,low,low,low,medium
3297,2,2.0,medium,medium,medium,low,low,medium,low,low,low,medium
3298,2,4.0,medium,high,high,low,medium,high,medium,high,medium,high
3299,2,5.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3300,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3301,2,2.0,low,low,low,low,low,low,low,low,low,low
3302,2,5.0,medium,medium,medium,low,low,low,low,low,low,low
3303,2,2.0,low,low,low,low,low,low,low,low,low,low
3304,2,5.0,medium,high,medium,low,medium,medium,medium,medium,medium,high
3305,2,2.0,low,low,low,low,low,low,low,low,low,low
3306,2,5.0,medium,high,medium,low,high,high,medium,high,medium,high
3307,2,2.0,medium,medium,low,low,low,low,low,low,low,low
3308,2,3.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
3309,2,5.0,high,high,high,medium,high,high,high,high,medium,high
3310,2,6.0,high,high,high,high,high,high,high,high,high,high
3311,2,5.0,medium,medium,medium,low,low,low,low,low,low,low
3312,2,3.0,low,medium,medium,low,low,low,low,low,low,low
3313,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3314,2,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3315,2,4.0,medium,high,medium,low,medium,medium,medium,medium,medium,high
3316,2,2.0,high,high,high,medium,high,high,medium,high,high,high
3317,2,2.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3318,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3319,2,2.0,low,low,low,low,low,low,low,low,low,low
3320,2,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
3321,2,4.0,medium,medium,medium,low,medium,medium,low,low,medium,medium
3322,2,3.0,medium,medium,medium,low,low,medium,medium,low,low,medium
3323,2,5.0,high,high,medium,medium,medium,medium,medium,high,medium,high
3324,2,2.0,low,low,low,low,low,low,low,low,low,low
3325,2,3.0,high,high,high,low,high,high,high,high,high,high
3326,2,4.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3327,2,2.0,low,low,low,low,low,low,low,low,low,low
3328,2,2.0,low,medium,low,low,low,medium,low,low,low,low
3329,2,2.0,low,medium,low,low,low,low,low,low,low,low
3330,2,2.0,medium,medium,medium,low,low,low,low,low,low,medium
3331,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3332,2,3.0,medium,medium,low,low,low,medium,low,low,low,low
3333,2,2.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3334,2,5.0,medium,high,medium,low,medium,medium,medium,high,medium,high
3335,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3336,2,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
3337,2,3.0,medium,medium,medium,medium,medium,medium,medium,high,medium,high
3338,2,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3339,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3340,2,2.0,low,medium,medium,low,low,low,low,low,low,low
3341,2,2.0,medium,medium,low,low,low,medium,low,low,low,medium
3342,2,5.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3343,2,6.0,medium,high,medium,low,medium,medium,medium,medium,medium,high
3344,2,4.0,low,high,low,low,low,low,low,low,low,low
3345,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3346,2,3.0,medium,medium,low,low,low,medium,low,medium,low,medium
3347,2,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3348,2,4.0,low,low,low,low,low,low,low,low,low,low
3349,2,4.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
3350,2,3.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3351,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3352,2,1.0,low,low,low,low,low,low,low,low,low,low
3353,2,2.0,medium,medium,low,low,low,medium,low,low,low,medium
3354,2,2.0,low,low,low,low,low,low,low,low,low,low
3355,2,2.0,low,low,low,low,low,low,low,low,low,low
3356,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3357,2,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3358,2,2.0,medium,medium,medium,low,low,medium,low,low,low,medium
3359,2,1.0,low,low,low,low,low,low,low,low,low,low
3360,2,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3361,2,4.0,medium,high,medium,low,medium,medium,medium,high,medium,high
3362,2,4.0,medium,medium,medium,low,low,medium,low,low,low,medium
3363,2,1.0,low,low,low,low,low,low,low,low,low,low
3364,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3365,2,3.0,medium,medium,medium,low,low,medium,low,low,low,medium
3366,2,4.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
3367,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3368,2,4.0,medium,medium,medium,low,low,medium,medium,low,low,medium
3369,2,2.0,medium,medium,medium,low,medium,medium,low,low,low,medium
3370,2,5.0,high,high,high,medium,high,high,medium,high,high,high
3371,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3372,2,2.0,low,low,low,low,low,low,low,low,low,low
3373,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3374,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3375,2,2.0,medium,medium,low,low,low,medium,low,low,low,medium
3376,2,3.0,medium,high,medium,medium,medium,high,medium,high,medium,high
3377,2,2.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3378,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3379,2,2.0,low,low,low,low,low,low,low,low,low,low
3380,2,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3381,2,4.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3382,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3383,2,5.0,medium,medium,medium,low,medium,medium,medium,medium,medium,high
3384,2,4.0,high,medium,medium,low,medium,medium,medium,high,medium,medium
3385,2,5.0,low,low,low,low,low,low,low,low,low,low
3386,2,5.0,medium,high,medium,low,medium,medium,low,low,low,high
3387,2,2.0,low,low,low,low,low,low,low,low,low,low
3388,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3389,2,2.0,low,low,low,low,low,low,low,low,low,low
3390,2,2.0,low,low,low,low,low,low,low,low,low,low
3391,2,3.0,low,low,low,low,low,low,low,low,low,low
3392,2,2.0,low,low,low,low,low,low,low,low,low,low
3393,2,3.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
3394,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3395,2,4.0,medium,medium,medium,low,low,medium,low,low,low,medium
3396,2,2.0,medium,medium,low,low,low,medium,low,low,low,medium
3397,2,3.0,high,high,high,medium,high,high,medium,high,medium,high
3398,2,4.0,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
3399,2,5.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3400,2,2.0,low,medium,low,low,low,low,low,low,low,low
3401,2,2.0,medium,medium,medium,low,low,medium,low,low,low,medium
3402,2,3.0,medium,medium,medium,low,medium,medium,low,low,medium,medium
3403,2,4.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3404,2,4.0,medium,medium,low,low,low,medium,low,low,low,low
3405,2,4.0,low,medium,low,low,low,low,low,low,low,low
3406,2,4.0,medium,medium,medium,low,low,medium,low,low,low,medium
3407,2,4.0,medium,medium,medium,low,low,medium,low,low,low,medium
3408,2,3.0,medium,medium,medium,low,medium,medium,low,medium,medium,medium
3409,2,3.0,high,high,high,low,high,high,medium,high,medium,high
3410,2,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3411,2,3.0,medium,medium,low,low,low,low,low,low,low,low
3412,2,3.0,low,medium,medium,low,low,low,low,low,low,medium
3413,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3414,2,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3415,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3416,2,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
3417,2,2.0,medium,medium,medium,low,low,medium,low,low,low,low
3418,2,4.0,low,low,low,low,low,low,low,low,low,low
3419,2,1.0,low,low,low,low,low,low,low,low,low,low
3420,2,2.0,low,low,low,low,low,low,low,low,low,low
3421,2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3422,2,2.0,low,low,low,low,low,low,low,low,low,low
3423,2,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3424,2,5.0,high,high,high,medium,high,high,high,high,high,high
3425,2,3.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
3426,2,2.0,low,low,low,low,low,low,low,low,low,low
3427,2,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
3428,2,4.0,medium,high,high,low,high,medium,low,low,low,high
3429,2,2.0,low,low,low,low,low,low,low,low,low,low
3430,2,2.0,medium,medium,medium,low,medium,medium,low,medium,medium,medium
