essay_id,Phraseology_score,question1,question2,question3,question4,question5
8F3B39C509B9,2.5,medium,medium,low,low,low
8F5F3F2519DA,3.5,medium,medium,medium,low,low
8F6DFE02DF75,2.5,medium,medium,low,medium,low
8F78E9AF1D0E,4.0,medium,medium,medium,medium,medium
8FD83605AA61,3.0,medium,high,medium,medium,medium
8FE04E30F621,4.0,medium,medium,medium,medium,medium
8FF22F2804A3,2.5,low,low,low,low,low
8FF3A8F178E1,2.5,medium,medium,medium,medium,low
8FFDA5B9D359,4.0,medium,medium,medium,medium,low
9000217714BE,2.5,medium,medium,medium,medium,medium
900D1E184F63,2.5,medium,medium,medium,medium,medium
902341F8EB11,3.0,medium,medium,medium,medium,low
90526CA48E47,3.0,medium,medium,low,low,low
9054912D1EA7,3.5,medium,medium,medium,medium,low
907275FA42D0,2.5,low,medium,low,low,low
907FC59841EC,2.5,medium,medium,medium,medium,low
9086C0A2BF10,2.0,medium,medium,medium,medium,low
90978A2F8599,3.0,medium,medium,medium,medium,medium
90BF447C6E83,3.0,low,low,low,low,low
90C81189C58D,4.5,medium,medium,medium,low,low
90E2214EFEC8,3.5,medium,medium,medium,low,low
90E5BB6CBE11,3.0,medium,medium,medium,medium,low
90EBF38FCFBA,3.0,medium,medium,medium,medium,low
90F73F20ECF0,3.0,medium,medium,medium,medium,medium
911DD337DD61,4.0,low,low,low,low,low
91377BE7D4ED,3.0,medium,medium,low,low,low
9145AB74E1DA,3.5,medium,medium,low,low,low
9152EA0F430B,3.0,medium,medium,medium,low,low
915D8BF74963,3.0,medium,medium,medium,low,low
916811E780BD,3.0,medium,medium,medium,low,low
918C1880FCD8,4.0,medium,medium,medium,medium,medium
91B88A23A5E4,3.0,medium,medium,medium,medium,medium
920BEE439862,2.5,medium,medium,medium,medium,medium
924748264D34,3.5,medium,medium,low,low,low
925371DCF84D,2.0,low,low,low,low,low
9255DC307B75,3.5,medium,medium,medium,medium,medium
925DBAC486E5,3.5,medium,medium,medium,medium,medium
92B418CEA06E,3.5,medium,medium,medium,medium,medium
92B8F2F85C44,4.5,medium,medium,medium,medium,medium
92CD1BD0C18F,3.5,medium,medium,low,low,low
92D03AB56C53,2.5,medium,medium,medium,medium,low
92E97E947628,3.5,medium,medium,medium,medium,medium
92EA64272FB4,3.0,medium,medium,medium,medium,low
92F6C1E71237,2.5,low,medium,low,low,low
92F7DD653EFB,2.0,medium,medium,medium,low,low
92FFB3530304,3.0,low,low,low,low,low
930CF711E6B6,2.0,low,medium,low,low,low
93385DED39E7,4.5,medium,medium,medium,medium,medium
93552F3ACA5D,4.5,medium,medium,medium,low,low
93575D076743,2.5,medium,medium,medium,medium,medium
935A26E2610C,2.5,medium,medium,low,medium,low
9392E2E0AA1E,3.0,medium,medium,low,low,low
93B8C8DAFE20,4.0,medium,medium,medium,medium,low
93BAA0D48EF3,2.0,low,medium,low,low,low
93C575DB7931,3.5,medium,medium,medium,medium,low
93DF867BE1C5,2.5,low,medium,low,low,low
93E62B4919A6,4.5,medium,medium,medium,medium,medium
93EF5F755313,3.5,medium,medium,medium,medium,medium
940441D4CF9C,3.5,medium,medium,medium,medium,medium
94131A88E955,4.0,low,medium,low,low,low
941A269CE055,2.5,medium,medium,low,low,low
946D8B23ECA6,2.5,medium,medium,low,low,low
948771F795EB,4.0,medium,high,medium,medium,medium
94ACF6006DB9,2.0,medium,medium,medium,medium,low
94C1C9CD10B7,4.0,medium,medium,medium,medium,medium
94EC7DF6EA74,3.0,medium,medium,medium,medium,medium
950729DE3582,2.5,medium,medium,medium,medium,medium
951DBA563386,2.5,low,medium,low,low,low
9523FBA791BE,4.0,medium,medium,medium,medium,low
9528CA8FFC22,3.0,medium,medium,low,low,low
9532BA8E40BA,2.5,medium,medium,low,low,low
953BEF800163,3.0,medium,medium,medium,medium,medium
9551DA943B01,4.0,medium,medium,medium,medium,medium
95540EBC3FC9,2.0,medium,medium,medium,medium,medium
95671082C3A1,3.5,medium,medium,medium,medium,low
959946A3FB03,3.5,medium,medium,low,low,low
95FD6DF25420,2.0,low,low,low,low,low
960D7C072801,3.0,medium,medium,medium,medium,low
9613CEAFE86E,3.5,medium,medium,medium,medium,low
9615F113FAA1,2.5,low,low,low,low,low
96220F2863D1,3.5,medium,medium,low,low,low
963501C88479,4.0,medium,medium,medium,low,low
963AD357A595,2.0,low,low,low,low,low
964E9DBFDBAA,3.0,medium,medium,medium,medium,medium
9653A4188D80,3.0,medium,medium,medium,medium,medium
965DC6768854,3.0,low,low,low,low,low
9664D9C4C5F9,3.5,medium,medium,medium,medium,low
9685DD18847A,4.0,medium,medium,medium,medium,low
96A7646236BF,3.0,medium,medium,medium,medium,medium
96CCD6C82658,2.5,medium,medium,medium,medium,low
96F4AB949807,2.0,low,low,low,low,low
9702AD260172,3.0,medium,medium,medium,medium,low
9715AAF5B952,3.5,medium,medium,medium,medium,medium
97167C9DC677,3.5,medium,high,medium,medium,low
9725E454418F,2.0,low,low,low,low,low
972782BCDEA4,2.5,medium,medium,medium,low,low
9735E542665C,3.5,low,medium,low,low,low
973A3ADFAB72,3.5,medium,medium,medium,medium,medium
973B1ACD7430,3.5,medium,medium,medium,medium,medium
973B1B44F884,4.0,medium,medium,medium,medium,medium
97472A5E870A,2.5,low,medium,low,low,low
9760A1CB4336,3.0,medium,medium,medium,medium,low
976E2E05C4EB,3.5,medium,medium,low,low,low
97A0FFE91A3E,3.0,medium,medium,medium,medium,medium
97A27B9801B5,3.0,medium,medium,low,low,low
97C6E22BA8EE,3.0,medium,medium,medium,medium,low
97EF67C73A5E,2.5,low,low,low,low,low
9801CF414927,3.5,medium,medium,medium,low,low
9818D8926288,3.0,low,low,low,low,low
982053C6DAD6,4.0,medium,medium,medium,medium,low
98318D414246,2.0,low,low,low,low,low
983D4402B74F,3.5,medium,high,medium,medium,medium
985A32A20F03,2.5,medium,medium,medium,medium,medium
985FC4A0FAE2,2.0,medium,medium,low,low,low
9860EE12D1B3,3.0,medium,medium,medium,medium,medium
9872487371ED,3.5,low,low,low,low,low
987A42F72474,3.0,medium,medium,low,low,low
98823BEE8E85,3.0,medium,high,medium,medium,medium
988BFF516FA0,3.0,medium,medium,medium,medium,medium
98AB65F5C7F9,2.0,low,low,low,low,low
98C692B7B152,3.0,medium,medium,medium,medium,medium
98CD7819C7EF,2.5,medium,medium,low,low,low
98D8723E86D0,3.0,medium,medium,medium,medium,medium
98D8FF9E3C56,3.5,medium,medium,medium,medium,medium
98DE8992E379,3.0,medium,medium,medium,medium,low
98FDB2315471,2.0,low,low,low,low,low
992DB55B9726,3.0,medium,medium,medium,medium,low
992ED17DB3CA,2.5,medium,medium,medium,medium,medium
9947BA6C3149,3.5,low,low,low,low,low
995452515AB0,2.0,low,medium,low,low,low
997098762F7E,2.5,low,low,low,low,low
997589EE26E6,2.5,low,low,low,low,low
998DA357F910,3.0,medium,medium,low,low,low
99961D273689,3.0,medium,medium,medium,medium,low
99A3641592CA,3.0,medium,medium,medium,medium,medium
99A73BEA826C,2.5,medium,medium,medium,medium,medium
99BA9BABB1A5,2.0,low,low,low,low,low
99CAD0AF3560,3.5,medium,medium,medium,low,low
99E81F82C597,2.0,medium,medium,low,low,low
99ECAD55ABD3,3.5,medium,medium,medium,low,low
9A0BAE46C6B4,3.0,medium,medium,medium,medium,medium
9A24CB0724FE,2.0,medium,medium,medium,medium,medium
9A25D43F4CEF,3.5,medium,medium,medium,medium,low
9A36D8AB4818,4.0,medium,medium,medium,medium,medium
9A5193D1C19B,3.0,medium,high,medium,medium,medium
9A879E8D266F,2.5,low,low,low,low,low
9A93D940C694,4.0,low,low,low,low,low
9A96A89DF959,3.5,medium,medium,medium,medium,medium
9A9924C0CA97,3.0,medium,medium,medium,medium,low
9ABF7B48B802,3.5,medium,medium,medium,medium,low
9AC32EA4050B,3.5,medium,medium,medium,medium,medium
9AC838864995,3.5,medium,medium,medium,medium,low
9ADC4A3BFDD0,3.0,medium,medium,medium,medium,medium
9AFAE6562E98,3.5,medium,medium,medium,medium,medium
9B15B90564A3,3.0,low,low,low,low,low
9B23FE314CF5,2.5,low,low,low,low,low
9B3F1EFA8AAB,3.0,low,medium,low,low,low
9B42B1750AD8,2.5,low,medium,low,low,low
9B4BD1687FA0,4.0,medium,medium,medium,medium,low
9B4C52064991,2.5,medium,medium,medium,medium,low
9B4EEAAB752E,4.0,low,low,low,low,low
9B5E142C63AC,4.5,medium,medium,medium,medium,low
9B5E878ED861,3.0,medium,medium,medium,medium,medium
9B63E800B429,3.5,medium,medium,medium,medium,medium
9B69DE203555,3.0,medium,medium,medium,medium,medium
9B94692E3AC6,3.5,medium,medium,medium,low,low
9B9E23C5D3C8,2.5,medium,medium,medium,medium,medium
9BAD2A3A7619,3.5,medium,medium,medium,medium,medium
9BAE37CAB3ED,3.0,medium,medium,medium,medium,low
9BEE648877EF,3.0,medium,medium,medium,low,low
9BF2607D4878,4.5,medium,medium,medium,medium,medium
9BF717F45D68,2.5,medium,medium,medium,medium,low
9C1A3F53B869,2.5,medium,medium,low,low,low
9C1B60E737FB,3.0,medium,medium,medium,medium,medium
9C37912D9442,3.0,medium,medium,medium,low,low
9C3D2911E32D,4.0,medium,high,medium,low,low
9C57307D58A5,3.0,medium,medium,low,low,low
9C601D9FCB5F,3.0,medium,medium,low,low,low
9C6132E41DDE,3.5,medium,medium,low,medium,low
9C76CF46D791,4.0,medium,medium,low,low,low
9C7B4130AA3E,4.0,medium,medium,medium,medium,medium
9C7E82646A0F,3.0,medium,medium,medium,medium,low
9C9C4EECA979,3.0,medium,medium,low,low,low
9C9F45A47A92,2.0,low,low,low,low,low
9CB69011AE54,3.0,medium,medium,medium,medium,low
9CB6D9467227,3.0,medium,medium,medium,medium,medium
9CCE6697A5B1,2.5,medium,medium,medium,medium,medium
9CE077EDCC85,3.0,medium,medium,medium,medium,medium
9D6E844DBDF2,2.5,low,low,low,low,low
9D716D9F4EBA,3.0,low,medium,low,low,low
9D8B3825C355,2.0,low,low,low,low,low
9D9B85A82575,2.5,low,low,low,low,low
9DA131E0F720,3.0,medium,medium,medium,low,low
9DB1E261C00D,4.0,medium,medium,medium,medium,medium
9DB8409B95F6,4.0,low,low,low,low,low
9DBCBFD45366,3.5,medium,medium,medium,medium,medium
9DCB91B1F18D,3.0,medium,medium,low,low,low
9DD22B9D10F4,4.0,medium,medium,medium,medium,low
9DDBBA28EBD0,3.0,medium,medium,medium,low,low
9DE684107A66,2.5,medium,medium,medium,medium,medium
9DF267887BEB,3.0,low,low,low,low,low
9E1DFDF33C0B,3.5,medium,medium,medium,medium,low
9E21506EADC7,3.0,low,low,low,low,low
9E2645222231,3.5,medium,medium,medium,low,low
9E40BFCC6F62,3.5,medium,medium,medium,low,low
9E478C982AD0,2.0,medium,medium,medium,medium,medium
9E49399B42B4,2.5,medium,medium,low,low,low
9E4F43374DD5,2.5,medium,medium,medium,medium,medium
9E753C182039,3.0,medium,medium,medium,medium,medium
9E817DB62497,3.0,medium,medium,medium,medium,medium
9E8984D81AC3,3.5,medium,medium,medium,medium,medium
9E8F3C6405CA,3.5,medium,medium,medium,medium,medium
9E96EB0152A6,4.0,medium,medium,medium,medium,medium
9EAB766AF4BE,3.0,medium,medium,medium,medium,low
9EADCECA2FB8,2.5,low,low,low,low,low
9EB5AA842FEF,2.5,medium,medium,low,low,low
9EB7D09C785B,3.0,medium,medium,medium,medium,low
9EBA120196BC,3.0,medium,medium,medium,medium,low
9EBCC1131B13,3.5,medium,medium,low,low,low
9EC4A16802BF,4.0,medium,medium,medium,medium,medium
9ED1E2DB0B0F,2.5,medium,medium,medium,low,low
9EE9E6991968,3.0,medium,medium,medium,low,low
9F1230B269C1,3.5,medium,medium,medium,medium,medium
9F1CC7603B64,2.5,medium,medium,medium,low,low
9F27EAC1E27D,4.5,medium,medium,medium,medium,medium
9F401E75755A,4.0,medium,medium,medium,medium,low
9F68BAB4FB63,3.0,low,low,low,low,low
9F7610DBE2DC,2.5,medium,medium,medium,medium,low
9F7E189A2DCF,3.5,medium,medium,medium,medium,medium
9F803521F9A6,3.0,low,low,low,low,low
9F9C42BD3B7A,4.5,medium,medium,medium,medium,low
9FA1ED280D8E,2.5,medium,medium,medium,medium,medium
9FA90B94782E,3.0,medium,medium,medium,low,low
9FAA62801E13,2.0,low,low,low,low,low
9FD1F622BAC3,2.0,low,low,low,low,low
9FDD8A146288,2.5,low,low,low,low,low
9FE2FE6E997E,3.0,medium,high,medium,medium,medium
9FE689F5F44D,4.0,medium,high,medium,low,low
A00A8837B25B,4.0,medium,high,medium,medium,medium
A0129E84B1D4,4.0,medium,medium,medium,medium,medium
A02E1D0BEACF,4.0,medium,medium,low,low,low
A04B4B412DB3,4.0,medium,medium,medium,medium,medium
A055576C0F9E,3.0,medium,medium,low,low,low
A094036DE672,3.5,medium,medium,medium,low,low
A0A2D6856B0E,3.0,medium,medium,medium,medium,medium
A0A56F7995D6,3.0,low,low,low,low,low
A0B2BF94231C,4.0,medium,medium,medium,medium,medium
A0B58CDB939A,3.5,medium,medium,low,low,low
A0B8C1FA3811,3.5,medium,medium,medium,medium,low
A0BC5780C987,3.0,medium,medium,medium,medium,medium
A0D37DDFBE96,3.5,medium,medium,low,low,low
A0D47C0DD67F,2.0,medium,medium,medium,medium,medium
A0E95D8119F7,2.5,low,low,low,low,low
A10755158FEF,3.0,medium,medium,medium,medium,low
A10E91E49973,3.5,medium,medium,medium,low,low
A1196779A15B,4.5,medium,medium,medium,medium,medium
A11969208401,2.5,medium,medium,medium,medium,medium
A18B82F7407B,4.0,medium,medium,medium,medium,low
A1976FDEA9E2,2.5,medium,medium,medium,medium,medium
A1B06DEEA15C,4.0,medium,medium,medium,medium,low
A1BFCDA12FB1,3.5,medium,medium,medium,medium,low
A1C1C0FE3C7A,2.0,low,low,low,low,low
A1CA2A691C98,4.0,medium,medium,medium,medium,low
A1D0490FD324,3.5,medium,medium,medium,medium,medium
A1DC92E4E3C8,3.5,medium,high,medium,medium,low
A1DE235AFFC8,2.5,low,low,low,low,low
A1EC959B8C13,4.0,medium,medium,medium,low,low
A21A69767BEE,2.0,medium,medium,medium,medium,medium
A22BC15DDB95,3.5,medium,medium,medium,medium,medium
A22EECAB91E9,3.0,medium,medium,medium,medium,low
A25E8EBA43CA,2.5,medium,medium,medium,medium,low
A263E403FAC3,3.0,medium,medium,medium,medium,medium
A28940CA5863,3.5,low,low,low,low,low
A28E9B475935,3.0,low,low,low,low,low
A2957D006D28,4.0,medium,medium,medium,medium,low
A2BA5F95C077,2.0,medium,medium,low,medium,low
A2C232F3D92C,3.0,medium,medium,medium,medium,medium
A2CAB9C551B9,3.5,medium,medium,medium,medium,medium
A2EA2D3D0542,4.0,medium,medium,medium,medium,low
A2EF5BCC488B,3.5,medium,medium,medium,medium,low
A336FB5F2623,3.5,medium,medium,medium,medium,medium
A33D66485059,2.0,medium,medium,low,low,low
A356547BF789,3.0,medium,medium,medium,medium,low
A35B4B7CBD24,3.0,medium,medium,medium,low,low
A35F3D111E9A,2.5,low,low,low,low,low
A366CC7B0D05,3.5,medium,medium,medium,medium,medium
A38187259EEE,3.0,medium,medium,low,low,low
A38A3B76558A,3.0,medium,medium,medium,medium,medium
A39343536B4B,3.0,medium,medium,medium,medium,medium
A394468CDEC1,4.0,medium,medium,medium,medium,medium
A39660CA003E,3.0,medium,medium,low,low,low
A3A0AB366927,3.5,medium,medium,medium,medium,low
A3A5003C8AD1,3.5,medium,medium,medium,high,medium
A3C5DE6588D0,3.5,medium,medium,medium,medium,low
A3C8FABB8B29,3.5,medium,medium,medium,medium,low
A3E6A572C6E5,4.0,low,medium,low,low,low
A3E9A1C9917B,3.5,medium,medium,low,low,low
A403FC7A8542,2.5,medium,medium,medium,medium,medium
A42A8E5FA4CD,3.0,medium,medium,medium,low,low
A43F5C97F2E2,4.0,medium,medium,medium,medium,low
A46DA0EA4F5D,2.0,medium,medium,medium,low,low
A47106D7B784,3.5,medium,medium,low,low,low
A484FD45778A,3.0,low,low,low,low,low
A495DAE52B0E,3.0,medium,medium,medium,medium,low
A4A90A401002,4.0,medium,high,medium,medium,medium
A4BBB301E3CE,4.0,medium,medium,medium,medium,low
A4C46FEBBCC4,2.5,medium,medium,medium,medium,medium
A4CD4307D620,3.5,medium,high,medium,medium,medium
A4DA4201903F,2.0,low,low,low,low,low
A4F11F4A76AE,2.5,medium,medium,low,low,low
A5056E812783,2.0,medium,medium,medium,medium,low
A5073B74C615,3.5,low,low,low,low,low
A50D4A87B19D,2.5,medium,medium,medium,medium,medium
A526E6F199BB,4.0,medium,medium,medium,low,low
A53DEC5A2DE8,2.5,medium,medium,medium,medium,low
A54391563C0F,3.5,medium,medium,medium,medium,medium
A5567EF4C8EA,3.5,medium,low,low,low,low
A56BCB594C0C,2.0,medium,medium,medium,medium,medium
A570CD64F0F9,4.5,medium,medium,medium,medium,medium
A5B9C9F26FD6,3.5,medium,medium,low,low,low
A5E657C1B23A,4.0,medium,medium,medium,medium,medium
A5E9417DBC88,2.0,medium,high,medium,medium,medium
A5F6E232286C,4.0,medium,medium,medium,medium,medium
A643E3470F54,4.0,medium,medium,medium,medium,medium
A66E85DB3C56,3.5,medium,medium,low,low,low
A6745A8EE7AF,2.5,medium,medium,medium,medium,low
A68AABEAAB4B,3.5,medium,medium,medium,medium,low
A6A6C7852F05,3.0,low,medium,low,low,low
A6AECACCFAA8,3.0,medium,medium,low,medium,low
A6BE0FAFA04B,3.0,medium,medium,medium,medium,low
A72A4397F9F5,4.0,medium,high,medium,medium,medium
A72F4E50ED92,2.5,medium,medium,medium,medium,low
A72FE8731B45,4.0,low,low,low,low,low
A742ED869970,4.0,medium,medium,medium,medium,low
A754F3AC48E3,2.0,medium,medium,medium,medium,low
A7627F0E8E33,4.0,medium,medium,medium,medium,medium
A764E2DFDDD7,3.0,medium,medium,low,medium,low
A79B40F29DCA,4.0,medium,medium,medium,medium,medium
A79D997C4B42,3.5,medium,medium,medium,medium,medium
A7CC5A46675A,4.0,medium,medium,medium,medium,low
A7CEC076632B,3.0,medium,medium,medium,medium,low
A80542F83A7C,3.0,medium,medium,low,low,low
A81E2C81BCAB,4.5,medium,medium,medium,medium,medium
A828480AA508,2.5,medium,medium,medium,medium,medium
A83B38711F26,2.5,low,low,low,low,low
A84FFDD09442,3.0,medium,medium,medium,low,low
A87C80DEAB08,3.5,medium,medium,medium,low,low
A88BE59EEBAE,3.0,medium,medium,medium,medium,low
A88FB1D1C8BD,3.5,medium,medium,low,low,low
A8BB150F53AB,3.0,medium,medium,low,low,low
A8D0ADC676C0,2.5,medium,medium,medium,medium,low
A8DFA8766B31,2.5,low,low,low,low,low
A8F321EBF782,2.5,medium,medium,medium,medium,low
A902D2DE1A8A,2.5,medium,medium,low,medium,low
A91103F63B19,3.5,high,high,medium,high,medium
A91E59572DA0,5.0,medium,medium,medium,high,medium
A9290F062546,2.5,medium,medium,medium,medium,medium
A93072F1F0EC,3.0,low,low,low,low,low
A93471B62AF5,4.0,medium,medium,medium,medium,low
A9544F0E8868,3.5,medium,medium,medium,low,low
A975CBC4A7E8,2.5,medium,medium,medium,medium,low
A98482015F5A,4.5,medium,high,medium,high,medium
A9A0D8CE21B4,2.5,medium,medium,medium,medium,medium
A9A152AAFBE1,4.0,medium,high,medium,medium,medium
A9A6B5A288DC,2.0,medium,medium,low,low,low
A9ACA0A6ADE8,3.5,medium,medium,medium,medium,medium
A9B3B0AEE38B,3.0,medium,medium,medium,medium,medium
A9DA6C8A9555,3.0,medium,medium,low,low,low
A9E9851F3E7E,3.5,low,low,low,low,low
A9F7B20A9483,2.0,low,low,low,low,low
AA0919FCDEDC,2.0,low,low,low,low,low
AA0CD6D22CA3,3.0,medium,medium,medium,medium,medium
AA1ED5376761,5.0,medium,high,medium,medium,medium
AA2191D8D24E,3.0,medium,medium,medium,low,low
AA32237D75CE,2.0,medium,medium,medium,medium,medium
AA416CED237D,3.5,medium,medium,medium,low,low
AA53069FF4B4,4.0,medium,medium,medium,medium,medium
AA7B4CC7EE1B,5.0,medium,medium,low,low,low
AA8DA5629CBC,3.0,medium,medium,medium,medium,medium
AA9B263544A9,3.5,medium,medium,low,low,low
AAAAA48F6FEB,5.0,medium,medium,medium,medium,low
AAD6A5CBDDB9,4.0,medium,medium,medium,medium,medium
AADAFDCD9944,2.5,low,low,low,low,low
AAE16C990870,2.5,medium,medium,medium,medium,low
AAF42F8A396F,3.5,medium,medium,low,low,low
AB0686BA42E5,3.5,medium,medium,medium,medium,medium
AB142AA123BC,4.0,medium,medium,medium,medium,medium
AB201C60C269,3.5,medium,medium,medium,low,low
AB2FD69DBACF,3.0,medium,medium,medium,medium,medium
AB37B00A93F1,2.5,low,low,low,low,low
AB6284069E18,3.5,low,low,low,low,low
AB75D2DC92B7,2.0,medium,medium,medium,medium,low
AB7823891008,2.5,medium,medium,medium,medium,low
AB834A70D155,2.5,low,low,low,low,low
AB86BAABBF68,4.0,low,low,low,low,low
AB9527C4A312,2.0,low,low,low,low,low
AB9FC91ABAD7,2.0,medium,medium,medium,medium,low
ABA60F0BD289,3.0,medium,medium,medium,medium,medium
ABBA50242CFA,3.5,medium,medium,medium,medium,medium
ABBE700093F0,3.0,medium,medium,low,low,low
ABC59FCA6150,3.0,medium,medium,low,low,low
ABD38929777A,2.0,low,low,low,low,low
ABEA8B5724EF,3.0,medium,medium,low,medium,low
ABF21C9A2160,2.5,medium,medium,medium,medium,low
ABFEE879153D,3.5,medium,medium,medium,medium,low
AC0AAA109FA6,2.0,low,low,low,low,low
AC1F60D0F85D,3.0,medium,medium,medium,medium,low
AC3111702C95,4.0,medium,medium,medium,medium,medium
AC5D4FAD6FDA,4.5,medium,medium,medium,medium,medium
AC6348A7ECB4,3.5,low,low,low,low,low
AC692F322516,3.5,medium,medium,low,low,low
AC7AB280A93C,3.5,low,medium,low,medium,low
AC8331539332,3.5,medium,medium,medium,low,low
AC9719A6A375,3.0,medium,medium,medium,medium,medium
ACA08DBF39EE,2.5,low,low,low,low,low
ACA1A45EE438,4.0,low,medium,low,low,low
ACABA85B131B,3.0,low,low,low,low,low
ACAE11A04F63,3.0,medium,medium,medium,medium,medium
ACB4771E367E,4.0,medium,medium,medium,medium,medium
ACC830989D7A,3.0,high,high,high,high,medium
ACE1BE41A8E0,3.5,medium,medium,medium,medium,medium
ACE3E472041C,2.5,medium,low,low,low,low
ACEDBB3C81A0,2.5,medium,medium,medium,medium,low
AD095F1ADE0A,2.0,medium,medium,medium,medium,low
AD097EE6B6D7,3.0,medium,medium,low,low,low
AD175892EC1C,3.0,medium,medium,medium,low,low
AD19BF721C0F,2.5,medium,medium,medium,medium,low
AD28F2915402,3.5,medium,medium,medium,medium,medium
AD53B357BD0D,4.5,medium,high,medium,high,medium
AD5621D2A958,3.5,low,medium,low,low,low
AD5F7E8C127F,4.0,medium,medium,low,low,low
AD6986B56719,4.5,high,high,medium,high,medium
AD72A536B54A,2.0,medium,medium,medium,medium,medium
AD730017246A,2.5,medium,medium,medium,medium,low
AD9CEE5A6FFF,3.0,medium,medium,medium,medium,low
ADC42265FD32,3.0,medium,medium,low,medium,low
ADDFE045FED1,4.0,medium,medium,medium,medium,medium
ADF1112226F4,2.5,low,low,low,low,low
ADFE2CDB6FF1,3.0,low,low,low,low,low
AE0DB193F5B5,2.0,low,low,low,low,low
AE156FEABF74,2.0,low,low,low,low,low
AE178808D4FB,3.0,medium,medium,low,low,low
AE262E9DC747,4.0,low,low,low,low,low
AE2E6B3472DB,2.5,medium,medium,medium,medium,medium
