essay_id,prompt_id,language_score,question1,question2,question3
9920,4,1,medium,medium,medium
9921,4,2,medium,medium,medium
9922,4,0,low,low,low
9923,4,1,medium,medium,medium
9924,4,1,medium,medium,medium
9925,4,2,medium,medium,medium
9926,4,2,medium,medium,medium
9927,4,2,medium,medium,medium
9928,4,3,medium,medium,medium
9929,4,2,medium,medium,medium
9930,4,0,low,low,low
9931,4,0,high,medium,medium
9932,4,3,medium,medium,medium
9933,4,1,medium,medium,medium
9934,4,2,medium,medium,medium
9935,4,2,medium,medium,medium
9936,4,0,medium,medium,medium
9937,4,2,medium,medium,medium
9938,4,1,medium,medium,medium
9939,4,2,medium,medium,medium
9940,4,2,medium,medium,medium
9941,4,0,medium,low,low
9942,4,2,medium,medium,medium
9943,4,0,low,low,low
9944,4,0,medium,medium,low
9945,4,0,low,medium,low
9946,4,2,medium,medium,medium
9947,4,2,medium,medium,medium
9948,4,1,low,low,medium
9949,4,1,medium,medium,medium
9950,4,1,medium,medium,medium
9951,4,0,low,low,low
9952,4,3,medium,medium,medium
9953,4,2,medium,medium,medium
9954,4,1,medium,medium,medium
9955,4,1,medium,medium,medium
9956,4,1,medium,medium,medium
9957,4,2,medium,medium,medium
9958,4,3,medium,medium,medium
9959,4,1,low,low,low
9960,4,1,medium,medium,medium
9961,4,2,medium,medium,medium
9962,4,1,medium,medium,medium
9963,4,1,medium,medium,medium
9964,4,3,medium,medium,medium
9965,4,1,low,medium,medium
9966,4,1,medium,medium,medium
9967,4,3,medium,medium,medium
9968,4,2,medium,medium,medium
9969,4,1,medium,medium,medium
9970,4,0,medium,medium,medium
9971,4,0,low,low,low
9972,4,2,medium,medium,medium
9973,4,0,medium,low,low
9974,4,0,low,low,low
9975,4,1,medium,medium,medium
9976,4,1,medium,medium,medium
9977,4,0,medium,low,low
9978,4,0,medium,medium,medium
9979,4,3,high,medium,medium
9980,4,1,medium,low,low
9981,4,1,medium,medium,medium
9982,4,2,medium,medium,medium
9983,4,3,high,medium,medium
9984,4,1,medium,low,low
9985,4,0,high,low,medium
9986,4,2,medium,medium,medium
9987,4,0,medium,low,medium
9988,4,1,medium,medium,medium
9989,4,1,low,low,low
9990,4,0,medium,medium,medium
9991,4,3,high,medium,medium
9992,4,0,low,low,low
9993,4,2,medium,medium,medium
9994,4,1,medium,medium,medium
9995,4,2,medium,medium,medium
9996,4,0,medium,medium,medium
9997,4,0,low,low,low
9998,4,0,low,low,low
9999,4,2,medium,medium,medium
10000,4,0,low,low,low
10001,4,0,medium,medium,medium
10002,4,1,medium,medium,medium
10003,4,2,medium,medium,medium
10004,4,3,medium,medium,medium
10005,4,2,medium,medium,medium
10006,4,2,high,medium,medium
10007,4,1,medium,medium,medium
10008,4,1,low,low,low
10009,4,1,medium,medium,medium
10010,4,0,medium,medium,medium
10011,4,0,low,medium,low
10012,4,2,medium,medium,medium
10013,4,3,medium,medium,medium
10014,4,0,low,low,low
10015,4,1,medium,medium,medium
10016,4,2,medium,medium,medium
10017,4,0,medium,medium,medium
10018,4,0,low,low,low
10019,4,0,low,low,low
10020,4,1,medium,medium,medium
10021,4,0,low,low,low
10022,4,0,low,low,low
10023,4,2,low,low,low
10024,4,2,medium,medium,medium
10025,4,1,medium,medium,medium
10026,4,1,medium,medium,medium
10027,4,2,medium,medium,medium
10028,4,1,medium,medium,medium
10029,4,1,medium,medium,medium
10030,4,0,low,low,low
10031,4,1,medium,medium,medium
10032,4,1,medium,medium,medium
10033,4,0,low,low,low
10034,4,2,medium,medium,medium
10035,4,0,low,low,low
10036,4,0,medium,medium,medium
10037,4,1,medium,medium,medium
10038,4,0,low,low,low
10039,4,1,medium,medium,medium
10040,4,3,high,medium,medium
10041,4,0,medium,low,low
10042,4,0,medium,medium,medium
10043,4,1,low,medium,medium
10044,4,0,high,medium,medium
10045,4,1,medium,medium,medium
10046,4,1,medium,low,medium
10047,4,1,medium,medium,medium
10048,4,1,medium,medium,medium
10049,4,1,medium,low,medium
10050,4,2,high,medium,medium
10051,4,1,low,low,low
10052,4,2,medium,medium,medium
10053,4,1,medium,medium,medium
10054,4,2,medium,medium,medium
10055,4,0,medium,medium,medium
10056,4,2,high,medium,medium
10057,4,2,low,low,low
10058,4,1,medium,medium,medium
10059,4,1,medium,medium,medium
10060,4,1,medium,medium,medium
10061,4,0,medium,medium,medium
10062,4,0,low,low,low
10063,4,1,medium,medium,medium
10064,4,0,medium,low,low
10065,4,1,medium,medium,medium
10066,4,2,medium,medium,medium
10067,4,1,low,medium,medium
10068,4,1,medium,medium,medium
10069,4,1,medium,medium,medium
10070,4,0,high,low,low
10071,4,0,low,low,low
10072,4,3,medium,medium,medium
10073,4,2,medium,medium,medium
10074,4,1,medium,medium,medium
10075,4,2,medium,medium,medium
10076,4,2,high,medium,medium
10077,4,0,low,low,low
10078,4,2,medium,medium,medium
10079,4,2,high,medium,medium
10080,4,1,medium,medium,medium
10081,4,1,low,medium,low
10082,4,1,medium,medium,medium
10083,4,1,medium,medium,medium
10084,4,3,high,medium,medium
10085,4,1,medium,medium,medium
10086,4,1,medium,medium,medium
10087,4,2,medium,medium,medium
10088,4,2,medium,medium,medium
10089,4,0,low,low,low
10090,4,1,medium,medium,medium
10091,4,3,high,medium,medium
10092,4,2,medium,medium,medium
10093,4,2,medium,medium,medium
10094,4,0,medium,low,low
10095,4,1,medium,medium,medium
10096,4,0,medium,medium,medium
10097,4,2,medium,medium,medium
10098,4,1,medium,medium,medium
10099,4,1,medium,medium,medium
10100,4,1,medium,medium,medium
10101,4,2,medium,medium,medium
10102,4,0,medium,medium,medium
10103,4,0,low,low,low
10104,4,0,low,medium,low
10105,4,2,medium,medium,medium
10106,4,0,low,medium,low
10107,4,0,medium,low,low
10108,4,2,medium,medium,medium
10109,4,0,medium,low,low
10110,4,1,high,medium,medium
10111,4,0,low,low,low
10112,4,0,low,low,low
10113,4,0,low,low,low
10114,4,0,low,low,low
10115,4,0,medium,medium,medium
10116,4,1,medium,medium,medium
10117,4,1,medium,medium,medium
10118,4,3,high,medium,medium
10119,4,0,low,low,low
10120,4,3,medium,medium,medium
10121,4,3,high,medium,medium
10122,4,2,medium,medium,medium
10123,4,0,medium,low,low
10124,4,0,medium,medium,medium
10125,4,1,medium,medium,medium
10126,4,0,low,low,low
10127,4,2,medium,medium,medium
10128,4,1,medium,low,low
10129,4,0,medium,low,medium
10130,4,1,medium,medium,medium
10131,4,0,low,low,low
10132,4,1,medium,medium,medium
10133,4,1,medium,medium,medium
10134,4,1,medium,medium,medium
10135,4,0,low,low,low
10136,4,2,medium,medium,medium
10137,4,0,low,medium,low
10138,4,0,low,low,low
10139,4,2,medium,medium,medium
10140,4,0,low,low,low
10141,4,1,medium,medium,medium
10142,4,2,medium,medium,medium
10143,4,1,medium,medium,medium
10144,4,1,medium,medium,medium
10146,4,0,low,low,low
10147,4,1,medium,medium,medium
10148,4,2,medium,medium,medium
10149,4,0,medium,medium,medium
10150,4,1,medium,medium,medium
10151,4,0,medium,medium,medium
10152,4,1,medium,medium,medium
10154,4,1,medium,medium,medium
10155,4,2,high,medium,medium
10156,4,1,medium,medium,medium
10157,4,1,medium,medium,medium
10158,4,1,medium,medium,medium
10159,4,1,medium,medium,medium
10160,4,2,medium,medium,medium
10161,4,0,high,medium,medium
10162,4,1,medium,medium,medium
10163,4,2,medium,medium,medium
10164,4,0,medium,medium,medium
10165,4,1,high,medium,medium
10166,4,1,medium,medium,medium
10167,4,1,medium,medium,medium
10168,4,0,medium,low,low
10169,4,0,low,medium,low
10170,4,1,medium,medium,medium
10171,4,1,medium,medium,medium
10172,4,1,medium,medium,medium
10173,4,1,medium,medium,medium
10174,4,1,medium,low,medium
10175,4,0,low,low,low
10176,4,2,medium,medium,medium
10177,4,0,low,low,low
10178,4,1,medium,medium,medium
10179,4,1,medium,medium,medium
10180,4,1,high,medium,medium
10181,4,2,high,medium,medium
10182,4,0,low,low,low
10183,4,1,medium,medium,medium
10184,4,2,medium,medium,medium
10185,4,2,medium,medium,medium
10186,4,1,low,low,low
10187,4,3,medium,medium,medium
10188,4,1,medium,medium,medium
10189,4,1,medium,medium,medium
10190,4,1,medium,medium,medium
10191,4,1,medium,medium,medium
10192,4,2,medium,medium,medium
10193,4,0,low,low,low
10194,4,2,medium,medium,medium
10195,4,0,low,low,low
10196,4,0,medium,medium,medium
10197,4,1,medium,medium,medium
10198,4,1,medium,medium,medium
10199,4,1,medium,medium,medium
10200,4,2,medium,medium,medium
10201,4,1,medium,medium,medium
10202,4,0,low,low,low
10203,4,2,medium,medium,medium
10204,4,2,medium,medium,medium
10205,4,2,medium,medium,medium
10206,4,0,low,low,low
10207,4,2,medium,medium,medium
10208,4,1,medium,medium,medium
10209,4,2,medium,medium,medium
10210,4,0,low,low,low
10211,4,1,medium,medium,medium
10212,4,1,medium,medium,medium
10213,4,0,high,medium,medium
10214,4,2,medium,medium,medium
10215,4,2,medium,medium,medium
10216,4,0,low,low,low
10217,4,2,medium,medium,medium
10218,4,2,medium,medium,medium
10219,4,2,medium,medium,medium
10220,4,1,medium,low,medium
10221,4,2,medium,medium,medium
10222,4,0,medium,medium,medium
10223,4,1,medium,medium,medium
10224,4,1,medium,medium,medium
10225,4,0,low,low,low
10226,4,0,medium,medium,medium
10227,4,1,high,medium,medium
10228,4,2,medium,medium,medium
10229,4,1,medium,medium,medium
10230,4,0,medium,medium,medium
10231,4,1,medium,medium,medium
10232,4,0,medium,low,low
10233,4,2,medium,medium,medium
10234,4,0,medium,medium,medium
10235,4,0,low,low,low
10236,4,2,medium,medium,medium
10237,4,2,medium,medium,medium
10238,4,0,medium,medium,medium
10239,4,1,medium,medium,medium
10240,4,1,medium,medium,medium
10241,4,0,low,low,low
10242,4,0,low,low,low
10243,4,2,medium,medium,medium
10244,4,0,low,low,low
10245,4,2,medium,medium,medium
10246,4,1,medium,medium,medium
10247,4,1,medium,medium,medium
10248,4,0,low,low,low
10249,4,0,low,low,low
10250,4,2,high,medium,medium
10251,4,2,medium,medium,medium
10252,4,0,low,low,low
10253,4,2,medium,medium,medium
10254,4,1,medium,medium,medium
10255,4,0,high,medium,medium
10256,4,1,medium,medium,medium
10257,4,1,medium,medium,medium
10258,4,1,medium,medium,medium
10259,4,2,medium,medium,medium
10260,4,0,low,low,low
10261,4,1,medium,low,low
10262,4,0,low,low,low
10263,4,1,medium,medium,medium
10264,4,2,medium,medium,medium
10265,4,2,medium,medium,medium
10266,4,1,medium,low,medium
10267,4,1,medium,medium,medium
10268,4,0,medium,low,medium
10269,4,1,medium,medium,medium
10270,4,3,medium,medium,medium
10271,4,1,medium,medium,medium
10272,4,2,medium,medium,medium
10273,4,0,low,medium,medium
10274,4,0,low,medium,low
10275,4,0,low,medium,medium
10276,4,0,medium,medium,medium
10277,4,2,medium,medium,medium
10278,4,3,medium,medium,medium
10279,4,2,medium,medium,medium
10280,4,2,medium,medium,medium
10281,4,2,medium,medium,medium
10282,4,0,low,low,low
10283,4,2,medium,medium,medium
10284,4,1,medium,medium,medium
10285,4,0,low,low,low
10286,4,2,medium,medium,medium
10287,4,0,medium,medium,medium
10288,4,1,high,medium,medium
10289,4,0,low,low,low
10290,4,1,medium,medium,medium
10291,4,1,medium,medium,medium
10292,4,1,medium,medium,medium
10293,4,2,medium,medium,medium
10294,4,2,medium,medium,medium
10295,4,1,medium,medium,medium
10296,4,1,medium,low,medium
10297,4,0,medium,medium,medium
10298,4,2,medium,medium,medium
10299,4,0,medium,low,medium
10300,4,1,medium,low,low
10301,4,0,medium,low,medium
10302,4,2,medium,medium,medium
10303,4,2,medium,medium,medium
10304,4,0,low,low,low
10305,4,3,medium,medium,medium
10306,4,0,low,low,low
10307,4,1,medium,medium,medium
10308,4,2,high,medium,medium
10309,4,0,low,low,low
10310,4,1,medium,medium,medium
10311,4,0,low,low,low
10312,4,0,medium,low,medium
10313,4,1,medium,medium,medium
10314,4,1,medium,medium,medium
10315,4,1,medium,medium,medium
10316,4,0,low,low,low
10317,4,1,medium,medium,medium
10318,4,0,medium,medium,medium
10319,4,1,medium,medium,medium
10320,4,2,medium,medium,medium
10321,4,2,medium,medium,medium
10322,4,1,medium,medium,medium
10323,4,1,medium,medium,medium
10324,4,1,low,low,low
10325,4,2,medium,medium,medium
10326,4,0,low,low,low
10327,4,2,medium,medium,medium
10328,4,0,medium,low,low
10329,4,0,low,low,low
10330,4,0,low,low,low
10331,4,0,low,low,low
10332,4,1,medium,medium,medium
10333,4,1,medium,medium,medium
10334,4,1,medium,medium,medium
10335,4,1,medium,medium,medium
10336,4,1,medium,medium,medium
10337,4,2,medium,medium,medium
10338,4,3,medium,medium,medium
10339,4,2,medium,medium,low
10340,4,0,medium,low,low
10341,4,0,medium,medium,medium
10342,4,0,low,low,low
10343,4,2,medium,medium,medium
10344,4,1,medium,medium,medium
10345,4,1,medium,medium,medium
10346,4,1,medium,medium,medium
10347,4,1,low,medium,low
10348,4,0,low,low,low
10349,4,2,medium,low,low
10350,4,1,medium,medium,medium
10351,4,1,medium,medium,medium
10352,4,0,low,low,low
10353,4,0,low,low,low
10354,4,3,high,medium,medium
10355,4,0,medium,low,low
10356,4,1,medium,medium,medium
10357,4,0,low,low,low
10358,4,0,medium,medium,medium
10359,4,0,medium,low,low
10360,4,0,medium,medium,medium
10361,4,2,medium,medium,medium
10362,4,0,low,low,low
10363,4,2,medium,medium,medium
10364,4,1,medium,medium,low
10365,4,1,medium,low,medium
10366,4,1,medium,medium,medium
10367,4,1,medium,medium,medium
10368,4,1,medium,medium,medium
10369,4,1,medium,medium,medium
10370,4,2,medium,medium,medium
10371,4,0,low,medium,low
10372,4,3,medium,medium,medium
10373,4,1,medium,low,low
10374,4,0,medium,low,medium
10375,4,1,medium,medium,medium
10376,4,1,medium,medium,medium
10377,4,2,medium,medium,medium
10378,4,2,medium,low,low
10379,4,3,medium,medium,medium
10380,4,1,medium,medium,medium
10381,4,2,medium,medium,medium
10382,4,3,high,medium,medium
10383,4,2,medium,medium,medium
10384,4,1,medium,medium,medium
10385,4,0,low,low,low
10386,4,2,medium,medium,medium
10387,4,2,medium,medium,medium
10388,4,1,medium,medium,medium
10389,4,2,medium,medium,medium
10390,4,1,medium,medium,medium
10391,4,0,medium,low,low
10392,4,3,high,medium,medium
10393,4,1,low,low,low
10394,4,0,low,low,low
10395,4,1,medium,medium,medium
10396,4,2,medium,medium,medium
10397,4,2,medium,medium,medium
10398,4,1,medium,medium,medium
10399,4,3,high,medium,medium
10400,4,1,medium,low,medium
10401,4,0,low,low,low
10402,4,2,medium,medium,medium
10403,4,1,medium,medium,medium
10404,4,2,medium,medium,medium
10405,4,0,medium,low,low
10406,4,2,medium,medium,medium
10407,4,2,medium,medium,medium
10408,4,1,medium,low,low
10409,4,3,high,medium,medium
10410,4,2,high,medium,medium
10411,4,2,medium,medium,medium
10412,4,2,medium,medium,medium
10413,4,0,medium,low,low
10414,4,1,medium,low,low
10415,4,0,medium,low,medium
10416,4,1,medium,medium,medium
10417,4,2,medium,medium,medium
10418,4,1,medium,medium,medium
10420,4,2,medium,medium,medium
10421,4,0,low,low,low
10422,4,2,medium,medium,medium
10423,4,0,medium,medium,medium
10424,4,3,high,medium,medium
10425,4,1,medium,medium,medium
10426,4,2,medium,medium,medium
10427,4,1,medium,medium,medium
10428,4,1,low,medium,low
10429,4,3,medium,medium,medium
10430,4,1,low,medium,low
10431,4,0,medium,medium,low
10432,4,1,medium,medium,medium
10433,4,0,medium,low,low
10434,4,2,medium,medium,medium
10435,4,1,medium,low,medium
10436,4,2,medium,medium,medium
10437,4,0,medium,medium,medium
10438,4,0,low,low,low
10439,4,2,medium,medium,medium
10440,4,1,medium,low,medium
10441,4,1,medium,medium,medium
10442,4,1,medium,low,medium
10443,4,1,medium,low,low
10444,4,2,medium,medium,medium
10445,4,1,medium,medium,medium
10446,4,2,medium,medium,medium
10447,4,1,medium,medium,medium
10448,4,1,medium,medium,medium
10449,4,1,medium,medium,medium
10450,4,2,medium,medium,medium
10451,4,2,high,medium,medium
10452,4,1,medium,medium,medium
10453,4,2,medium,medium,medium
10454,4,0,medium,low,low
10455,4,2,medium,medium,medium
10456,4,1,medium,medium,medium
10457,4,0,low,low,low
10458,4,0,low,low,low
10459,4,0,low,low,low
10460,4,0,medium,low,medium
10461,4,1,medium,medium,medium
10462,4,0,low,low,low
10463,4,2,medium,medium,medium
10464,4,2,medium,medium,medium
10465,4,2,medium,medium,medium
10466,4,1,medium,medium,medium
10467,4,3,medium,medium,medium
10468,4,2,low,low,low
10469,4,0,low,low,low
10470,4,1,medium,medium,medium
10471,4,2,medium,medium,medium
10472,4,0,low,low,low
10473,4,2,medium,medium,medium
10474,4,2,medium,medium,medium
10475,4,3,medium,medium,medium
10476,4,1,low,low,low
10477,4,2,medium,medium,medium
10478,4,0,medium,low,medium
10479,4,2,medium,medium,medium
10480,4,0,low,low,low
10481,4,0,medium,low,low
10482,4,0,medium,medium,medium
10483,4,3,high,medium,medium
10484,4,2,medium,medium,medium
10485,4,3,medium,medium,medium
10486,4,0,medium,low,low
10487,4,3,high,medium,medium
10488,4,1,medium,medium,medium
10489,4,1,medium,medium,medium
10490,4,0,low,low,low
10491,4,1,medium,medium,medium
10492,4,0,low,low,low
10493,4,2,medium,medium,medium
10494,4,2,medium,medium,medium
10495,4,0,medium,low,low
10496,4,0,medium,medium,medium
10497,4,2,medium,medium,medium
10498,4,2,medium,medium,medium
10499,4,0,low,low,low
10500,4,0,low,low,low
10501,4,2,medium,medium,medium
10502,4,1,medium,medium,medium
10503,4,1,medium,medium,medium
10504,4,2,medium,medium,medium
10505,4,1,medium,medium,medium
10506,4,0,medium,medium,medium
10507,4,2,medium,medium,medium
10508,4,2,medium,medium,medium
10509,4,0,low,low,low
10510,4,0,low,medium,low
10511,4,0,medium,medium,medium
10512,4,1,medium,medium,medium
10513,4,2,high,medium,medium
10514,4,0,low,low,low
10515,4,2,medium,medium,medium
10517,4,3,medium,medium,medium
10518,4,2,medium,medium,medium
10519,4,2,medium,medium,medium
10520,4,1,medium,medium,medium
10521,4,3,medium,medium,medium
10522,4,3,medium,medium,medium
10523,4,2,medium,medium,medium
10524,4,2,medium,medium,medium
10525,4,1,medium,medium,medium
10526,4,1,medium,medium,medium
10527,4,0,medium,low,medium
10528,4,2,medium,medium,medium
10529,4,3,medium,medium,medium
10530,4,2,medium,medium,medium
10531,4,0,medium,low,low
10532,4,1,medium,medium,medium
10533,4,0,low,low,low
10534,4,1,medium,medium,medium
10535,4,0,medium,medium,medium
10536,4,2,medium,medium,medium
10537,4,1,low,low,low
10538,4,0,low,low,low
10539,4,2,medium,medium,medium
10540,4,3,medium,medium,medium
10541,4,0,low,low,low
10542,4,1,medium,medium,medium
10543,4,0,low,low,low
10544,4,0,medium,medium,medium
10545,4,2,medium,medium,medium
10546,4,1,medium,medium,medium
10547,4,2,medium,medium,medium
10548,4,2,medium,medium,medium
10549,4,0,low,low,low
10550,4,0,medium,medium,medium
10551,4,0,medium,medium,medium
10552,4,0,medium,low,low
10553,4,2,medium,medium,medium
10554,4,1,medium,medium,medium
10555,4,2,medium,medium,medium
10556,4,1,medium,medium,medium
10557,4,1,medium,medium,medium
10558,4,2,high,medium,medium
10559,4,1,medium,medium,medium
10560,4,1,medium,low,low
10561,4,0,low,low,low
10562,4,1,medium,low,low
10563,4,1,medium,medium,medium
10564,4,1,medium,medium,medium
10565,4,1,medium,low,low
10566,4,0,low,low,low
10567,4,1,medium,low,medium
10568,4,1,medium,medium,medium
10569,4,0,medium,low,low
10570,4,2,high,medium,medium
10571,4,0,low,medium,medium
10572,4,2,high,medium,medium
10573,4,1,medium,medium,medium
10574,4,1,medium,medium,medium
10575,4,0,medium,medium,medium
10576,4,2,medium,medium,medium
10577,4,1,medium,medium,medium
10578,4,1,medium,medium,medium
10579,4,1,medium,medium,medium
10580,4,2,medium,medium,medium
10581,4,1,medium,medium,medium
10582,4,0,low,low,low
10584,4,1,medium,medium,medium
10585,4,0,low,low,low
10586,4,2,medium,medium,medium
10587,4,0,high,low,low
10588,4,0,medium,medium,medium
10589,4,2,medium,medium,medium
10590,4,1,medium,medium,medium
10591,4,1,medium,medium,medium
10592,4,2,high,medium,medium
10593,4,0,medium,low,low
10594,4,2,medium,medium,medium
10595,4,2,medium,medium,medium
10596,4,1,medium,medium,medium
10597,4,2,medium,medium,medium
10598,4,0,low,low,low
10599,4,1,medium,medium,medium
10600,4,0,medium,low,low
10601,4,1,high,medium,medium
10602,4,1,medium,medium,medium
10603,4,2,medium,medium,medium
10604,4,3,high,medium,medium
10605,4,0,low,low,low
10606,4,1,high,medium,medium
