essay_id,prompt_id,sentence_fluency_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13
1162,1,5,high,high,medium,medium,medium,high,medium,medium,medium,low,medium,low,medium
1163,1,4,high,high,high,low,medium,high,high,high,low,low,high,low,low
1164,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1165,1,4,low,low,low,low,low,low,low,low,low,low,low,high,low
1166,1,5,low,low,low,low,low,low,low,low,low,low,low,high,low
1167,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1168,1,5,low,low,low,low,low,low,low,low,low,low,low,low,low
1169,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1170,1,6,high,high,high,low,low,high,high,high,low,low,high,low,low
1171,1,6,low,low,low,low,low,low,low,low,low,low,low,low,low
1172,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1173,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1174,1,4,low,low,low,low,low,low,low,low,low,low,low,high,low
1175,1,5,low,low,low,low,low,low,low,low,low,low,low,high,low
1176,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1177,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1178,1,5,medium,medium,medium,low,medium,low,medium,medium,low,low,low,medium,low
1179,1,3,medium,medium,medium,low,medium,low,low,medium,low,low,low,low,low
1180,1,4,low,low,low,low,low,low,low,low,low,low,low,high,low
1181,1,5,high,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
1182,1,4,high,medium,high,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
1183,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1184,1,4,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
1185,1,4,low,low,low,low,low,low,low,low,low,low,low,high,low
1186,1,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1187,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1188,1,4,low,medium,low,low,low,low,low,low,low,low,low,low,low
1189,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1190,1,4,low,low,low,low,low,low,low,low,low,low,low,high,high
1191,1,5,low,low,low,low,low,low,low,low,low,low,low,low,low
1192,1,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1193,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1194,1,5,medium,high,medium,low,low,low,high,medium,low,low,low,low,low
1195,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1196,1,3,medium,medium,medium,low,medium,medium,low,medium,low,low,low,low,low
1197,1,4,low,medium,low,low,low,low,low,low,low,low,low,low,low
1198,1,2,low,low,low,low,low,low,low,low,low,low,low,high,low
1199,1,5,high,medium,high,low,medium,high,medium,high,low,low,medium,low,high
1200,1,5,low,low,low,low,low,low,low,low,low,low,low,high,high
1201,1,6,high,high,high,high,medium,high,high,high,low,low,medium,low,high
1202,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1203,1,3,medium,medium,medium,low,low,low,low,low,low,low,low,low,low
1204,1,4,low,medium,medium,low,low,low,low,low,low,low,low,low,low
1205,1,3,medium,medium,medium,low,medium,low,low,medium,low,low,low,high,low
1206,1,4,medium,medium,low,low,low,low,medium,medium,low,low,low,high,low
1207,1,5,high,high,high,high,high,high,high,high,low,low,high,low,low
1208,1,2,low,low,low,low,low,low,low,low,low,low,low,high,high
1209,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,low,low
1210,1,3,low,low,low,low,low,low,low,low,low,low,low,low,low
1211,1,4,low,medium,medium,low,low,low,low,low,low,low,low,low,low
1212,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1213,1,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,low,low
1214,1,5,high,high,high,high,medium,high,high,high,high,low,high,low,high
1215,1,3,low,low,low,low,low,low,low,low,low,low,low,high,high
1216,1,5,high,high,high,high,high,high,high,high,low,low,high,low,low
1217,1,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
1218,1,5,low,medium,low,low,low,low,low,low,low,low,low,low,low
1219,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,high,low
1220,1,5,low,medium,low,low,low,low,medium,low,low,low,low,low,low
1221,1,5,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,medium,medium
1222,1,2,low,low,low,low,low,low,low,low,low,low,low,high,high
1223,1,4,medium,medium,medium,low,medium,low,medium,medium,low,low,low,low,low
1224,1,4,low,high,medium,low,low,low,low,low,low,low,low,low,low
1225,1,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
1226,1,4,high,high,high,medium,medium,medium,medium,medium,low,low,medium,medium,medium
1227,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1228,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,low,low
1229,1,5,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,medium
1230,1,4,low,medium,medium,low,low,low,low,low,low,low,low,low,low
1231,1,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
1232,1,4,low,medium,low,low,low,low,low,low,low,low,low,low,low
1233,1,4,high,high,high,medium,medium,high,high,high,high,low,high,low,medium
1234,1,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
1236,1,4,high,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
1237,1,4,high,high,medium,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
1238,1,4,low,low,low,low,low,low,low,low,low,low,low,high,low
1239,1,4,low,low,low,low,low,low,low,low,low,low,low,high,high
1240,1,4,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
1241,1,3,low,medium,medium,low,low,low,low,medium,low,low,low,low,low
1242,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,medium,low
1243,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,medium,medium
1244,1,4,low,low,low,low,low,low,low,low,low,low,low,high,low
1245,1,4,low,low,low,low,low,low,low,low,low,low,low,high,low
1246,1,3,low,low,low,low,low,low,low,low,low,low,low,low,low
1247,1,3,medium,medium,medium,low,low,low,low,low,low,low,low,low,low
1248,1,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1249,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1250,1,5,low,low,low,low,low,low,low,low,low,low,low,high,high
1251,1,3,high,medium,medium,low,low,low,low,low,low,low,low,low,low
1252,1,4,low,low,low,low,low,low,low,low,low,low,low,high,high
1253,1,1,low,low,low,low,low,low,low,low,low,high,low,high,high
1254,1,4,low,medium,low,low,low,low,low,low,low,low,low,low,low
1255,1,5,medium,high,medium,low,low,low,high,medium,low,low,low,low,low
1256,1,4,medium,medium,medium,low,low,low,low,medium,low,low,low,low,low
1257,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1258,1,5,high,high,high,high,high,high,high,high,high,high,high,low,high
1259,1,4,medium,medium,medium,low,low,low,medium,low,low,low,low,low,low
1260,1,3,low,low,low,low,low,low,low,low,low,low,low,low,low
1261,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1262,1,3,medium,medium,medium,low,low,low,low,low,low,low,low,low,low
1263,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,medium
1264,1,4,medium,medium,low,low,low,low,medium,low,low,low,low,high,low
1265,1,4,medium,medium,medium,low,low,low,medium,low,low,low,low,low,low
1266,1,3,medium,medium,medium,low,medium,medium,low,medium,low,low,low,low,low
1267,1,5,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
1268,1,3,low,low,low,low,low,low,low,low,low,low,low,low,low
1269,1,4,low,low,low,low,low,low,low,low,low,low,low,high,high
1270,1,5,low,low,low,low,low,low,low,low,low,low,low,high,low
1271,1,3,medium,medium,low,low,low,low,medium,low,low,low,low,low,low
1272,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1273,1,5,low,low,low,low,low,low,low,low,low,low,low,high,high
1274,1,2,low,low,low,low,low,low,low,low,low,low,low,high,high
1275,1,3,low,low,low,low,low,low,low,low,low,low,low,low,low
1276,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1277,1,3,medium,medium,medium,low,low,low,low,low,low,low,low,low,low
1278,1,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
1279,1,3,medium,medium,high,low,medium,medium,medium,medium,low,low,medium,low,low
1280,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,medium,medium
1281,1,3,medium,medium,medium,low,medium,low,low,medium,low,low,low,low,low
1282,1,4,low,low,low,low,low,low,low,low,low,low,low,high,high
1283,1,5,low,medium,medium,low,low,low,medium,medium,low,low,low,high,high
1284,1,5,medium,high,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1285,1,3,low,low,low,low,low,low,low,low,low,low,low,low,low
1286,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1287,1,5,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
1288,1,5,high,high,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
1289,1,2,low,low,low,low,low,low,low,low,low,low,low,high,low
1290,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1291,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1292,1,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
1293,1,3,low,low,low,low,low,low,low,low,low,low,low,low,low
1294,1,4,low,low,low,low,low,low,low,low,low,low,low,high,high
1295,1,1,medium,low,low,low,low,low,low,low,low,high,low,high,high
1296,1,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
1297,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,medium,medium
1298,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,high,low
1299,1,5,medium,medium,medium,low,low,low,medium,low,low,low,low,low,low
1300,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1301,1,4,low,low,low,low,low,low,low,low,low,low,low,high,low
1302,1,4,low,medium,low,low,low,low,low,low,low,low,low,low,low
1303,1,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
1304,1,4,high,high,high,high,high,high,high,high,high,low,high,low,low
1305,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1306,1,5,high,high,high,high,medium,high,high,high,medium,low,high,low,high
1307,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,low,low
1308,1,4,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,medium,medium
1309,1,5,low,low,low,low,low,low,low,low,low,low,low,high,high
1310,1,3,low,medium,medium,low,low,low,low,low,low,low,low,low,low
1311,1,4,high,high,high,high,medium,high,high,high,high,low,high,low,low
1312,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1313,1,4,low,low,low,low,low,low,low,low,low,low,low,high,high
1314,1,4,medium,medium,medium,medium,medium,medium,medium,medium,low,high,medium,low,medium
1315,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1316,1,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1317,1,5,medium,medium,medium,low,low,low,low,low,low,low,low,low,low
1318,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1319,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1320,1,5,low,medium,low,low,low,low,medium,low,low,low,low,low,low
1321,1,5,low,low,low,low,low,low,low,low,low,low,low,low,low
1322,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1323,1,3,medium,medium,medium,low,medium,low,low,low,low,low,low,high,low
1324,1,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
1325,1,4,high,high,high,low,medium,medium,high,medium,low,low,medium,low,low
1326,1,3,low,low,low,low,low,low,low,low,low,low,low,high,high
1327,1,4,medium,high,medium,low,medium,medium,medium,medium,low,low,medium,low,medium
1328,1,4,medium,medium,medium,low,low,low,medium,medium,low,low,low,low,low
1329,1,3,medium,medium,medium,low,medium,low,medium,medium,low,low,low,low,low
1330,1,3,medium,medium,medium,low,medium,low,medium,medium,low,low,medium,low,low
1331,1,4,high,high,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
1332,1,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1333,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1334,1,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
1335,1,3,medium,medium,medium,low,low,low,low,low,low,low,low,low,low
1336,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1337,1,3,low,low,low,low,low,low,low,low,low,low,low,high,high
1338,1,4,high,high,high,high,high,high,high,high,high,low,high,low,low
1339,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1340,1,5,high,medium,medium,medium,medium,medium,medium,medium,high,low,medium,low,medium
1341,1,5,high,high,high,high,high,high,high,high,high,high,high,high,high
1342,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1343,1,4,low,medium,low,low,low,low,low,low,low,low,low,low,low
1344,1,5,high,medium,high,medium,medium,high,medium,medium,medium,low,medium,low,medium
1345,1,4,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
1346,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1347,1,4,low,low,low,low,low,low,low,low,low,low,low,high,low
1348,1,3,medium,low,low,low,low,low,low,low,low,low,low,high,low
1349,1,4,medium,medium,medium,low,medium,low,medium,medium,low,low,medium,low,low
1350,1,5,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,medium,medium
1351,1,3,low,low,low,low,low,low,low,low,low,low,low,low,low
1352,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1353,1,5,high,high,high,low,medium,high,high,high,low,low,high,low,low
1354,1,5,high,high,high,medium,medium,high,high,medium,high,low,high,low,medium
1355,1,4,low,low,low,low,low,low,low,low,low,low,low,high,low
1356,1,3,low,low,low,low,low,low,low,low,low,low,low,high,low
1357,1,3,low,low,low,low,low,low,low,low,low,low,low,low,low
1358,1,5,high,high,high,low,medium,high,high,high,high,low,medium,low,low
1359,1,4,low,medium,high,low,low,low,low,low,low,low,low,low,low
1360,1,5,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
1361,1,5,high,high,high,high,medium,high,high,high,low,low,high,low,high
1362,1,5,low,low,low,low,low,low,low,low,low,low,low,high,low
1363,1,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1364,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1365,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,medium,medium
1366,1,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1367,1,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
1368,1,3,low,low,low,low,low,low,low,low,low,low,low,low,low
1369,1,4,medium,high,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1370,1,4,low,low,low,low,low,low,low,low,low,low,low,high,high
1371,1,5,low,low,low,low,low,low,low,low,low,low,low,high,high
1372,1,3,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,medium,low
1373,1,3,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
1374,1,4,low,low,low,low,low,low,low,low,low,low,low,low,low
1375,1,4,low,medium,low,low,low,low,low,low,low,low,low,low,low
1376,1,3,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,medium
1377,1,3,medium,medium,medium,low,low,low,medium,medium,low,low,low,low,low
1378,1,5,low,low,low,low,low,low,low,low,low,low,low,low,low
1379,1,5,low,medium,low,low,low,low,medium,low,low,low,low,low,low
1380,1,6,low,medium,medium,low,low,low,medium,low,low,low,low,low,low
1381,1,4,medium,medium,medium,low,low,medium,medium,medium,low,low,low,low,low
1382,1,4,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,medium,medium
1383,1,3,low,low,low,low,low,low,low,low,low,low,low,low,low
1384,1,4,low,medium,medium,low,low,low,medium,medium,low,low,low,high,low
1385,1,5,high,high,medium,high,medium,high,high,high,low,low,high,low,low
1386,1,4,medium,medium,medium,low,medium,low,medium,low,low,low,low,high,low
1387,1,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
1388,1,4,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
1389,1,3,low,low,low,low,low,low,low,low,low,low,low,high,high
1390,1,4,low,low,low,low,low,low,low,low,low,low,low,high,high
1391,1,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
