essay_id,prompt_id,narrativity_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
9124,4,0,medium,low,low,medium,medium,medium,low,low,medium,medium
9125,4,0,medium,medium,medium,high,high,high,high,medium,medium,medium
9126,4,0,high,medium,low,high,medium,high,medium,high,medium,medium
9127,4,2,high,medium,high,high,high,high,high,high,high,medium
9128,4,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
9129,4,1,low,low,low,medium,low,high,low,low,low,low
9130,4,0,medium,low,low,high,medium,medium,low,high,low,medium
9131,4,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
9132,4,2,high,medium,medium,medium,medium,high,high,medium,high,medium
9133,4,2,high,high,high,high,high,high,high,high,high,high
9134,4,3,high,high,high,high,high,high,high,high,high,high
9135,4,2,medium,medium,medium,high,medium,medium,medium,low,high,medium
9136,4,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
9137,4,0,low,low,low,low,low,medium,low,low,low,low
9138,4,2,medium,medium,medium,medium,medium,high,medium,medium,high,medium
9139,4,2,medium,medium,medium,high,high,high,high,high,high,high
9140,4,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
9141,4,1,medium,low,low,medium,low,medium,low,low,medium,low
9142,4,2,medium,medium,low,high,medium,high,medium,high,medium,medium
9143,4,2,medium,medium,medium,medium,medium,high,medium,high,medium,medium
9144,4,2,high,high,high,high,high,high,high,high,high,high
9145,4,1,high,high,high,high,high,high,high,high,high,high
9146,4,1,medium,medium,medium,medium,medium,medium,medium,medium,high,medium
9147,4,1,medium,medium,medium,high,medium,high,medium,medium,high,medium
9148,4,1,medium,medium,medium,high,high,high,medium,high,high,medium
9149,4,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
9150,4,1,medium,medium,low,medium,medium,high,medium,low,high,high
9151,4,0,medium,low,low,medium,medium,medium,low,low,medium,medium
9152,4,2,medium,medium,medium,high,medium,high,medium,medium,high,high
9153,4,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
9154,4,0,medium,medium,medium,medium,medium,high,medium,high,high,high
9155,4,0,medium,low,low,medium,low,medium,low,low,low,low
9156,4,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
9157,4,0,medium,low,low,medium,low,medium,low,low,low,low
9158,4,2,high,medium,high,high,high,high,high,high,high,high
9159,4,0,medium,low,low,low,low,low,low,low,low,medium
9160,4,0,medium,low,low,medium,medium,medium,low,low,low,medium
9161,4,3,high,high,high,high,high,high,high,high,high,high
9162,4,2,high,medium,high,high,high,high,high,high,high,high
9163,4,2,high,medium,high,high,high,high,high,medium,high,high
9164,4,2,high,medium,high,high,high,high,high,high,high,high
9165,4,2,high,medium,high,high,medium,high,high,medium,high,high
9166,4,3,high,medium,high,medium,medium,high,medium,medium,high,medium
9167,4,2,high,medium,high,medium,medium,high,high,medium,high,high
9168,4,1,medium,medium,medium,medium,high,high,medium,medium,medium,high
9169,4,0,medium,low,medium,medium,medium,medium,medium,low,medium,medium
9170,4,2,high,high,high,high,high,high,high,high,high,high
9171,4,2,high,high,high,high,high,high,high,high,high,high
9172,4,0,medium,medium,medium,high,medium,high,medium,medium,medium,medium
9173,4,0,low,low,low,high,low,high,low,low,low,low
9174,4,1,medium,medium,medium,medium,medium,high,medium,low,medium,medium
9175,4,2,high,medium,high,high,high,high,high,medium,high,high
9176,4,0,medium,low,low,low,low,medium,low,low,low,low
9177,4,1,medium,medium,medium,high,high,high,high,high,high,medium
9178,4,2,high,high,high,high,high,high,high,high,high,high
9179,4,0,low,low,low,low,low,low,low,low,low,low
9180,4,1,high,medium,high,medium,medium,high,medium,medium,high,high
9181,4,0,medium,low,low,medium,low,medium,low,low,medium,medium
9182,4,2,high,high,high,high,high,high,high,high,high,high
9183,4,0,medium,low,low,medium,low,medium,low,low,low,medium
9184,4,1,medium,medium,high,high,high,high,high,high,high,high
9185,4,1,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
9186,4,0,medium,low,low,medium,low,medium,low,low,low,low
9187,4,2,medium,medium,medium,high,medium,high,medium,medium,medium,high
9188,4,2,high,high,high,high,high,high,high,medium,high,high
9189,4,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
9190,4,2,high,high,high,high,high,high,high,high,high,high
9191,4,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
9192,4,2,medium,medium,medium,high,medium,high,medium,medium,high,high
9193,4,1,medium,medium,medium,high,medium,high,medium,high,high,high
9194,4,0,medium,medium,medium,high,high,high,medium,high,high,high
9195,4,0,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
9196,4,1,high,high,high,high,high,high,high,high,high,high
9197,4,1,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
9198,4,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
9199,4,2,high,high,high,high,high,high,high,high,high,high
9200,4,1,medium,medium,low,medium,medium,medium,medium,low,medium,medium
9201,4,1,medium,medium,medium,medium,medium,high,medium,medium,high,high
9202,4,1,medium,medium,medium,medium,medium,high,medium,high,medium,medium
9203,4,0,medium,low,low,medium,medium,medium,medium,low,medium,medium
9204,4,1,medium,medium,medium,medium,medium,high,medium,medium,high,medium
9205,4,1,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
9206,4,0,medium,medium,medium,medium,medium,high,medium,medium,high,medium
9207,4,0,low,low,low,low,low,low,low,low,low,low
9208,4,2,high,high,high,high,high,high,high,high,high,high
9209,4,0,medium,medium,medium,medium,medium,high,medium,high,high,high
9210,4,1,medium,low,low,medium,medium,medium,low,low,medium,medium
9211,4,2,high,medium,high,high,high,high,high,high,high,high
9212,4,1,medium,medium,medium,medium,medium,medium,medium,low,high,medium
9213,4,0,medium,low,low,medium,medium,medium,low,low,low,medium
9214,4,2,high,medium,medium,high,high,high,high,high,high,high
9215,4,2,high,medium,medium,medium,medium,high,medium,medium,high,high
9216,4,2,medium,medium,medium,high,medium,high,medium,medium,high,medium
9217,4,2,high,high,high,high,high,high,high,high,high,high
9218,4,2,medium,low,low,medium,medium,medium,medium,low,medium,medium
9219,4,2,medium,medium,high,medium,medium,high,high,medium,high,medium
9220,4,3,high,high,high,high,high,high,high,high,high,high
9221,4,2,medium,medium,low,medium,medium,high,medium,low,medium,medium
9222,4,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
9223,4,1,high,medium,high,medium,medium,high,medium,medium,high,medium
9224,4,2,medium,medium,high,medium,medium,high,high,medium,high,high
9225,4,0,medium,medium,low,high,medium,high,medium,high,high,medium
9226,4,0,low,low,low,low,low,low,low,low,low,low
9227,4,3,high,high,high,high,high,high,high,high,high,high
9228,4,2,high,medium,medium,high,medium,high,high,medium,high,high
9229,4,2,medium,medium,medium,medium,medium,high,medium,medium,high,medium
9230,4,2,medium,medium,medium,high,medium,high,medium,medium,high,medium
9231,4,1,medium,low,low,medium,medium,medium,low,low,medium,medium
9232,4,0,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
9233,4,0,medium,low,low,medium,medium,medium,low,low,medium,medium
9234,4,0,medium,low,low,medium,medium,high,medium,low,medium,medium
9235,4,2,medium,medium,low,medium,medium,medium,medium,low,medium,medium
9236,4,2,high,medium,high,high,medium,high,high,medium,high,medium
9237,4,2,high,high,high,high,high,high,high,high,high,high
9238,4,2,medium,medium,high,medium,medium,high,medium,medium,high,medium
9239,4,2,medium,medium,low,medium,medium,medium,medium,low,medium,medium
9240,4,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
9241,4,2,medium,medium,medium,high,medium,high,medium,high,high,high
9242,4,2,high,medium,medium,high,high,high,medium,medium,high,medium
9243,4,1,medium,medium,medium,medium,medium,medium,medium,low,high,medium
9244,4,1,medium,low,medium,medium,low,medium,medium,low,medium,low
9245,4,0,medium,medium,medium,medium,medium,high,medium,high,high,medium
9246,4,0,medium,low,low,medium,medium,medium,low,low,medium,medium
9247,4,2,high,high,high,high,high,high,high,high,high,high
9248,4,1,medium,low,low,medium,low,medium,low,low,medium,low
9249,4,1,high,high,high,high,high,high,high,high,high,high
9250,4,1,medium,medium,medium,high,high,high,medium,high,high,medium
9251,4,1,high,high,high,high,high,high,high,high,high,high
9252,4,0,low,low,low,low,low,low,low,low,low,low
9253,4,0,medium,low,low,medium,medium,high,medium,low,medium,medium
9254,4,1,high,medium,high,medium,high,medium,high,high,high,high
9255,4,2,high,high,high,high,high,high,high,high,high,high
9256,4,2,high,medium,high,high,high,high,high,high,high,high
9257,4,2,medium,medium,medium,medium,medium,medium,medium,low,high,medium
9258,4,2,high,high,high,high,high,high,high,high,high,high
9259,4,2,medium,medium,high,high,high,high,high,high,high,medium
9260,4,2,medium,medium,medium,high,medium,high,medium,medium,high,medium
9261,4,0,medium,low,low,medium,medium,high,medium,high,medium,medium
9262,4,0,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
9263,4,3,high,high,high,high,high,high,high,high,high,high
9264,4,2,high,medium,high,high,high,high,high,high,high,high
9265,4,0,low,low,low,low,low,medium,low,low,low,low
9266,4,0,low,low,low,medium,low,medium,low,low,low,low
9267,4,2,medium,medium,medium,medium,medium,high,medium,medium,high,high
9268,4,0,low,low,low,medium,low,medium,low,low,low,low
9269,4,2,high,high,high,high,high,high,high,high,high,high
9270,4,2,medium,medium,low,medium,medium,high,medium,high,medium,medium
9271,4,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
9272,4,0,low,low,low,low,low,low,low,low,low,low
9273,4,1,medium,medium,low,medium,medium,medium,medium,low,medium,medium
9274,4,1,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
9275,4,0,medium,medium,medium,medium,medium,high,medium,medium,high,medium
9276,4,2,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
9277,4,3,high,medium,high,high,high,high,high,medium,high,high
9278,4,1,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
9279,4,1,medium,low,medium,medium,medium,medium,low,low,medium,medium
9280,4,1,medium,medium,low,medium,medium,medium,medium,low,medium,medium
9281,4,3,medium,medium,medium,medium,medium,medium,medium,low,high,medium
9282,4,2,medium,medium,medium,high,medium,high,medium,medium,medium,medium
9283,4,2,high,high,high,high,high,high,high,high,high,high
9284,4,1,medium,medium,low,medium,medium,medium,low,low,medium,medium
9285,4,3,high,high,high,high,high,high,high,high,high,high
9286,4,0,low,low,low,low,low,low,low,low,low,low
9287,4,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
9288,4,3,high,high,high,high,high,high,high,high,high,high
9289,4,0,medium,low,low,medium,medium,medium,low,low,low,medium
9290,4,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
9291,4,1,medium,medium,medium,medium,medium,medium,medium,medium,high,high
9292,4,3,high,high,high,high,high,high,high,high,high,high
9293,4,1,medium,medium,high,medium,medium,high,medium,low,high,medium
9294,4,1,medium,medium,medium,high,medium,high,medium,medium,high,medium
9295,4,1,medium,medium,medium,medium,medium,medium,medium,low,high,medium
9296,4,0,medium,medium,medium,medium,medium,high,medium,high,high,high
9297,4,1,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
9298,4,1,high,high,high,high,high,high,high,high,high,high
9299,4,0,low,low,low,medium,low,medium,low,low,low,low
9300,4,1,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
9301,4,3,high,high,high,high,high,high,high,high,high,high
9302,4,1,medium,low,low,low,low,medium,low,low,low,low
9303,4,0,medium,low,low,medium,medium,high,medium,high,medium,medium
9304,4,2,high,medium,medium,high,medium,high,medium,medium,high,high
9305,4,0,medium,low,low,medium,medium,medium,medium,low,low,low
9306,4,1,medium,medium,medium,medium,medium,high,medium,medium,high,medium
9307,4,1,high,high,high,medium,high,high,high,high,high,high
9308,4,0,medium,low,low,medium,medium,medium,medium,low,medium,medium
9309,4,1,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
9310,4,2,medium,medium,medium,medium,medium,high,medium,low,high,medium
9311,4,0,low,low,low,medium,low,medium,low,low,low,low
9312,4,3,high,high,high,high,high,high,high,high,high,high
9313,4,0,medium,medium,medium,high,medium,high,medium,medium,medium,medium
9314,4,0,low,low,low,low,low,low,low,low,low,low
9315,4,2,medium,medium,high,medium,medium,high,medium,medium,high,high
9316,4,1,high,high,high,high,high,high,high,high,high,high
9317,4,1,high,medium,high,high,high,high,high,medium,high,high
9318,4,0,medium,low,low,medium,medium,medium,medium,high,medium,medium
9319,4,3,high,high,high,high,high,high,high,high,high,high
9320,4,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
9321,4,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
9322,4,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
9323,4,0,medium,low,low,medium,medium,medium,low,low,low,medium
9324,4,0,medium,low,low,medium,low,medium,low,low,low,medium
9325,4,2,high,medium,high,high,high,high,high,medium,high,high
9326,4,0,medium,low,low,medium,medium,medium,medium,low,medium,medium
9327,4,3,high,high,high,high,high,high,high,high,high,high
9328,4,0,medium,medium,low,medium,medium,medium,medium,low,medium,medium
9329,4,3,medium,medium,medium,medium,medium,medium,medium,medium,high,medium
9330,4,2,high,medium,high,high,high,high,high,medium,high,medium
9331,4,1,high,medium,high,high,high,high,high,medium,high,high
9332,4,1,high,medium,high,high,high,high,high,medium,high,medium
9333,4,0,low,low,low,low,low,low,low,low,low,low
9334,4,0,medium,low,low,medium,medium,medium,medium,low,medium,medium
9335,4,0,medium,medium,medium,high,medium,high,high,medium,high,medium
9336,4,1,high,high,high,high,high,high,high,high,high,high
9337,4,0,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
9338,4,0,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
9339,4,2,medium,medium,medium,high,medium,high,medium,medium,high,medium
9340,4,1,high,high,high,high,high,high,high,high,high,high
9341,4,2,high,medium,high,high,high,high,high,high,high,high
9342,4,1,high,high,high,high,high,high,high,high,high,high
9343,4,0,medium,low,low,medium,medium,medium,medium,low,medium,medium
9344,4,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
9345,4,0,low,low,low,medium,low,medium,low,low,low,low
9346,4,2,high,medium,high,medium,high,medium,high,medium,high,high
9347,4,2,high,medium,high,high,high,high,high,medium,high,high
9348,4,2,medium,low,low,medium,medium,medium,medium,low,medium,medium
9349,4,1,medium,low,low,high,medium,high,medium,low,medium,medium
9350,4,0,medium,low,low,medium,low,medium,low,low,low,medium
9351,4,0,medium,low,low,medium,low,medium,low,low,low,low
9352,4,1,medium,medium,medium,high,medium,high,medium,medium,medium,high
9353,4,2,medium,medium,medium,medium,medium,high,medium,medium,high,medium
9354,4,1,high,high,high,high,high,high,high,high,high,high
9355,4,0,medium,medium,low,medium,medium,medium,medium,low,medium,medium
9356,4,0,medium,medium,low,medium,medium,medium,medium,low,medium,medium
9357,4,2,medium,medium,medium,medium,medium,medium,medium,medium,high,medium
9358,4,1,medium,medium,medium,medium,medium,medium,medium,high,high,medium
