essay_id,prompt_id,conventions_score,question1,question2,question3,question4,question5,question6
3144,2,3,medium,medium,low,medium,medium,high
3145,2,5,medium,medium,low,medium,medium,high
3146,2,3,medium,low,low,medium,medium,high
3147,2,1,low,low,low,low,low,high
3148,2,3,medium,medium,low,medium,medium,high
3149,2,2,low,low,low,low,low,high
3150,2,3,medium,high,low,medium,high,high
3151,2,4,medium,medium,low,medium,medium,high
3152,2,3,low,low,low,medium,medium,high
3153,2,3,low,low,low,low,low,high
3154,2,3,medium,medium,medium,medium,medium,medium
3155,2,2,low,low,low,low,low,high
3156,2,2,medium,medium,medium,medium,medium,medium
3157,2,3,medium,medium,low,medium,low,high
3158,2,2,low,low,low,low,low,high
3159,2,1,low,low,low,low,low,high
3160,2,5,medium,medium,low,medium,medium,medium
3161,2,2,low,low,low,low,low,high
3162,2,5,low,low,low,low,high,high
3163,2,6,low,low,low,medium,low,high
3164,2,2,low,low,low,low,low,high
3165,2,4,medium,medium,low,medium,medium,high
3166,2,4,medium,high,medium,medium,medium,medium
3167,2,4,low,low,low,low,low,high
3168,2,5,medium,high,low,medium,medium,medium
3169,2,4,medium,medium,low,medium,medium,medium
3170,2,2,low,low,low,low,low,high
3171,2,5,low,low,low,low,low,high
3172,2,3,low,low,low,low,low,high
3173,2,2,low,low,low,low,low,high
3174,2,2,low,low,low,low,low,high
3175,2,4,low,medium,low,medium,low,high
3176,2,3,low,low,low,low,low,high
3177,2,1,low,low,low,low,low,high
3178,2,5,medium,high,medium,medium,medium,medium
3179,2,3,medium,medium,low,medium,medium,high
3180,2,4,low,low,low,medium,low,high
3181,2,4,medium,medium,medium,medium,high,medium
3182,2,2,low,low,low,low,low,high
3183,2,3,low,low,low,low,low,high
3184,2,2,low,low,low,low,low,high
3185,2,3,low,low,low,medium,medium,high
3186,2,1,medium,medium,low,medium,medium,high
3187,2,4,medium,medium,low,medium,medium,high
3188,2,2,low,low,low,low,low,high
3189,2,5,medium,medium,medium,medium,medium,medium
3190,2,3,low,low,low,low,medium,high
3191,2,3,low,low,low,low,low,high
3192,2,4,low,low,low,low,low,high
3193,2,3,medium,medium,medium,medium,medium,high
3194,2,3,medium,medium,low,medium,medium,high
3195,2,4,medium,medium,medium,medium,medium,medium
3196,2,2,low,low,low,low,low,high
3197,2,2,medium,medium,medium,medium,medium,high
3198,2,3,low,low,low,medium,low,high
3199,2,3,medium,medium,medium,medium,medium,medium
3200,2,4,low,low,low,medium,medium,high
3201,2,4,low,low,low,low,low,high
3202,2,4,low,low,low,low,low,high
3203,2,3,low,low,low,low,low,high
3204,2,2,medium,low,low,medium,medium,high
3205,2,2,medium,medium,low,medium,medium,high
3206,2,3,low,low,low,low,low,high
3207,2,2,medium,medium,medium,medium,medium,medium
3208,2,4,medium,medium,low,medium,medium,high
3209,2,1,low,low,low,low,low,high
3210,2,3,low,low,low,low,low,high
3211,2,2,low,low,low,low,low,high
3212,2,5,high,high,high,high,high,medium
3213,2,4,medium,low,low,medium,medium,high
3214,2,5,high,high,medium,medium,high,high
3215,2,1,low,low,low,low,low,high
3216,2,5,medium,medium,low,medium,medium,medium
3217,2,3,medium,medium,low,medium,medium,high
3218,2,3,low,low,low,low,low,high
3219,2,4,medium,high,low,medium,high,high
3220,2,3,medium,medium,low,medium,medium,medium
3221,2,2,low,low,low,low,low,low
3222,2,2,low,low,low,low,low,high
3223,2,2,low,medium,low,low,low,high
3224,2,2,medium,medium,low,medium,medium,medium
3225,2,4,medium,low,low,medium,medium,high
3226,2,3,medium,medium,low,medium,medium,high
3227,2,2,low,low,low,low,low,high
3228,2,3,medium,high,medium,medium,medium,high
3229,2,3,medium,medium,low,medium,medium,high
3230,2,1,low,low,low,low,low,high
3231,2,3,low,low,low,low,low,high
3232,2,2,medium,medium,medium,medium,medium,medium
3233,2,3,medium,medium,medium,medium,medium,medium
3234,2,2,medium,medium,low,medium,medium,high
3235,2,3,low,low,low,low,low,high
3236,2,3,low,low,low,medium,medium,high
3237,2,1,medium,low,low,medium,medium,high
3238,2,2,low,low,low,low,low,high
3239,2,3,low,low,low,low,low,high
3240,2,1,low,low,low,low,low,high
3241,2,1,low,low,low,low,low,high
3242,2,3,medium,medium,low,medium,medium,high
3243,2,3,low,low,low,low,low,high
3244,2,3,medium,medium,medium,medium,medium,high
3245,2,1,low,low,low,low,low,high
3246,2,3,medium,medium,low,medium,medium,high
3247,2,3,medium,medium,low,medium,medium,medium
3248,2,4,low,low,low,low,low,high
3249,2,5,low,low,low,medium,low,high
3250,2,1,low,low,low,low,low,high
3251,2,3,medium,medium,low,medium,medium,high
3252,2,3,medium,medium,medium,medium,medium,medium
3253,2,4,medium,medium,low,medium,medium,high
3254,2,5,high,low,low,low,low,high
3255,2,2,low,low,low,low,low,high
3256,2,2,low,low,low,low,low,high
3257,2,1,low,low,low,low,low,high
3258,2,3,medium,low,low,medium,low,high
3259,2,2,low,low,low,low,low,high
3260,2,3,low,low,low,low,low,low
3261,2,3,medium,medium,low,medium,low,high
3262,2,3,low,low,low,low,low,high
3263,2,4,medium,medium,low,medium,medium,high
3264,2,2,medium,medium,medium,medium,medium,medium
3265,2,4,low,low,low,low,low,high
3266,2,4,medium,high,low,medium,medium,high
3267,2,4,low,low,low,low,low,high
3268,2,4,medium,medium,low,medium,medium,medium
3269,2,4,medium,medium,medium,medium,medium,medium
3270,2,4,medium,medium,medium,medium,medium,medium
3271,2,3,low,low,low,low,low,high
3272,2,1,low,low,low,low,low,high
3273,2,4,low,low,low,low,low,high
3274,2,4,medium,high,high,medium,medium,medium
3275,2,5,medium,medium,low,medium,medium,high
3276,2,2,medium,low,low,medium,low,high
3277,2,4,medium,low,low,medium,medium,high
3278,2,3,medium,medium,low,medium,medium,high
3279,2,4,medium,medium,low,medium,low,high
3280,2,2,medium,low,low,medium,medium,high
3281,2,3,medium,medium,low,medium,medium,high
3282,2,4,medium,medium,low,medium,low,high
3283,2,2,low,low,low,low,low,high
3284,2,4,medium,low,low,medium,medium,high
3285,2,2,low,low,low,medium,low,high
3286,2,4,low,low,low,low,low,high
3287,2,4,medium,low,low,medium,medium,medium
3288,2,4,medium,high,medium,medium,medium,medium
3289,2,2,medium,medium,low,medium,low,high
3290,2,2,low,low,low,low,low,high
3291,2,5,medium,medium,medium,medium,medium,high
3292,2,5,medium,medium,low,medium,medium,high
3293,2,3,medium,medium,low,medium,medium,high
3294,2,3,low,low,low,low,low,high
3295,2,3,low,low,low,medium,medium,high
3296,2,3,medium,low,low,low,low,high
3297,2,2,low,low,low,medium,low,high
3298,2,3,medium,low,low,medium,medium,high
3299,2,5,low,low,low,low,low,high
3300,2,3,medium,low,low,medium,medium,high
3301,2,2,low,low,low,low,low,high
3302,2,5,low,low,low,low,low,high
3303,2,2,low,low,low,low,low,high
3304,2,5,medium,medium,low,medium,medium,high
3305,2,2,low,low,low,low,low,high
3306,2,4,medium,medium,low,medium,medium,high
3307,2,2,low,low,low,low,low,high
3308,2,4,medium,medium,low,medium,medium,high
3309,2,3,medium,medium,medium,medium,medium,medium
3310,2,5,high,high,high,high,high,high
3311,2,5,low,low,low,low,low,high
3312,2,3,low,low,low,low,low,high
3313,2,3,medium,medium,medium,medium,medium,medium
3314,2,4,low,low,low,low,low,high
3315,2,3,medium,medium,low,medium,medium,high
3316,2,2,medium,high,medium,medium,high,medium
3317,2,2,medium,low,low,medium,medium,medium
3318,2,3,medium,medium,low,medium,medium,high
3319,2,2,low,low,low,low,low,high
3320,2,3,medium,high,medium,medium,medium,medium
3321,2,3,medium,low,low,medium,medium,high
3322,2,2,low,low,low,medium,low,high
3323,2,5,medium,high,medium,medium,medium,medium
3324,2,2,low,low,low,low,low,high
3325,2,3,medium,medium,low,medium,medium,high
3326,2,4,medium,medium,low,medium,medium,medium
3327,2,2,low,low,low,low,low,high
3328,2,3,low,low,low,medium,low,high
3329,2,2,low,low,low,low,low,high
3330,2,4,medium,medium,low,medium,low,high
3331,2,4,medium,medium,low,medium,medium,medium
3332,2,3,medium,medium,low,medium,low,high
3333,2,3,medium,medium,low,medium,medium,high
3334,2,5,medium,low,low,medium,medium,high
3335,2,4,medium,medium,low,medium,medium,high
3336,2,1,low,low,low,low,low,high
3337,2,3,medium,medium,low,medium,medium,medium
3338,2,3,medium,medium,medium,medium,medium,medium
3339,2,5,medium,medium,medium,medium,medium,medium
3340,2,2,low,low,low,low,low,low
3341,2,2,low,low,low,low,low,high
3342,2,5,medium,medium,medium,medium,medium,medium
3343,2,5,medium,medium,low,medium,low,high
3344,2,4,low,low,low,low,low,high
3345,2,2,medium,medium,medium,medium,medium,medium
3346,2,3,medium,medium,medium,medium,medium,high
3347,2,5,medium,low,low,low,low,high
3348,2,4,low,low,low,low,low,high
3349,2,5,medium,medium,low,medium,low,high
3350,2,3,medium,low,low,medium,low,high
3351,2,3,medium,medium,low,medium,medium,high
3352,2,1,low,low,low,low,low,high
3353,2,2,low,low,low,low,low,high
3354,2,2,low,low,low,low,low,high
3355,2,2,low,low,low,low,low,high
3356,2,2,low,low,low,medium,medium,high
3357,2,2,low,low,low,medium,medium,high
3358,2,2,low,low,low,low,low,high
3359,2,1,low,low,low,low,low,high
3360,2,3,medium,medium,low,medium,medium,high
3361,2,4,medium,medium,low,medium,medium,medium
3362,2,5,medium,low,low,medium,medium,high
3363,2,1,low,low,low,low,low,high
3364,2,3,medium,medium,medium,medium,medium,medium
3365,2,4,medium,medium,low,medium,low,medium
3366,2,4,medium,medium,low,medium,low,high
3367,2,4,medium,medium,low,medium,medium,high
3368,2,4,medium,low,low,medium,medium,high
3369,2,2,low,low,low,low,low,high
3370,2,5,medium,medium,low,medium,high,high
3371,2,3,medium,medium,medium,medium,medium,medium
3372,2,2,low,low,low,low,low,high
3373,2,3,medium,medium,medium,medium,medium,medium
3374,2,3,medium,medium,medium,medium,medium,medium
3375,2,2,low,low,low,low,low,high
3376,2,3,medium,medium,medium,medium,medium,medium
3377,2,2,medium,low,low,medium,medium,high
3378,2,2,medium,medium,low,medium,medium,medium
3379,2,1,low,low,low,low,low,high
3380,2,3,medium,low,low,medium,medium,high
3381,2,3,medium,low,low,medium,medium,high
3382,2,4,medium,medium,medium,medium,medium,medium
3383,2,4,medium,medium,low,medium,medium,high
3384,2,3,medium,medium,low,medium,medium,medium
3385,2,5,low,low,low,low,low,high
3386,2,5,low,low,low,low,low,high
3387,2,3,low,low,low,low,low,high
3388,2,3,medium,medium,low,medium,medium,high
3389,2,2,low,low,low,low,low,high
3390,2,3,low,low,low,low,low,high
3391,2,3,low,low,low,low,low,high
3392,2,3,low,low,low,low,low,high
3393,2,3,medium,medium,medium,medium,medium,medium
3394,2,4,medium,medium,medium,medium,medium,medium
3395,2,4,medium,medium,low,medium,medium,high
3396,2,2,low,low,low,low,low,high
3397,2,4,medium,medium,low,medium,medium,high
3398,2,4,medium,medium,medium,medium,medium,medium
3399,2,5,medium,medium,low,medium,medium,medium
3400,2,2,low,low,low,low,low,high
3401,2,2,low,low,low,medium,low,high
3402,2,5,medium,medium,low,medium,medium,high
3403,2,3,medium,medium,medium,medium,medium,medium
3404,2,4,medium,medium,low,medium,low,medium
3405,2,4,low,low,low,low,low,high
3406,2,4,low,low,low,low,low,high
3407,2,3,low,low,low,low,low,high
3408,2,3,medium,medium,medium,medium,medium,medium
3409,2,3,medium,medium,low,medium,medium,high
3410,2,2,medium,low,low,medium,medium,high
3411,2,3,medium,medium,low,medium,low,high
3412,2,3,low,low,low,low,low,high
3413,2,2,medium,medium,low,medium,medium,high
3414,2,5,medium,low,low,medium,low,high
3415,2,2,medium,medium,medium,medium,medium,medium
3416,2,2,medium,medium,medium,medium,medium,medium
3417,2,2,low,low,low,low,low,high
3418,2,4,low,low,low,low,low,high
3419,2,1,low,low,low,low,low,high
3420,2,2,low,low,low,low,low,low
3421,2,3,low,low,low,medium,low,high
3422,2,3,low,low,low,low,low,high
3423,2,1,medium,medium,medium,medium,medium,medium
3424,2,4,medium,high,low,medium,high,high
3425,2,5,medium,low,low,medium,medium,high
3426,2,1,low,low,low,low,low,high
3427,2,3,low,low,low,medium,low,high
3428,2,5,low,low,low,low,low,high
3429,2,1,low,low,low,low,low,high
3430,2,2,medium,medium,medium,medium,medium,medium
3431,2,2,low,low,low,low,low,high
3432,2,3,low,low,low,low,low,high
3433,2,4,low,low,low,low,low,high
3434,2,2,low,low,low,low,low,high
3435,2,1,low,low,low,low,low,high
3436,2,4,low,low,low,medium,low,high
3437,2,2,low,low,low,low,low,high
3438,2,3,low,low,low,low,low,high
3439,2,3,medium,medium,low,medium,medium,medium
3440,2,3,low,low,low,medium,low,high
3441,2,3,low,low,low,low,low,high
3442,2,3,low,low,low,low,low,high
3443,2,4,low,low,low,low,low,high
3444,2,5,medium,high,medium,medium,medium,medium
3445,2,3,medium,medium,low,medium,medium,high
3446,2,3,medium,medium,medium,medium,medium,high
3447,2,5,low,low,low,low,low,high
3448,2,4,medium,low,low,medium,medium,high
3449,2,3,medium,medium,medium,medium,medium,medium
3450,2,3,low,low,low,low,low,high
3451,2,5,medium,medium,low,medium,medium,high
3452,2,4,low,low,low,low,low,high
3453,2,4,medium,medium,medium,medium,medium,medium
3454,2,3,low,low,low,low,low,high
3455,2,2,low,low,low,low,low,high
3456,2,2,medium,medium,low,medium,medium,high
3457,2,3,low,low,low,medium,medium,high
3458,2,3,low,low,low,low,low,high
3459,2,3,low,low,low,low,low,high
3460,2,4,high,high,high,high,high,medium
3461,2,4,medium,medium,medium,medium,medium,high
3462,2,2,low,low,low,low,low,high
3463,2,3,medium,medium,medium,medium,medium,high
3464,2,4,low,low,low,low,low,high
3465,2,2,low,low,low,low,low,high
3466,2,3,low,low,low,low,low,high
3467,2,5,low,medium,low,low,low,high
3468,2,5,medium,high,medium,medium,medium,medium
3469,2,3,medium,medium,low,medium,medium,high
3470,2,4,medium,medium,low,medium,low,high
3471,2,2,low,low,low,low,low,high
3472,2,2,medium,medium,low,medium,medium,high
3473,2,1,low,low,low,medium,low,high
3474,2,3,medium,medium,medium,medium,medium,medium
3475,2,4,medium,medium,low,medium,medium,high
3476,2,3,medium,low,low,low,low,high
3477,2,2,low,low,low,low,low,high
3478,2,4,low,low,low,low,low,high
3479,2,4,low,low,low,medium,low,high
3480,2,2,low,low,low,low,low,high
3481,2,5,medium,medium,medium,medium,medium,medium
3482,2,3,low,low,low,low,low,high
3483,2,5,low,low,low,low,low,high
3484,2,3,medium,medium,medium,medium,medium,medium
3485,2,4,medium,medium,medium,medium,medium,high
3486,2,2,medium,medium,medium,medium,low,medium
3487,2,5,low,low,low,medium,low,high
3488,2,2,medium,medium,low,medium,medium,high
3489,2,3,low,low,low,low,low,high
3490,2,3,medium,medium,medium,medium,medium,medium
3491,2,2,medium,medium,medium,medium,medium,medium
3492,2,3,low,low,low,medium,medium,high
3493,2,3,medium,medium,low,medium,low,high
3494,2,1,low,low,low,low,low,high
3495,2,4,medium,medium,medium,medium,medium,medium
3496,2,3,medium,medium,low,medium,medium,high
3497,2,2,low,low,low,low,low,low
3498,2,3,medium,medium,low,medium,medium,high
3499,2,2,low,low,low,low,low,high
3500,2,3,low,medium,low,medium,low,high
3501,2,3,medium,medium,low,medium,medium,high
3502,2,4,low,low,low,low,low,high
3503,2,4,medium,medium,medium,medium,medium,medium
3504,2,3,low,low,low,low,low,high
3505,2,2,low,low,low,low,low,high
3506,2,4,medium,high,medium,medium,medium,medium
3507,2,5,medium,medium,low,medium,medium,high
3508,2,3,medium,medium,low,medium,medium,high
3509,2,5,medium,medium,low,medium,medium,medium
3510,2,2,low,low,low,low,low,high
3511,2,3,low,low,low,low,low,high
3512,2,3,low,low,low,low,medium,high
3513,2,4,medium,medium,medium,medium,medium,medium
3514,2,4,medium,medium,low,medium,medium,high
3515,2,3,medium,medium,low,medium,medium,medium
3516,2,4,medium,high,medium,medium,medium,high
3517,2,3,medium,medium,low,medium,low,high
3518,2,3,medium,low,low,medium,low,high
3519,2,4,low,low,low,low,low,high
3520,2,2,medium,medium,medium,medium,medium,medium
3521,2,5,low,low,low,low,low,high
3522,2,4,medium,low,low,medium,medium,high
3523,2,4,low,low,low,low,low,high
3524,2,5,high,high,medium,medium,high,medium
3525,2,3,low,low,low,low,low,high
3526,2,2,low,low,low,low,low,high
3527,2,3,medium,low,low,medium,low,high
3528,2,3,medium,medium,low,medium,medium,high
3529,2,5,low,low,low,medium,low,high
3530,2,4,medium,medium,medium,medium,medium,high
3531,2,3,medium,medium,low,medium,medium,medium
3532,2,3,medium,medium,low,medium,low,high
3533,2,2,low,low,low,low,low,high
3534,2,3,medium,high,medium,medium,medium,medium
3535,2,2,low,low,low,low,low,high
3536,2,3,medium,low,low,medium,low,high
3537,2,3,low,low,low,medium,low,high
3538,2,1,low,low,low,low,low,high
3539,2,3,high,high,high,medium,high,high
3540,2,2,low,low,low,low,low,high
3541,2,3,low,low,low,low,low,high
3542,2,3,medium,medium,low,medium,medium,medium
3543,2,3,medium,medium,medium,medium,medium,medium
3544,2,4,low,low,low,low,low,high
3545,2,3,medium,low,low,medium,low,high
3546,2,4,high,high,low,medium,medium,high
3547,2,3,low,low,low,low,low,high
3548,2,4,medium,medium,low,medium,medium,high
3549,2,3,low,low,low,low,low,high
3550,2,4,medium,medium,medium,medium,medium,medium
3551,2,4,medium,medium,low,medium,medium,high
3552,2,4,low,low,low,low,low,high
3553,2,4,medium,medium,low,medium,medium,medium
3554,2,4,low,medium,low,medium,low,high
3555,2,5,medium,medium,low,medium,medium,medium
3556,2,1,low,low,low,low,low,high
3557,2,5,medium,low,low,medium,medium,high
3558,2,3,low,low,low,low,low,high
3559,2,2,low,low,low,low,low,high
3560,2,3,low,low,low,low,low,high
3561,2,4,medium,medium,medium,medium,medium,medium
3562,2,3,low,low,low,low,low,high
3563,2,3,medium,medium,medium,medium,medium,medium
3564,2,3,low,low,low,low,low,high
3565,2,3,low,low,low,low,low,high
3566,2,3,medium,medium,medium,medium,medium,medium
3567,2,3,medium,medium,low,medium,medium,high
3568,2,5,low,low,low,medium,low,high
3569,2,4,medium,medium,medium,medium,medium,medium
3570,2,6,medium,medium,low,medium,medium,high
3571,2,4,medium,medium,low,medium,low,high
3572,2,1,low,low,low,low,low,high
3573,2,5,medium,medium,low,medium,medium,high
3574,2,5,medium,medium,low,medium,medium,high
3575,2,3,low,medium,low,medium,low,high
3576,2,3,medium,medium,low,medium,low,high
3577,2,5,medium,medium,low,medium,medium,high
3578,2,4,medium,medium,low,medium,medium,medium
3579,2,5,low,low,low,medium,medium,high
3580,2,2,low,low,low,low,low,high
3581,2,2,low,low,low,low,low,high
3582,2,2,low,low,low,low,low,high
3583,2,3,low,low,low,low,low,high
3584,2,3,low,low,low,low,low,high
3585,2,3,low,low,low,low,low,high
3586,2,4,low,low,low,low,low,high
3587,2,2,medium,medium,low,medium,medium,medium
3588,2,1,low,low,low,low,low,high
3589,2,5,medium,medium,low,medium,medium,high
3590,2,1,low,low,low,low,low,high
3591,2,3,low,low,low,low,low,high
3592,2,2,medium,medium,medium,medium,medium,high
3593,2,4,low,low,low,low,low,high
3594,2,3,low,low,low,low,low,high
3595,2,4,medium,medium,low,medium,medium,high
3596,2,3,low,low,low,low,low,high
3597,2,2,low,low,low,low,low,high
3598,2,4,medium,medium,medium,medium,medium,medium
3599,2,2,low,low,low,low,low,high
3600,2,4,low,medium,low,medium,low,high
3601,2,4,medium,medium,medium,medium,medium,medium
3602,2,2,low,low,low,low,low,high
3603,2,3,low,low,low,low,low,low
3604,2,2,low,low,low,low,low,high
3605,2,3,medium,medium,low,medium,medium,high
3606,2,4,low,low,low,low,low,high
