essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6
1769,1,5.0,medium,medium,medium,medium,medium,medium
1770,1,4.0,medium,medium,medium,medium,medium,medium
1771,1,3.0,medium,low,medium,medium,medium,medium
1772,1,4.0,medium,medium,medium,high,medium,high
1773,1,4.0,low,low,medium,low,low,high
1774,1,6.0,high,medium,medium,high,medium,medium
1775,1,3.0,medium,medium,medium,medium,medium,medium
1776,1,3.0,low,medium,medium,low,medium,high
1777,1,4.0,medium,medium,medium,medium,medium,medium
1778,1,1.0,low,low,low,low,low,high
1779,1,4.0,low,low,medium,low,medium,high
1780,1,4.0,medium,medium,medium,medium,medium,medium
1781,1,4.0,medium,medium,medium,medium,medium,medium
1782,1,3.0,low,medium,medium,medium,low,medium
1783,1,4.0,low,medium,medium,low,medium,high
1784,1,2.0,medium,medium,medium,medium,medium,medium
1785,1,3.0,low,low,medium,low,medium,medium
1786,1,1.0,low,medium,medium,low,medium,low
1787,1,2.0,low,medium,medium,medium,medium,medium
2978,2,3.0,medium,medium,medium,medium,medium,medium
2979,2,1.0,low,low,low,low,low,high
2980,2,1.0,medium,medium,medium,medium,medium,medium
2981,2,4.0,medium,medium,medium,medium,medium,medium
2982,2,4.0,medium,medium,medium,medium,medium,medium
2983,2,4.0,medium,medium,medium,low,medium,medium
2984,2,5.0,medium,medium,medium,medium,medium,medium
2985,2,3.0,medium,medium,medium,medium,medium,medium
2986,2,5.0,medium,medium,medium,medium,medium,medium
2987,2,5.0,medium,medium,medium,medium,medium,medium
2988,2,3.0,medium,medium,medium,medium,medium,medium
2989,2,4.0,medium,medium,medium,medium,medium,medium
2990,2,6.0,medium,medium,medium,medium,medium,medium
2991,2,4.0,medium,medium,medium,medium,medium,medium
2992,2,1.0,medium,medium,medium,medium,medium,medium
2993,2,2.0,medium,medium,medium,medium,medium,high
2994,2,3.0,medium,medium,medium,medium,medium,medium
2995,2,2.0,medium,medium,medium,low,medium,medium
2996,2,1.0,low,low,medium,low,medium,high
2997,2,4.0,low,medium,medium,low,medium,high
2998,2,2.0,low,low,medium,low,medium,high
2999,2,3.0,low,low,low,low,low,high
3000,2,2.0,medium,medium,medium,low,medium,high
3001,2,3.0,medium,medium,medium,medium,medium,medium
3002,2,3.0,medium,medium,medium,medium,medium,medium
3003,2,3.0,medium,medium,medium,medium,medium,medium
3004,2,4.0,medium,medium,medium,medium,medium,medium
3005,2,2.0,medium,medium,medium,medium,medium,high
3006,2,4.0,medium,medium,medium,medium,medium,medium
3007,2,4.0,medium,medium,medium,medium,medium,medium
3008,2,5.0,high,medium,medium,medium,medium,medium
3009,2,4.0,medium,medium,medium,medium,medium,medium
3010,2,2.0,low,low,medium,low,medium,high
3011,2,3.0,medium,medium,medium,medium,medium,medium
3012,2,3.0,medium,medium,medium,medium,medium,medium
3013,2,5.0,medium,medium,medium,medium,medium,medium
3014,2,5.0,medium,medium,medium,medium,medium,medium
3015,2,5.0,medium,medium,medium,medium,medium,medium
3016,2,3.0,medium,medium,medium,medium,medium,medium
3017,2,5.0,medium,medium,medium,medium,medium,medium
3018,2,2.0,medium,medium,medium,low,medium,medium
3019,2,3.0,medium,medium,medium,medium,medium,medium
3020,2,3.0,low,low,medium,low,medium,high
3021,2,4.0,medium,medium,medium,medium,medium,medium
3022,2,5.0,medium,medium,medium,medium,medium,medium
3023,2,4.0,medium,medium,medium,medium,medium,medium
3024,2,3.0,medium,medium,medium,medium,medium,medium
3025,2,3.0,medium,medium,medium,medium,medium,medium
3026,2,3.0,medium,medium,medium,medium,medium,medium
3027,2,3.0,medium,medium,medium,medium,medium,medium
3028,2,5.0,medium,medium,medium,medium,medium,medium
3029,2,3.0,medium,medium,medium,low,medium,medium
3030,2,5.0,medium,medium,medium,medium,medium,medium
3031,2,4.0,medium,medium,medium,medium,medium,medium
3032,2,5.0,medium,medium,medium,medium,medium,medium
3033,2,5.0,medium,medium,medium,medium,medium,medium
3034,2,6.0,medium,medium,medium,medium,medium,medium
3035,2,4.0,medium,medium,medium,low,medium,medium
3036,2,3.0,medium,medium,medium,medium,medium,medium
3037,2,5.0,medium,medium,medium,medium,medium,medium
3038,2,1.0,medium,medium,medium,medium,medium,medium
3039,2,2.0,medium,medium,medium,medium,medium,medium
3040,2,4.0,medium,medium,medium,medium,medium,medium
3041,2,5.0,low,medium,low,low,medium,high
3042,2,3.0,medium,medium,medium,medium,medium,medium
3043,2,3.0,medium,medium,medium,medium,medium,high
3044,2,3.0,medium,medium,medium,medium,medium,medium
3045,2,3.0,medium,medium,medium,medium,medium,medium
3046,2,2.0,medium,medium,medium,low,medium,medium
3047,2,2.0,low,medium,medium,low,medium,medium
3048,2,4.0,medium,medium,medium,medium,medium,medium
3049,2,4.0,low,medium,medium,low,medium,high
3050,2,2.0,medium,medium,medium,low,medium,medium
3051,2,3.0,medium,medium,medium,medium,medium,medium
3052,2,5.0,medium,medium,medium,medium,medium,medium
3053,2,4.0,medium,medium,medium,medium,medium,medium
3054,2,2.0,low,low,medium,low,medium,high
3055,2,2.0,medium,medium,medium,medium,medium,medium
3056,2,3.0,medium,medium,medium,medium,medium,medium
3057,2,2.0,medium,medium,medium,medium,medium,high
3058,2,3.0,medium,medium,medium,medium,low,medium
3059,2,4.0,medium,medium,medium,medium,medium,medium
3060,2,3.0,medium,medium,medium,low,medium,medium
3061,2,2.0,low,medium,medium,low,medium,high
3062,2,4.0,medium,medium,medium,medium,medium,medium
3063,2,5.0,medium,medium,medium,medium,medium,medium
3064,2,3.0,medium,medium,medium,medium,medium,medium
3065,2,4.0,medium,medium,medium,medium,medium,medium
3066,2,1.0,low,low,low,low,low,high
3067,2,4.0,medium,medium,medium,medium,medium,medium
3068,2,2.0,low,medium,medium,low,medium,high
3069,2,2.0,low,medium,medium,low,medium,medium
3070,2,3.0,medium,medium,medium,medium,medium,medium
3071,2,4.0,medium,medium,medium,medium,medium,high
3072,2,3.0,low,medium,medium,low,medium,high
3073,2,3.0,medium,medium,medium,medium,medium,medium
3074,2,4.0,medium,medium,medium,medium,medium,medium
3075,2,4.0,medium,medium,medium,medium,medium,medium
3076,2,3.0,low,medium,medium,low,medium,high
3077,2,5.0,medium,medium,medium,medium,medium,medium
3078,2,1.0,medium,medium,medium,medium,medium,medium
3079,2,3.0,medium,medium,medium,medium,medium,high
3080,2,4.0,high,medium,medium,medium,medium,medium
3081,2,3.0,low,medium,medium,medium,medium,medium
3082,2,3.0,medium,medium,medium,medium,medium,medium
3083,2,2.0,low,low,medium,low,medium,high
3084,2,3.0,medium,medium,medium,medium,medium,medium
3085,2,2.0,medium,medium,medium,medium,medium,medium
3086,2,3.0,low,low,medium,low,low,high
3087,2,2.0,low,medium,medium,low,medium,high
3088,2,4.0,medium,medium,medium,medium,medium,medium
3089,2,4.0,medium,medium,medium,medium,medium,medium
3090,2,2.0,low,low,low,low,low,high
3091,2,2.0,medium,medium,medium,low,medium,medium
3092,2,3.0,low,medium,medium,low,medium,medium
3093,2,3.0,medium,medium,medium,medium,medium,medium
3094,2,5.0,medium,medium,medium,medium,medium,medium
3095,2,3.0,low,low,low,low,medium,high
3096,2,1.0,medium,medium,medium,medium,medium,high
3097,2,2.0,medium,medium,medium,medium,medium,high
3098,2,3.0,medium,medium,medium,medium,medium,medium
3099,2,3.0,medium,medium,medium,medium,medium,medium
3100,2,2.0,medium,medium,medium,low,medium,high
3101,2,3.0,medium,medium,medium,medium,medium,medium
3102,2,5.0,medium,medium,medium,medium,medium,medium
3103,2,3.0,medium,medium,medium,medium,medium,medium
3104,2,6.0,medium,medium,medium,medium,medium,high
3105,2,4.0,medium,medium,medium,medium,medium,medium
3106,2,5.0,medium,medium,medium,medium,medium,medium
3107,2,5.0,medium,medium,medium,medium,medium,medium
3108,2,4.0,medium,medium,medium,medium,medium,medium
3109,2,2.0,medium,medium,medium,medium,medium,medium
3110,2,2.0,medium,medium,medium,low,medium,medium
3111,2,2.0,medium,medium,medium,medium,medium,medium
3112,2,4.0,medium,medium,medium,medium,medium,medium
3113,2,3.0,medium,medium,medium,medium,medium,medium
3114,2,4.0,medium,medium,medium,medium,medium,medium
3115,2,4.0,medium,medium,medium,medium,medium,medium
3116,2,3.0,medium,medium,medium,low,medium,medium
3117,2,2.0,medium,medium,medium,medium,medium,medium
3118,2,1.0,low,low,medium,low,medium,high
3119,2,4.0,medium,medium,medium,medium,medium,medium
3120,2,3.0,medium,medium,medium,medium,medium,medium
3121,2,5.0,medium,medium,medium,medium,medium,medium
3122,2,3.0,medium,medium,medium,medium,medium,medium
3123,2,3.0,medium,medium,medium,medium,medium,medium
3124,2,5.0,medium,medium,medium,medium,medium,medium
3125,2,5.0,medium,medium,medium,medium,medium,medium
3126,2,4.0,medium,medium,medium,medium,medium,medium
3127,2,4.0,medium,medium,medium,medium,medium,medium
3128,2,4.0,low,medium,medium,low,medium,high
3129,2,3.0,medium,medium,medium,medium,medium,medium
3130,2,4.0,medium,medium,medium,medium,medium,medium
3131,2,4.0,medium,medium,medium,medium,medium,medium
3132,2,2.0,medium,medium,medium,medium,medium,medium
3133,2,4.0,low,medium,medium,low,medium,medium
3134,2,3.0,medium,medium,medium,medium,medium,medium
3135,2,2.0,medium,medium,medium,medium,medium,medium
3136,2,3.0,medium,medium,medium,medium,medium,medium
3137,2,3.0,medium,medium,medium,medium,medium,medium
3138,2,5.0,medium,medium,medium,medium,medium,medium
3139,2,2.0,medium,medium,medium,low,medium,medium
3140,2,3.0,medium,medium,medium,medium,medium,medium
3141,2,4.0,medium,medium,medium,high,medium,high
3142,2,3.0,medium,medium,medium,medium,medium,medium
3143,2,3.0,medium,medium,medium,medium,medium,medium
3144,2,3.0,medium,medium,medium,medium,medium,medium
3145,2,3.0,medium,medium,medium,medium,medium,medium
3146,2,3.0,medium,medium,medium,medium,medium,medium
3147,2,2.0,medium,medium,medium,medium,medium,high
3148,2,2.0,medium,medium,medium,medium,medium,medium
3149,2,2.0,medium,medium,medium,low,medium,medium
3150,2,3.0,medium,medium,medium,medium,medium,medium
3151,2,4.0,medium,medium,medium,medium,medium,medium
3152,2,3.0,medium,medium,medium,medium,medium,medium
3153,2,3.0,medium,medium,medium,medium,medium,medium
3154,2,2.0,medium,medium,medium,medium,medium,medium
3155,2,2.0,medium,medium,medium,medium,medium,medium
3156,2,2.0,medium,medium,medium,medium,medium,medium
3157,2,3.0,medium,medium,medium,low,medium,medium
3158,2,3.0,medium,medium,medium,medium,medium,medium
3159,2,3.0,low,low,medium,low,medium,high
3160,2,2.0,medium,medium,medium,medium,medium,medium
3161,2,4.0,medium,medium,medium,medium,medium,medium
3162,2,4.0,medium,medium,medium,medium,medium,medium
3163,2,5.0,medium,medium,medium,medium,medium,medium
3164,2,3.0,medium,medium,medium,medium,medium,medium
3165,2,4.0,medium,medium,medium,medium,medium,medium
3166,2,5.0,medium,medium,medium,medium,medium,medium
3167,2,4.0,medium,medium,medium,low,medium,high
3168,2,5.0,medium,medium,medium,medium,medium,medium
3169,2,4.0,medium,medium,medium,medium,medium,medium
3170,2,4.0,low,low,low,medium,medium,high
3171,2,5.0,medium,medium,medium,medium,medium,medium
3172,2,3.0,medium,medium,medium,medium,medium,medium
3173,2,2.0,low,low,low,low,low,high
3174,2,3.0,low,low,medium,low,medium,high
3175,2,4.0,medium,medium,medium,low,medium,high
3176,2,3.0,medium,medium,medium,medium,medium,medium
3177,2,1.0,medium,medium,medium,medium,medium,medium
3178,2,4.0,medium,medium,medium,medium,medium,medium
3179,2,3.0,medium,medium,medium,low,medium,medium
3180,2,5.0,medium,medium,medium,medium,medium,high
3181,2,5.0,medium,medium,medium,medium,medium,medium
3182,2,2.0,medium,medium,medium,medium,medium,medium
3183,2,4.0,medium,medium,medium,medium,medium,medium
3184,2,2.0,medium,medium,medium,medium,medium,medium
3185,2,3.0,medium,medium,medium,medium,medium,medium
3186,2,3.0,medium,low,medium,medium,medium,medium
3187,2,3.0,low,medium,medium,medium,medium,medium
3188,2,2.0,low,low,medium,low,medium,high
3189,2,5.0,medium,medium,medium,medium,medium,medium
3190,2,4.0,medium,medium,medium,medium,medium,medium
3191,2,5.0,low,medium,medium,low,medium,medium
3192,2,2.0,medium,medium,medium,medium,medium,medium
3193,2,3.0,medium,medium,medium,medium,medium,medium
3194,2,2.0,medium,medium,medium,medium,medium,medium
3195,2,4.0,medium,medium,medium,medium,medium,medium
3196,2,2.0,medium,medium,medium,low,medium,high
3197,2,2.0,medium,medium,medium,medium,medium,medium
3198,2,3.0,medium,medium,medium,medium,medium,medium
3199,2,4.0,medium,medium,medium,medium,medium,medium
3200,2,4.0,medium,medium,medium,medium,medium,medium
3201,2,3.0,low,low,medium,low,medium,high
3202,2,4.0,medium,medium,medium,medium,medium,medium
3203,2,3.0,medium,medium,medium,medium,medium,medium
3204,2,2.0,medium,medium,medium,medium,medium,medium
3205,2,4.0,medium,medium,medium,medium,medium,medium
3206,2,3.0,medium,medium,medium,medium,medium,medium
3207,2,3.0,medium,medium,medium,medium,medium,medium
3208,2,3.0,medium,medium,medium,medium,medium,medium
3209,2,1.0,medium,low,medium,low,medium,medium
3210,2,3.0,medium,medium,medium,medium,medium,medium
3211,2,2.0,medium,medium,medium,medium,medium,medium
3212,2,5.0,medium,medium,medium,medium,medium,medium
3213,2,5.0,medium,medium,medium,medium,medium,medium
3214,2,4.0,medium,medium,medium,medium,medium,medium
3215,2,1.0,medium,medium,medium,medium,medium,medium
3216,2,5.0,medium,medium,medium,medium,medium,medium
3217,2,3.0,medium,medium,medium,medium,medium,medium
3218,2,4.0,low,medium,medium,low,medium,medium
3219,2,5.0,medium,medium,medium,medium,medium,medium
3220,2,3.0,medium,medium,medium,medium,medium,medium
3221,2,2.0,medium,medium,medium,medium,medium,medium
3222,2,2.0,medium,medium,medium,low,medium,medium
3223,2,2.0,medium,medium,medium,medium,medium,medium
3224,2,2.0,medium,medium,medium,medium,medium,medium
3225,2,3.0,medium,medium,medium,medium,medium,medium
3226,2,3.0,medium,medium,medium,medium,medium,medium
3227,2,2.0,medium,medium,medium,medium,medium,medium
3228,2,3.0,medium,medium,medium,medium,medium,medium
3229,2,3.0,medium,medium,medium,medium,medium,medium
3230,2,1.0,low,low,medium,low,medium,high
3231,2,3.0,medium,medium,medium,low,medium,high
3232,2,2.0,medium,medium,medium,medium,medium,medium
3233,2,2.0,medium,medium,medium,medium,medium,medium
3234,2,2.0,medium,medium,medium,medium,medium,medium
3235,2,3.0,medium,medium,medium,low,medium,medium
3236,2,3.0,medium,medium,medium,low,medium,high
3237,2,1.0,medium,medium,medium,medium,medium,high
3238,2,2.0,medium,medium,medium,medium,medium,medium
3239,2,3.0,medium,medium,medium,low,medium,high
3240,2,2.0,low,medium,medium,low,medium,medium
3241,2,1.0,low,low,low,low,low,high
3242,2,4.0,medium,medium,medium,medium,medium,medium
3243,2,5.0,medium,medium,medium,low,medium,high
3244,2,3.0,medium,medium,medium,medium,medium,medium
3245,2,1.0,low,low,low,low,low,high
3246,2,2.0,medium,medium,medium,low,medium,medium
3247,2,3.0,medium,medium,medium,medium,medium,medium
3248,2,3.0,medium,medium,medium,medium,medium,medium
3249,2,4.0,medium,medium,medium,medium,medium,medium
3250,2,1.0,medium,medium,medium,medium,medium,high
3251,2,3.0,medium,medium,medium,medium,medium,medium
3252,2,3.0,medium,medium,medium,medium,medium,medium
3253,2,4.0,medium,medium,medium,medium,medium,medium
3254,2,6.0,high,medium,medium,medium,medium,medium
3255,2,2.0,medium,medium,medium,medium,medium,medium
3256,2,2.0,medium,medium,medium,medium,medium,medium
3257,2,1.0,low,low,low,low,low,high
3258,2,3.0,medium,medium,medium,medium,medium,medium
3259,2,2.0,low,low,low,low,medium,high
3260,2,3.0,medium,medium,medium,medium,medium,medium
3261,2,3.0,medium,medium,medium,medium,medium,medium
3262,2,3.0,medium,medium,medium,medium,medium,medium
3263,2,5.0,medium,medium,medium,medium,medium,medium
3264,2,2.0,medium,medium,medium,low,medium,medium
3265,2,5.0,medium,medium,medium,medium,medium,high
3266,2,5.0,medium,medium,medium,medium,medium,medium
3267,2,2.0,medium,medium,medium,medium,medium,medium
3268,2,4.0,medium,medium,medium,medium,medium,medium
3269,2,3.0,medium,medium,medium,medium,medium,medium
3270,2,3.0,medium,medium,medium,medium,medium,medium
3271,2,3.0,medium,medium,medium,medium,medium,medium
3272,2,1.0,low,low,low,low,low,high
3273,2,5.0,medium,medium,medium,medium,medium,medium
3274,2,4.0,medium,medium,medium,medium,medium,medium
3275,2,4.0,medium,medium,medium,medium,medium,medium
3276,2,3.0,medium,medium,medium,medium,medium,medium
3277,2,5.0,medium,medium,medium,medium,medium,medium
3278,2,3.0,medium,medium,medium,medium,medium,medium
3279,2,3.0,medium,medium,medium,medium,medium,medium
3280,2,2.0,low,low,low,low,low,medium
3281,2,3.0,medium,medium,medium,medium,medium,medium
3282,2,4.0,medium,medium,medium,medium,medium,medium
3283,2,2.0,medium,medium,medium,medium,medium,high
3284,2,4.0,medium,medium,medium,medium,medium,medium
3285,2,2.0,medium,medium,medium,medium,medium,medium
3286,2,4.0,medium,medium,medium,medium,medium,medium
3287,2,4.0,medium,medium,medium,medium,medium,medium
3288,2,3.0,medium,medium,medium,medium,medium,medium
3289,2,2.0,medium,medium,medium,medium,medium,medium
3290,2,2.0,medium,medium,medium,medium,medium,medium
3291,2,4.0,medium,medium,medium,medium,medium,medium
3292,2,4.0,medium,medium,medium,medium,medium,medium
3293,2,4.0,medium,medium,medium,medium,medium,medium
3294,2,3.0,medium,medium,medium,medium,medium,high
3295,2,3.0,medium,medium,medium,medium,medium,medium
3296,2,4.0,medium,medium,medium,medium,medium,medium
3297,2,2.0,medium,medium,medium,medium,medium,medium
3298,2,4.0,medium,medium,medium,medium,medium,medium
3299,2,5.0,medium,medium,medium,medium,medium,medium
3300,2,3.0,medium,medium,medium,medium,medium,medium
3301,2,2.0,medium,medium,medium,medium,medium,medium
3302,2,5.0,low,medium,medium,low,medium,high
3303,2,2.0,medium,low,medium,low,medium,high
3304,2,5.0,medium,medium,medium,medium,medium,medium
3305,2,2.0,medium,medium,medium,medium,medium,medium
3306,2,5.0,medium,medium,medium,medium,medium,medium
3307,2,2.0,medium,medium,medium,medium,medium,medium
3308,2,3.0,medium,medium,medium,medium,medium,medium
3309,2,5.0,medium,medium,medium,medium,medium,medium
3310,2,6.0,high,high,high,medium,medium,medium
3311,2,5.0,medium,medium,medium,low,medium,high
3312,2,3.0,low,medium,medium,low,medium,high
3313,2,2.0,medium,medium,medium,medium,medium,medium
3314,2,3.0,medium,medium,medium,medium,medium,medium
3315,2,4.0,medium,medium,medium,medium,medium,medium
3316,2,2.0,medium,medium,medium,medium,medium,medium
3317,2,2.0,medium,medium,medium,medium,medium,medium
