essay_id,prompt_id,prompt_adherence_score,question1,question2,question3
9772,4,1,medium,medium,low
9773,4,1,medium,medium,medium
9774,4,0,medium,medium,medium
9775,4,1,low,low,low
9776,4,1,medium,medium,low
9777,4,2,medium,medium,low
9778,4,0,medium,medium,low
9779,4,0,low,low,medium
9780,4,2,high,high,low
9781,4,1,medium,high,medium
9782,4,1,medium,medium,medium
9783,4,2,medium,high,medium
9784,4,2,medium,medium,medium
9785,4,1,low,low,medium
9786,4,1,medium,high,low
9787,4,1,medium,medium,medium
9788,4,2,high,high,low
9789,4,2,medium,medium,medium
9790,4,0,medium,medium,medium
9791,4,2,medium,high,medium
9792,4,2,medium,medium,medium
9793,4,0,medium,medium,low
9794,4,2,medium,high,medium
9795,4,1,medium,medium,medium
9796,4,1,medium,medium,medium
9797,4,0,medium,medium,medium
9798,4,2,medium,high,low
9799,4,1,medium,medium,medium
9800,4,0,medium,medium,low
9801,4,2,medium,medium,medium
9802,4,1,low,low,low
9803,4,1,medium,medium,medium
9804,4,0,medium,high,low
9805,4,1,medium,high,medium
9806,4,1,low,low,medium
9807,4,0,low,medium,low
9808,4,0,low,medium,low
9809,4,0,medium,medium,medium
9810,4,1,medium,medium,medium
9811,4,3,medium,high,medium
9812,4,2,medium,medium,medium
9813,4,2,medium,medium,medium
9814,4,1,low,low,medium
9815,4,0,medium,medium,medium
9816,4,3,high,high,medium
9817,4,1,medium,medium,medium
9818,4,1,medium,medium,medium
9819,4,1,medium,medium,medium
9820,4,2,high,high,medium
9821,4,3,medium,medium,medium
9822,4,2,high,high,medium
9823,4,0,medium,medium,medium
9824,4,2,medium,high,low
9825,4,0,low,low,medium
9826,4,1,medium,high,medium
9827,4,0,medium,medium,medium
9828,4,2,medium,medium,medium
9829,4,3,high,high,medium
9830,4,2,medium,medium,medium
9831,4,2,medium,medium,medium
9832,4,2,medium,high,medium
9833,4,2,medium,high,medium
9834,4,0,low,low,high
9835,4,1,medium,medium,medium
9836,4,2,medium,medium,medium
9837,4,0,low,low,low
9838,4,2,medium,medium,medium
9839,4,1,medium,medium,medium
9840,4,0,low,low,low
9841,4,2,medium,medium,medium
9842,4,1,low,low,high
9843,4,2,medium,medium,medium
9844,4,0,medium,medium,medium
9845,4,1,medium,medium,low
9846,4,2,medium,high,low
9847,4,2,high,high,medium
9848,4,2,medium,medium,medium
9849,4,1,medium,medium,medium
9850,4,2,medium,medium,medium
9851,4,1,medium,medium,low
9852,4,3,medium,high,medium
9853,4,0,medium,medium,medium
9854,4,1,medium,medium,low
9855,4,1,medium,medium,medium
9856,4,2,medium,medium,medium
9857,4,0,low,medium,low
9858,4,1,medium,medium,low
9859,4,3,medium,medium,medium
9860,4,2,medium,medium,medium
9861,4,2,medium,high,medium
9862,4,0,low,low,high
9863,4,1,low,low,low
9864,4,2,medium,medium,medium
9865,4,2,medium,medium,medium
9866,4,0,medium,medium,low
9867,4,0,low,low,medium
9868,4,1,medium,medium,medium
9869,4,1,medium,medium,medium
9870,4,2,low,low,low
9871,4,0,low,low,medium
9872,4,1,medium,medium,medium
9873,4,1,medium,medium,medium
9874,4,1,medium,medium,medium
9875,4,1,medium,medium,medium
9876,4,0,medium,medium,low
9877,4,0,medium,medium,low
9878,4,1,medium,medium,medium
9879,4,0,low,medium,low
9880,4,2,medium,high,medium
9881,4,2,medium,medium,medium
9882,4,1,medium,medium,medium
9883,4,0,medium,medium,medium
9884,4,1,medium,medium,medium
9885,4,0,low,low,medium
9886,4,1,medium,medium,low
9887,4,0,low,low,medium
9888,4,1,medium,medium,medium
9889,4,0,medium,medium,medium
9890,4,0,low,low,medium
9891,4,1,medium,medium,medium
9892,4,0,medium,medium,low
9893,4,1,medium,medium,medium
9894,4,0,low,low,medium
9895,4,0,medium,medium,low
9896,4,0,medium,medium,medium
9897,4,0,low,low,medium
9898,4,1,medium,medium,medium
9899,4,2,medium,medium,medium
9900,4,2,medium,medium,medium
9901,4,1,low,low,medium
9902,4,0,low,low,low
9903,4,1,medium,medium,medium
9904,4,1,medium,medium,medium
9905,4,0,low,medium,low
9906,4,1,medium,medium,medium
9907,4,2,medium,medium,medium
9908,4,0,medium,medium,medium
9909,4,1,medium,medium,medium
9910,4,1,medium,medium,medium
9911,4,2,medium,high,medium
9912,4,2,medium,medium,medium
9913,4,0,low,low,low
9914,4,2,medium,medium,medium
9915,4,0,low,low,high
9916,4,0,low,low,high
9917,4,3,medium,high,medium
9918,4,1,medium,medium,low
9919,4,2,high,high,medium
9920,4,1,medium,medium,medium
9921,4,1,medium,medium,low
9922,4,0,low,low,high
9923,4,1,medium,medium,low
9924,4,2,medium,medium,medium
9925,4,2,medium,medium,medium
9926,4,2,medium,high,medium
9927,4,2,medium,high,medium
9928,4,3,medium,medium,medium
9929,4,2,medium,medium,low
9930,4,0,low,low,low
9931,4,0,medium,medium,low
9932,4,2,medium,medium,medium
9933,4,0,medium,medium,medium
9934,4,2,medium,high,medium
9935,4,2,medium,high,medium
9936,4,0,medium,medium,medium
9937,4,3,high,high,medium
9938,4,1,medium,medium,medium
9939,4,2,medium,medium,medium
9940,4,2,medium,medium,medium
9941,4,0,low,medium,medium
9942,4,3,medium,high,medium
9943,4,0,medium,medium,medium
9944,4,0,low,low,low
9945,4,0,medium,medium,medium
9946,4,1,medium,medium,medium
9947,4,1,medium,medium,medium
9948,4,1,low,low,medium
9949,4,1,medium,medium,medium
9950,4,1,medium,medium,medium
9951,4,0,low,low,high
9952,4,3,medium,high,medium
9953,4,3,medium,medium,medium
9954,4,2,medium,high,medium
9955,4,1,medium,medium,medium
9956,4,1,medium,medium,medium
9957,4,2,medium,high,medium
9958,4,3,medium,high,medium
9959,4,2,low,low,high
9960,4,1,medium,medium,medium
9961,4,2,medium,high,medium
9962,4,2,medium,medium,medium
9963,4,2,medium,high,medium
9964,4,3,medium,high,medium
9965,4,2,medium,medium,medium
9966,4,1,medium,medium,medium
9967,4,3,high,high,medium
9968,4,3,medium,high,low
9969,4,3,medium,medium,medium
9970,4,0,medium,medium,medium
9971,4,0,low,low,medium
9972,4,1,medium,medium,medium
9973,4,0,medium,medium,medium
9974,4,0,low,low,high
9975,4,2,medium,high,medium
9976,4,2,medium,high,medium
9977,4,0,medium,medium,low
9978,4,0,medium,medium,low
9979,4,2,medium,medium,low
9980,4,0,low,medium,medium
9981,4,2,medium,medium,medium
9982,4,2,medium,medium,medium
9983,4,3,high,high,medium
9984,4,1,medium,medium,medium
9985,4,0,medium,medium,low
9986,4,3,medium,medium,medium
9987,4,0,low,medium,low
9988,4,2,medium,medium,medium
9989,4,0,low,low,low
9990,4,0,medium,medium,medium
9991,4,3,high,high,medium
9992,4,0,low,low,low
9993,4,1,medium,medium,low
9994,4,2,medium,medium,medium
9995,4,3,medium,medium,medium
9996,4,0,medium,medium,low
9997,4,0,medium,medium,medium
9998,4,1,low,low,medium
9999,4,3,medium,medium,medium
10000,4,0,low,low,low
10001,4,0,low,low,low
10002,4,2,medium,medium,medium
10003,4,2,medium,medium,medium
10004,4,3,high,high,medium
10005,4,2,medium,high,medium
10006,4,2,medium,high,low
10007,4,2,medium,medium,low
10008,4,1,low,medium,medium
10009,4,1,medium,medium,low
10010,4,0,medium,medium,medium
10011,4,0,medium,medium,medium
10012,4,1,medium,medium,medium
10013,4,3,medium,medium,medium
10014,4,0,low,low,medium
10015,4,1,medium,medium,medium
10016,4,2,medium,medium,medium
10017,4,0,medium,medium,low
10018,4,0,medium,medium,medium
10019,4,0,low,low,medium
10020,4,2,medium,medium,medium
10021,4,0,medium,medium,medium
10022,4,0,low,low,low
10023,4,1,medium,medium,low
10024,4,1,medium,medium,medium
10025,4,1,medium,medium,medium
10026,4,1,medium,medium,medium
10027,4,2,medium,medium,medium
10028,4,0,medium,medium,medium
10029,4,0,medium,medium,low
10030,4,0,low,low,low
10031,4,1,medium,high,medium
10032,4,2,medium,medium,medium
10033,4,0,low,low,low
10034,4,3,medium,high,medium
10035,4,0,low,low,medium
10036,4,0,medium,medium,medium
10037,4,1,medium,medium,medium
10038,4,0,low,low,medium
10039,4,1,medium,medium,medium
10040,4,3,medium,high,medium
10041,4,0,low,low,low
10042,4,0,medium,medium,medium
10043,4,1,medium,medium,medium
10044,4,0,medium,medium,low
10045,4,1,medium,medium,medium
10046,4,1,medium,medium,medium
10047,4,1,medium,medium,medium
10048,4,1,medium,medium,medium
10049,4,0,medium,medium,medium
10050,4,2,high,high,medium
10051,4,1,medium,medium,low
10052,4,2,medium,medium,medium
10053,4,1,medium,medium,medium
10054,4,2,medium,high,medium
10055,4,0,medium,medium,low
10056,4,1,medium,medium,low
10057,4,2,low,low,low
10058,4,1,medium,medium,medium
10059,4,1,medium,medium,medium
10060,4,1,medium,medium,medium
10061,4,0,low,low,low
10062,4,0,low,low,high
10063,4,1,medium,medium,medium
10064,4,0,low,low,low
10065,4,2,medium,medium,medium
10066,4,3,high,high,medium
10067,4,2,medium,medium,medium
10068,4,1,medium,medium,medium
10069,4,1,medium,medium,low
10070,4,0,low,medium,low
10071,4,0,low,low,low
10072,4,2,medium,high,medium
10073,4,2,medium,medium,low
10074,4,1,medium,medium,low
10075,4,3,medium,high,medium
10076,4,1,medium,high,low
10077,4,0,low,low,high
10078,4,2,medium,medium,medium
10079,4,2,medium,medium,medium
10080,4,0,medium,high,low
10081,4,0,medium,medium,medium
10082,4,1,medium,high,medium
10083,4,1,medium,high,medium
10084,4,2,high,high,low
10085,4,2,medium,medium,low
10086,4,2,medium,medium,low
10087,4,2,medium,medium,low
10088,4,3,high,high,low
10089,4,0,low,low,medium
10090,4,2,high,high,medium
10091,4,3,high,high,low
10092,4,3,medium,high,medium
10093,4,2,medium,high,medium
10094,4,0,low,low,low
10095,4,1,medium,high,medium
10096,4,0,medium,medium,medium
10097,4,2,medium,medium,medium
10098,4,1,medium,medium,medium
10099,4,0,medium,medium,medium
10100,4,1,medium,medium,medium
10101,4,3,medium,high,medium
10102,4,0,medium,medium,medium
10103,4,0,low,low,high
10104,4,0,medium,medium,medium
10105,4,2,medium,medium,medium
10106,4,0,medium,medium,medium
10107,4,0,low,low,medium
10108,4,2,medium,medium,medium
10109,4,0,low,medium,medium
10110,4,1,medium,medium,low
10111,4,0,low,low,low
10112,4,1,medium,medium,medium
10113,4,0,low,low,low
10114,4,0,low,low,low
10115,4,0,medium,medium,medium
10116,4,0,medium,medium,low
10117,4,1,medium,medium,medium
10118,4,2,medium,high,low
10119,4,0,low,low,low
10120,4,2,medium,medium,medium
10121,4,3,high,high,low
10122,4,2,medium,high,medium
10123,4,0,low,medium,low
10124,4,0,medium,medium,low
10125,4,0,medium,medium,low
10126,4,0,low,low,high
10127,4,2,medium,medium,medium
10128,4,1,medium,medium,medium
10129,4,0,low,medium,medium
10130,4,1,medium,high,medium
10131,4,0,low,low,high
10132,4,2,medium,medium,medium
10133,4,0,medium,medium,medium
10134,4,1,medium,medium,medium
10135,4,1,medium,medium,medium
10136,4,2,medium,medium,medium
10137,4,0,medium,medium,medium
10138,4,0,low,low,high
10139,4,2,high,high,medium
10140,4,0,low,low,high
10141,4,2,medium,medium,medium
10142,4,2,medium,high,medium
10143,4,1,medium,medium,medium
10144,4,1,medium,medium,medium
10146,4,0,low,low,low
10147,4,0,medium,medium,medium
10148,4,2,medium,high,medium
10149,4,0,low,low,low
10150,4,1,medium,medium,low
10151,4,1,medium,medium,medium
10152,4,2,medium,medium,medium
10154,4,1,medium,medium,medium
10155,4,1,high,high,medium
10156,4,1,medium,medium,medium
10157,4,2,medium,medium,medium
10158,4,2,medium,medium,medium
10159,4,1,medium,medium,medium
10160,4,2,high,high,medium
10161,4,1,medium,medium,low
10162,4,2,medium,medium,medium
10163,4,2,medium,high,medium
10164,4,0,medium,medium,low
10165,4,1,medium,high,low
10166,4,1,medium,medium,medium
10167,4,1,medium,medium,low
10168,4,0,low,low,low
10169,4,1,medium,medium,medium
10170,4,1,medium,medium,medium
10171,4,2,medium,medium,low
10172,4,2,medium,high,medium
10173,4,1,medium,medium,medium
10174,4,0,low,low,medium
10175,4,0,low,low,high
10176,4,1,medium,medium,medium
10177,4,0,low,low,medium
10178,4,2,medium,medium,medium
10179,4,0,medium,medium,medium
10180,4,0,medium,medium,medium
10181,4,3,medium,high,low
10182,4,0,low,low,medium
10183,4,2,medium,medium,medium
10184,4,2,high,high,medium
10185,4,2,high,high,low
10186,4,0,medium,medium,medium
10187,4,3,medium,high,medium
10188,4,1,medium,medium,medium
10189,4,2,medium,medium,medium
10190,4,0,medium,medium,medium
10191,4,1,high,high,medium
10192,4,1,medium,medium,low
10193,4,0,low,low,medium
10194,4,1,medium,medium,medium
10195,4,0,low,low,medium
10196,4,0,medium,medium,medium
10197,4,2,medium,medium,medium
10198,4,2,medium,medium,medium
10199,4,0,medium,medium,low
10200,4,2,medium,medium,medium
10201,4,2,medium,high,medium
10202,4,0,low,low,low
10203,4,2,medium,medium,medium
10204,4,3,medium,high,medium
10205,4,2,medium,medium,medium
10206,4,0,low,low,medium
10207,4,2,medium,high,medium
10208,4,2,medium,medium,medium
10209,4,1,medium,medium,low
10210,4,0,low,low,high
10211,4,2,medium,medium,medium
10212,4,1,medium,medium,medium
10213,4,0,medium,medium,low
10214,4,2,medium,high,medium
10215,4,2,medium,high,medium
10216,4,1,low,low,high
10217,4,2,medium,medium,medium
10218,4,2,medium,medium,medium
10219,4,2,medium,medium,medium
10220,4,1,medium,medium,low
10221,4,2,medium,high,medium
10222,4,0,medium,medium,medium
10223,4,2,medium,high,medium
10224,4,2,medium,medium,medium
10225,4,0,medium,medium,medium
10226,4,2,medium,high,medium
10227,4,1,medium,high,low
10228,4,3,medium,high,medium
10229,4,2,medium,medium,medium
10230,4,0,medium,medium,low
10231,4,1,medium,medium,low
10232,4,0,low,medium,low
10233,4,2,medium,medium,low
10234,4,0,medium,medium,low
10235,4,1,medium,medium,medium
10236,4,2,medium,medium,medium
10237,4,3,medium,medium,medium
10238,4,0,medium,medium,low
10239,4,2,medium,medium,medium
10240,4,1,medium,medium,medium
10241,4,0,medium,medium,low
10242,4,0,low,low,low
10243,4,2,medium,medium,medium
10244,4,0,low,low,medium
10245,4,1,medium,medium,medium
10246,4,1,medium,medium,medium
10247,4,1,medium,medium,medium
10248,4,0,low,low,high
10249,4,2,medium,medium,low
10250,4,1,medium,medium,medium
10251,4,3,medium,high,medium
10252,4,0,low,low,low
10253,4,2,medium,medium,medium
10254,4,1,medium,medium,low
10255,4,0,medium,medium,low
10256,4,0,medium,medium,low
10257,4,2,medium,medium,medium
10258,4,2,medium,medium,medium
10259,4,1,medium,medium,medium
10260,4,0,medium,low,low
10261,4,0,low,low,medium
10262,4,0,low,low,low
10263,4,0,medium,medium,medium
10264,4,3,medium,medium,medium
10265,4,2,medium,medium,medium
10266,4,1,low,low,medium
10267,4,2,medium,medium,medium
10268,4,0,low,low,low
10269,4,1,medium,medium,medium
10270,4,3,medium,high,medium
10271,4,1,medium,high,medium
10272,4,2,medium,medium,medium
10273,4,0,medium,low,medium
10274,4,0,medium,medium,medium
10275,4,1,medium,medium,medium
10276,4,1,medium,medium,medium
10277,4,2,medium,medium,medium
10278,4,2,medium,high,medium
10279,4,1,medium,medium,medium
10280,4,2,medium,medium,medium
10281,4,2,medium,medium,medium
10282,4,0,low,low,low
10283,4,1,medium,high,medium
10284,4,1,medium,medium,medium
10285,4,0,low,low,low
10286,4,2,medium,medium,medium
10287,4,0,medium,medium,medium
10288,4,1,high,high,low
10289,4,0,low,medium,low
10290,4,1,medium,medium,medium
10291,4,2,medium,medium,medium
10292,4,2,medium,medium,medium
10293,4,2,medium,medium,medium
10294,4,2,medium,medium,medium
10295,4,1,medium,medium,medium
10296,4,1,medium,medium,low
10297,4,0,low,low,low
10298,4,3,medium,high,medium
10299,4,0,low,medium,low
10300,4,1,medium,medium,medium
10301,4,0,medium,medium,medium
10302,4,2,medium,medium,medium
10303,4,2,medium,medium,medium
10304,4,0,medium,medium,medium
10305,4,2,high,high,medium
10306,4,0,low,low,low
10307,4,1,medium,medium,medium
10308,4,2,high,high,low
10309,4,0,low,low,low
10310,4,1,medium,medium,low
10311,4,0,low,low,medium
10312,4,0,low,medium,low
10313,4,0,medium,medium,medium
10314,4,1,medium,medium,medium
10315,4,2,medium,medium,medium
10316,4,0,medium,medium,medium
10317,4,0,medium,medium,medium
10318,4,2,medium,medium,medium
10319,4,2,medium,medium,medium
10320,4,2,medium,high,medium
10321,4,2,medium,medium,medium
10322,4,1,medium,medium,medium
10323,4,2,medium,medium,medium
10324,4,1,medium,medium,medium
10325,4,2,medium,high,low
10326,4,1,medium,medium,medium
10327,4,3,medium,high,medium
10328,4,0,low,medium,low
10329,4,1,medium,medium,medium
10330,4,0,low,low,high
10331,4,0,low,medium,low
10332,4,1,medium,medium,medium
10333,4,1,medium,high,low
10334,4,1,medium,medium,medium
10335,4,2,medium,medium,medium
10336,4,1,medium,high,medium
10337,4,1,medium,medium,medium
10338,4,3,medium,medium,medium
10339,4,2,medium,medium,medium
10340,4,0,low,low,medium
10341,4,0,low,low,low
10342,4,1,low,low,low
10343,4,2,medium,medium,medium
10344,4,2,medium,medium,medium
10345,4,0,medium,medium,medium
10346,4,1,medium,high,medium
10347,4,0,medium,medium,medium
10348,4,0,low,low,low
10349,4,1,medium,medium,medium
10350,4,2,medium,high,medium
10351,4,2,medium,high,medium
10352,4,1,medium,medium,medium
10353,4,0,low,low,high
10354,4,2,medium,high,low
10355,4,0,low,low,low
10356,4,1,medium,medium,medium
10357,4,0,medium,medium,medium
10358,4,1,medium,medium,medium
10359,4,0,low,low,low
10360,4,0,medium,medium,medium
10361,4,2,medium,high,medium
10362,4,0,medium,medium,medium
10363,4,1,medium,medium,medium
10364,4,1,medium,medium,medium
10365,4,1,medium,medium,low
10366,4,1,medium,medium,medium
10367,4,2,medium,medium,medium
10368,4,1,medium,medium,medium
10369,4,1,medium,medium,low
10370,4,1,medium,medium,medium
10371,4,1,medium,medium,medium
10372,4,3,medium,high,medium
10373,4,1,low,medium,medium
10374,4,0,low,low,medium
10375,4,2,medium,medium,medium
10376,4,1,medium,medium,low
10377,4,2,medium,medium,medium
10378,4,1,low,low,medium
10379,4,3,medium,high,medium
10380,4,0,medium,medium,medium
10381,4,1,medium,medium,low
10382,4,2,high,high,low
10383,4,1,medium,medium,medium
10384,4,0,medium,medium,medium
10385,4,0,low,low,high
10386,4,3,high,high,medium
10387,4,2,medium,high,medium
10388,4,2,medium,medium,medium
10389,4,1,medium,high,medium
10390,4,0,medium,medium,medium
10391,4,0,low,medium,medium
10392,4,3,high,high,medium
10393,4,1,low,low,low
10394,4,0,low,low,low
10395,4,2,medium,medium,medium
10396,4,2,medium,medium,medium
10397,4,3,medium,medium,medium
10398,4,1,medium,medium,low
10399,4,2,medium,medium,medium
10400,4,1,medium,medium,medium
10401,4,1,low,low,medium
10402,4,1,medium,medium,medium
10403,4,1,medium,medium,medium
10404,4,3,medium,medium,medium
10405,4,0,low,medium,low
10406,4,2,medium,medium,medium
10407,4,2,medium,medium,medium
10408,4,2,low,low,low
10409,4,3,high,high,low
10410,4,2,medium,medium,medium
10411,4,3,high,high,medium
10412,4,3,medium,medium,medium
10413,4,0,low,low,low
10414,4,1,low,low,low
10415,4,0,medium,medium,medium
10416,4,2,medium,medium,medium
10417,4,3,medium,high,low
10418,4,1,medium,medium,medium
10420,4,2,medium,medium,medium
10421,4,0,medium,medium,medium
10422,4,2,medium,high,medium
10423,4,1,medium,medium,medium
10424,4,3,high,high,low
10425,4,2,medium,medium,medium
10426,4,2,medium,medium,low
10427,4,2,medium,medium,medium
10428,4,1,medium,medium,medium
10429,4,3,high,high,medium
10430,4,2,medium,medium,medium
10431,4,0,medium,medium,medium
10432,4,1,medium,medium,low
10433,4,0,low,medium,medium
10434,4,2,medium,high,low
10435,4,1,medium,medium,medium
10436,4,2,medium,high,medium
10437,4,0,medium,high,low
10438,4,0,low,low,high
10439,4,2,medium,medium,medium
10440,4,1,medium,medium,medium
10441,4,2,medium,high,medium
10442,4,0,medium,medium,low
10443,4,1,medium,medium,medium
10444,4,2,medium,high,medium
10445,4,1,medium,medium,medium
10446,4,2,high,high,medium
10447,4,2,medium,high,medium
10448,4,2,medium,medium,medium
10449,4,2,medium,high,medium
10450,4,3,medium,high,medium
10451,4,2,high,high,medium
10452,4,2,medium,medium,medium
10453,4,3,high,high,low
10454,4,0,medium,medium,low
10455,4,2,medium,medium,medium
10456,4,1,medium,medium,medium
10457,4,0,medium,medium,medium
10458,4,0,low,low,low
10459,4,0,low,low,low
10460,4,0,medium,medium,medium
10461,4,2,medium,high,medium
10462,4,0,low,low,low
10463,4,1,medium,medium,low
